Genotype	value	trait	pop	FID
B73xZ002E0175	593.166666666667	KC	BxRIL	Z002
B73xZ002E0187	505.694170837971	KC	BxRIL	Z002
B73xZ002E0193	652.16666666668	KC	BxRIL	Z002
B73xZ002E0197	505.294170837971	KC	BxRIL	Z002
B73xZ002E0217	508.094170837971	KC	BxRIL	Z002
B73xZ003E0008	536.235427094924	KC	BxRIL	Z003
B73xZ003E0022	321.094170837957	KC	BxRIL	Z003
B73xZ003E0071	441.294170837966	KC	BxRIL	Z003
B73xZ003E0075	392.485427094931	KC	BxRIL	Z003
B73xZ003E0077	319.500000000027	KC	BxRIL	Z003
B73xZ003E0088	526.000000000005	KC	BxRIL	Z003
B73xZ003E0098	376.485427094924	KC	BxRIL	Z003
B73xZ003E0195	355.735427094939	KC	BxRIL	Z003
B73xZ003E0197	496.66666666667	KC	BxRIL	Z003
B73xZ003E0212	431.333333333344	KC	BxRIL	Z003
B73xZ004E0001	584.694170837967	KC	BxRIL	Z004
B73xZ004E0005	438.294170837978	KC	BxRIL	Z004
B73xZ004E0021	558.666666666671	KC	BxRIL	Z004
B73xZ004E0027	560.494170837968	KC	BxRIL	Z004
B73xZ004E0040	566.47085418984	KC	BxRIL	Z004
B73xZ004E0043	531.494170837972	KC	BxRIL	Z004
B73xZ004E0046	604.294170837966	KC	BxRIL	Z004
B73xZ004E0049	313.749999999997	KC	BxRIL	Z004
B73xZ004E0052	436.000000000001	KC	BxRIL	Z004
B73xZ004E0054	428.666666666685	KC	BxRIL	Z004
B73xZ004E0058	529.804187523177	KC	BxRIL	Z004
B73xZ004E0061	651.094170837973	KC	BxRIL	Z004
B73xZ004E0063	425.333333333328	KC	BxRIL	Z004
B73xZ004E0069	715.305829162019	KC	BxRIL	Z004
B73xZ004E0071	440.494170837971	KC	BxRIL	Z004
B73xZ004E0081	464.294170837968	KC	BxRIL	Z004
B73xZ004E0083	265.137520856534	KC	BxRIL	Z004
B73xZ004E0096	476.294170837975	KC	BxRIL	Z004
B73xZ004E0098	574.235427094924	KC	BxRIL	Z004
B73xZ004E0102	498.985427094924	KC	BxRIL	Z004
B73xZ004E0111	434.694170837976	KC	BxRIL	Z004
B73xZ004E0115	635.235427094928	KC	BxRIL	Z004
B73xZ004E0126	617.333333333335	KC	BxRIL	Z004
B73xZ004E0136	458.494170837966	KC	BxRIL	Z004
B73xZ004E0141	572.494170837969	KC	BxRIL	Z004
B73xZ004E0161	443.166666666662	KC	BxRIL	Z004
B73xZ004E0162	626.804187523181	KC	BxRIL	Z004
B73xZ004E0163	290.094170837949	KC	BxRIL	Z004
B73xZ004E0175	603.735427094924	KC	BxRIL	Z004
B73xZ004E0190	482.470854189845	KC	BxRIL	Z004
B73xZ004E0191	538.705829162028	KC	BxRIL	Z004
B73xZ004E0199	437.500000000006	KC	BxRIL	Z004
B73xZ004E0208	501.694170837971	KC	BxRIL	Z004
B73xZ004E0232	548.894170837975	KC	BxRIL	Z004
B73xZ005E0004	572.294170837969	KC	BxRIL	Z005
B73xZ005E0012	424.89417083798	KC	BxRIL	Z005
B73xZ005E0013	540.333333333335	KC	BxRIL	Z005
B73xZ005E0014	429.666666666664	KC	BxRIL	Z005
B73xZ005E0021	539.29417083797	KC	BxRIL	Z005
B73xZ005E0027	689.485427094923	KC	BxRIL	Z005
B73xZ005E0042	564.833333333336	KC	BxRIL	Z005
B73xZ005E0043	527.69417083797	KC	BxRIL	Z005
B73xZ005E0048	411.80418752319	KC	BxRIL	Z005
B73xZ005E0055	522.66666666667	KC	BxRIL	Z005
B73xZ005E0061	523.894170837972	KC	BxRIL	Z005
B73xZ005E0063	473.485427094925	KC	BxRIL	Z005
B73xZ005E0066	288.470854189827	KC	BxRIL	Z005
B73xZ005E0075	518.894170837971	KC	BxRIL	Z005
B73xZ005E0079	575.333333333333	KC	BxRIL	Z005
B73xZ005E0083	461.694170837976	KC	BxRIL	Z005
B73xZ005E0093	547.333333333333	KC	BxRIL	Z005
B73xZ005E0096	423.176381936713	KC	BxRIL	Z005
B73xZ005E0097	523.494170837969	KC	BxRIL	Z005
B73xZ005E0099	521.333333333336	KC	BxRIL	Z005
B73xZ005E0100	302.470854189861	KC	BxRIL	Z005
B73xZ005E0111	553.509715270055	KC	BxRIL	Z005
B73xZ005E0112	571.705829162036	KC	BxRIL	Z005
B73xZ005E0113	494.666666666669	KC	BxRIL	Z005
B73xZ005E0117	446.970854189849	KC	BxRIL	Z005
B73xZ005E0119	453.485427094922	KC	BxRIL	Z005
B73xZ005E0139	570.694170837972	KC	BxRIL	Z005
B73xZ005E0149	549.750000000002	KC	BxRIL	Z005
B73xZ005E0155	444.494170837967	KC	BxRIL	Z005
B73xZ005E0158	513.894170837972	KC	BxRIL	Z005
B73xZ005E0173	540.66666666667	KC	BxRIL	Z005
B73xZ006E0012	487.500000000002	KC	BxRIL	Z006
B73xZ006E0016	607.705829162031	KC	BxRIL	Z006
B73xZ006E0027	532.166666666669	KC	BxRIL	Z006
B73xZ006E0028	556.500000000002	KC	BxRIL	Z006
B73xZ006E0041	544.333333333335	KC	BxRIL	Z006
B73xZ006E0088	578.694170837972	KC	BxRIL	Z006
B73xZ006E0124	417.694170837971	KC	BxRIL	Z006
B73xZ006E0125	482.894170837971	KC	BxRIL	Z006
B73xZ006E0147	375.985427094929	KC	BxRIL	Z006
B73xZ006E0154	672.529145810155	KC	BxRIL	Z006
B73xZ006E0160	571.485427094925	KC	BxRIL	Z006
B73xZ006E0171	584.16666666667	KC	BxRIL	Z006
B73xZ006E0179	567.500000000006	KC	BxRIL	Z006
B73xZ006E0189	598.485427094927	KC	BxRIL	Z006
B73xZ006E0193	505.500000000003	KC	BxRIL	Z006
B73xZ006E0196	583.666666666668	KC	BxRIL	Z006
B73xZ007E0015	501.500000000003	KC	BxRIL	Z007
B73xZ007E0117	494.894170837972	KC	BxRIL	Z007
B73xZ007E0123	534.694170837972	KC	BxRIL	Z007
B73xZ008E0006	425.66666666667	KC	BxRIL	Z008
B73xZ008E0009	467.694170837972	KC	BxRIL	Z008
B73xZ008E0013	444.905829162072	KC	BxRIL	Z008
B73xZ008E0017	491.894170837971	KC	BxRIL	Z008
B73xZ008E0033	436.000000000012	KC	BxRIL	Z008
B73xZ008E0040	438.166666666676	KC	BxRIL	Z008
B73xZ008E0041	554.000000000004	KC	BxRIL	Z008
B73xZ008E0047	383.505829162017	KC	BxRIL	Z008
B73xZ008E0054	283.529145810199	KC	BxRIL	Z008
B73xZ008E0056	485.235427094922	KC	BxRIL	Z008
B73xZ008E0059	417.764572905081	KC	BxRIL	Z008
B73xZ008E0062	566.666666666671	KC	BxRIL	Z008
B73xZ008E0064	355.333333333327	KC	BxRIL	Z008
B73xZ008E0072	538.333333333338	KC	BxRIL	Z008
B73xZ008E0075	489.500000000002	KC	BxRIL	Z008
B73xZ008E0094	710.694170837973	KC	BxRIL	Z008
B73xZ008E0099	410.694170837972	KC	BxRIL	Z008
B73xZ008E0123	570.333333333332	KC	BxRIL	Z008
B73xZ008E0127	463.485427094924	KC	BxRIL	Z008
B73xZ008E0134	484.294170837974	KC	BxRIL	Z008
B73xZ008E0139	354.694170837963	KC	BxRIL	Z008
B73xZ008E0141	604.494170837962	KC	BxRIL	Z008
B73xZ008E0143	666.833333333344	KC	BxRIL	Z008
B73xZ008E0172	407.166666666673	KC	BxRIL	Z008
B73xZ008E0174	440.833333333342	KC	BxRIL	Z008
B73xZ008E0177	493.666666666668	KC	BxRIL	Z008
B73xZ008E0178	460.235427094921	KC	BxRIL	Z008
B73xZ008E0183	521.485427094923	KC	BxRIL	Z008
B73xZ009E0015	588.333333333331	KC	BxRIL	Z009
B73xZ009E0025	524.500000000005	KC	BxRIL	Z009
B73xZ009E0031	560.833333333333	KC	BxRIL	Z009
B73xZ009E0051	497.666666666669	KC	BxRIL	Z009
B73xZ009E0055	471.500000000001	KC	BxRIL	Z009
B73xZ009E0061	517.000000000002	KC	BxRIL	Z009
B73xZ009E0062	391.666666666665	KC	BxRIL	Z009
B73xZ009E0063	429.500000000011	KC	BxRIL	Z009
B73xZ009E0082	510.333333333336	KC	BxRIL	Z009
B73xZ009E0095	573.735427094926	KC	BxRIL	Z009
B73xZ009E0096	571.000000000003	KC	BxRIL	Z009
B73xZ009E0114	530.166666666668	KC	BxRIL	Z009
B73xZ009E0125	545.894170837971	KC	BxRIL	Z009
B73xZ009E0133	444.985427094931	KC	BxRIL	Z009
B73xZ009E0136	482.166666666671	KC	BxRIL	Z009
B73xZ009E0137	344.500000000015	KC	BxRIL	Z009
B73xZ009E0143	463.833333333334	KC	BxRIL	Z009
B73xZ009E0145	595.500000000009	KC	BxRIL	Z009
B73xZ009E0149	631	KC	BxRIL	Z009
B73xZ009E0150	598.666666666662	KC	BxRIL	Z009
B73xZ009E0153	420.666666666669	KC	BxRIL	Z009
B73xZ009E0155	569.833333333327	KC	BxRIL	Z009
B73xZ009E0167	530.833333333336	KC	BxRIL	Z009
B73xZ009E0169	667.666666666655	KC	BxRIL	Z009
B73xZ009E0170	567.833333333338	KC	BxRIL	Z009
B73xZ009E0173	409.735427094923	KC	BxRIL	Z009
B73xZ009E0176	616.499999999997	KC	BxRIL	Z009
B73xZ009E0177	610.66666666667	KC	BxRIL	Z009
B73xZ009E0178	493.833333333337	KC	BxRIL	Z009
B73xZ009E0179	641.500000000009	KC	BxRIL	Z009
B73xZ009E0193	431.09417083796	KC	BxRIL	Z009
B73xZ009E0219	363.294170837967	KC	BxRIL	Z009
B73xZ010E0001	518.16666666667	KC	BxRIL	Z010
B73xZ010E0002	582.894170837973	KC	BxRIL	Z010
B73xZ010E0009	593.166666666668	KC	BxRIL	Z010
B73xZ010E0055	361.094170837966	KC	BxRIL	Z010
B73xZ010E0062	319.694170837985	KC	BxRIL	Z010
B73xZ010E0141	369.694170837972	KC	BxRIL	Z010
B73xZ010E0146	513.66666666667	KC	BxRIL	Z010
B73xZ010E0148	469.66666666667	KC	BxRIL	Z010
B73xZ010E0149	467.666666666673	KC	BxRIL	Z010
B73xZ010E0154	349.843048603367	KC	BxRIL	Z010
B73xZ010E0175	213.166666666687	KC	BxRIL	Z010
B73xZ010E0182	292.666666666689	KC	BxRIL	Z010
B73xZ011E0008	556.000000000001	KC	BxRIL	Z011
B73xZ011E0009	322.500000000004	KC	BxRIL	Z011
B73xZ011E0012	565.666666666674	KC	BxRIL	Z011
B73xZ011E0016	111.970854189814	KC	BxRIL	Z011
B73xZ011E0062	417.705829162033	KC	BxRIL	Z011
B73xZ011E0079	493.500000000001	KC	BxRIL	Z011
B73xZ011E0144	287.970854189829	KC	BxRIL	Z011
B73xZ011E0146	457.305829162044	KC	BxRIL	Z011
B73xZ011E0160	405.500000000003	KC	BxRIL	Z011
B73xZ011E0162	163.470854189864	KC	BxRIL	Z011
B73xZ011E0169	435.494170837973	KC	BxRIL	Z011
B73xZ011E0175	306.305829162038	KC	BxRIL	Z011
B73xZ011E0182	313.137520856507	KC	BxRIL	Z011
B73xZ011E0195	658.666666666675	KC	BxRIL	Z011
B73xZ011E0198	454.235427094923	KC	BxRIL	Z011
B73xZ012E0008	491.094170837969	KC	BxRIL	Z012
B73xZ012E0012	512.833333333336	KC	BxRIL	Z012
B73xZ012E0014	528.985427094924	KC	BxRIL	Z012
B73xZ012E0026	388.470854189844	KC	BxRIL	Z012
B73xZ012E0042	585.094170837971	KC	BxRIL	Z012
B73xZ012E0055	638.094170837967	KC	BxRIL	Z012
B73xZ012E0058	563.494170837966	KC	BxRIL	Z012
B73xZ012E0098	518.894170837971	KC	BxRIL	Z012
B73xZ012E0102	534.094170837971	KC	BxRIL	Z012
B73xZ012E0117	470.294170837974	KC	BxRIL	Z012
B73xZ012E0159	509.894170837971	KC	BxRIL	Z012
B73xZ013E0060	542.750000000001	KC	BxRIL	Z013
B73xZ013E0204	443.894170837969	KC	BxRIL	Z013
B73xZ013E0207	555.000000000003	KC	BxRIL	Z013
B73xZ013E0213	536.000000000002	KC	BxRIL	Z013
B73xZ013E0216	605.500000000006	KC	BxRIL	Z013
B73xZ013E0224	445.235427094925	KC	BxRIL	Z013
B73xZ013E0227	512.750000000003	KC	BxRIL	Z013
B73xZ013E0231	336.500000000025	KC	BxRIL	Z013
B73xZ013E0233	423.094170837972	KC	BxRIL	Z013
B73xZ013E0234	501.894170837971	KC	BxRIL	Z013
B73xZ013E0236	418.894170837976	KC	BxRIL	Z013
B73xZ013E0238	454.735427094927	KC	BxRIL	Z013
B73xZ013E0239	587.137520856511	KC	BxRIL	Z013
B73xZ013E0240	413.804187523176	KC	BxRIL	Z013
B73xZ013E0251	501.666666666669	KC	BxRIL	Z013
B73xZ013E0256	514.705829162035	KC	BxRIL	Z013
B73xZ013E0288	532.494170837973	KC	BxRIL	Z013
B73xZ013E0289	481.137520856509	KC	BxRIL	Z013
B73xZ013E0290	504.970854189843	KC	BxRIL	Z013
B73xZ013E0291	419.735427094921	KC	BxRIL	Z013
B73xZ013E0292	574.83333333334	KC	BxRIL	Z013
B73xZ013E0308	414.735427094922	KC	BxRIL	Z013
B73xZ013E0311	472.485427094925	KC	BxRIL	Z013
B73xZ013E0316	498.804187523176	KC	BxRIL	Z013
B73xZ013E0319	419.985427094927	KC	BxRIL	Z013
B73xZ013E0323	473.13752085651	KC	BxRIL	Z013
B73xZ014E0005	658.333333333332	KC	BxRIL	Z014
B73xZ014E0012	664.000000000002	KC	BxRIL	Z014
B73xZ014E0017	583.500000000003	KC	BxRIL	Z014
B73xZ014E0021	544.000000000001	KC	BxRIL	Z014
B73xZ014E0052	750.529145810153	KC	BxRIL	Z014
B73xZ014E0075	459.16666666667	KC	BxRIL	Z014
B73xZ014E0084	528.69417083797	KC	BxRIL	Z014
B73xZ014E0098	420.485427094932	KC	BxRIL	Z014
B73xZ014E0099	438.833333333335	KC	BxRIL	Z014
B73xZ014E0144	604.305829162038	KC	BxRIL	Z014
B73xZ014E0146	601.833333333335	KC	BxRIL	Z014
B73xZ014E0162	570.494170837968	KC	BxRIL	Z014
B73xZ014E0166	599.833333333344	KC	BxRIL	Z014
B73xZ014E0167	621.5	KC	BxRIL	Z014
B73xZ014E0168	582.000000000003	KC	BxRIL	Z014
B73xZ014E0197	634.094170837978	KC	BxRIL	Z014
B73xZ014E0199	520.494170837971	KC	BxRIL	Z014
B73xZ015E0013	474.49417083797	KC	BxRIL	Z015
B73xZ015E0019	574.985427094924	KC	BxRIL	Z015
B73xZ015E0022	543.833333333336	KC	BxRIL	Z015
B73xZ015E0023	422.694170837981	KC	BxRIL	Z015
B73xZ015E0026	464.294170837969	KC	BxRIL	Z015
B73xZ015E0029	659.137520856509	KC	BxRIL	Z015
B73xZ015E0033	565.000000000007	KC	BxRIL	Z015
B73xZ015E0036	383.735427094914	KC	BxRIL	Z015
B73xZ015E0038	475.985427094924	KC	BxRIL	Z015
B73xZ015E0041	481.735427094923	KC	BxRIL	Z015
B73xZ015E0042	253.470854189862	KC	BxRIL	Z015
B73xZ015E0059	486.500000000001	KC	BxRIL	Z015
B73xZ015E0063	555.305829162037	KC	BxRIL	Z015
B73xZ015E0071	468.970854189845	KC	BxRIL	Z015
B73xZ015E0074	536.166666666672	KC	BxRIL	Z015
B73xZ015E0080	482.094170837972	KC	BxRIL	Z015
B73xZ015E0084	493.500000000002	KC	BxRIL	Z015
B73xZ015E0102	512.894170837971	KC	BxRIL	Z015
B73xZ015E0105	585.666666666672	KC	BxRIL	Z015
B73xZ015E0118	550	KC	BxRIL	Z015
B73xZ015E0123	524.823618063283	KC	BxRIL	Z015
B73xZ015E0127	555.000000000001	KC	BxRIL	Z015
B73xZ015E0135	589.804187523169	KC	BxRIL	Z015
B73xZ015E0142	478.485427094923	KC	BxRIL	Z015
B73xZ015E0148	474.985427094923	KC	BxRIL	Z015
B73xZ015E0155	518.166666666669	KC	BxRIL	Z015
B73xZ015E0158	451.666666666669	KC	BxRIL	Z015
B73xZ015E0160	504.000000000003	KC	BxRIL	Z015
B73xZ015E0163	395.333333333336	KC	BxRIL	Z015
B73xZ015E0164	487.833333333337	KC	BxRIL	Z015
B73xZ015E0170	560.90582916203	KC	BxRIL	Z015
B73xZ015E0199	486.494170837971	KC	BxRIL	Z015
B73xZ015E0230	470.500000000005	KC	BxRIL	Z015
B73xZ015E0236	386.5	KC	BxRIL	Z015
B73xZ016E0002	667.500000000003	KC	BxRIL	Z016
B73xZ016E0019	579.000000000008	KC	BxRIL	Z016
B73xZ016E0021	499.294170837972	KC	BxRIL	Z016
B73xZ016E0027	493.333333333336	KC	BxRIL	Z016
B73xZ016E0028	483.000000000003	KC	BxRIL	Z016
B73xZ016E0030	471.485427094925	KC	BxRIL	Z016
B73xZ016E0047	701.485427094916	KC	BxRIL	Z016
B73xZ016E0058	689.33333333334	KC	BxRIL	Z016
B73xZ016E0063	527.485427094922	KC	BxRIL	Z016
B73xZ016E0065	570.166666666673	KC	BxRIL	Z016
B73xZ016E0070	612.500000000002	KC	BxRIL	Z016
B73xZ016E0075	527.833333333337	KC	BxRIL	Z016
B73xZ016E0077	556.833333333337	KC	BxRIL	Z016
B73xZ016E0079	629.666666666675	KC	BxRIL	Z016
B73xZ016E0080	557.833333333335	KC	BxRIL	Z016
B73xZ016E0081	712.999999999997	KC	BxRIL	Z016
B73xZ016E0084	628.166666666683	KC	BxRIL	Z016
B73xZ016E0103	629.500000000003	KC	BxRIL	Z016
B73xZ016E0112	635.294170837976	KC	BxRIL	Z016
B73xZ016E0115	391.166666666659	KC	BxRIL	Z016
B73xZ016E0117	532.294170837972	KC	BxRIL	Z016
B73xZ016E0118	539.985427094922	KC	BxRIL	Z016
B73xZ016E0119	589.000000000004	KC	BxRIL	Z016
B73xZ016E0121	506.804187523177	KC	BxRIL	Z016
B73xZ016E0122	690.80418752318	KC	BxRIL	Z016
B73xZ016E0128	514.49417083797	KC	BxRIL	Z016
B73xZ016E0132	503.137520856509	KC	BxRIL	Z016
B73xZ016E0133	571.000000000002	KC	BxRIL	Z016
B73xZ016E0134	396.485427094918	KC	BxRIL	Z016
B73xZ016E0135	554.094170837972	KC	BxRIL	Z016
B73xZ016E0136	612.970854189844	KC	BxRIL	Z016
B73xZ016E0137	531.16666666667	KC	BxRIL	Z016
B73xZ016E0138	628.666666666676	KC	BxRIL	Z016
B73xZ016E0143	528.000000000004	KC	BxRIL	Z016
B73xZ016E0144	698.666666666679	KC	BxRIL	Z016
B73xZ016E0149	673.333333333333	KC	BxRIL	Z016
B73xZ016E0150	622.999999999999	KC	BxRIL	Z016
B73xZ016E0153	544.666666666667	KC	BxRIL	Z016
B73xZ016E0157	623.000000000006	KC	BxRIL	Z016
B73xZ016E0160	552.833333333338	KC	BxRIL	Z016
B73xZ016E0161	699.000000000005	KC	BxRIL	Z016
B73xZ016E0162	549.735427094923	KC	BxRIL	Z016
B73xZ016E0194	633.000000000009	KC	BxRIL	Z016
B73xZ016E0198	526.166666666669	KC	BxRIL	Z016
B73xZ016E0220	545.166666666669	KC	BxRIL	Z016
B73xZ016E0251	491.235427094923	KC	BxRIL	Z016
B73xZ016E0254	543.833333333337	KC	BxRIL	Z016
B73xZ018E0023	459.833333333333	KC	BxRIL	Z018
B73xZ018E0027	577.094170837969	KC	BxRIL	Z018
B73xZ018E0030	549.735427094922	KC	BxRIL	Z018
B73xZ018E0032	487.985427094923	KC	BxRIL	Z018
B73xZ018E0039	533.89417083797	KC	BxRIL	Z018
B73xZ018E0042	590.166666666671	KC	BxRIL	Z018
B73xZ018E0049	637.500000000001	KC	BxRIL	Z018
B73xZ018E0053	707.666666666671	KC	BxRIL	Z018
B73xZ018E0061	458.094170837971	KC	BxRIL	Z018
B73xZ018E0067	698.666666666662	KC	BxRIL	Z018
B73xZ018E0077	663.494170837978	KC	BxRIL	Z018
B73xZ018E0078	605.705829162033	KC	BxRIL	Z018
B73xZ018E0096	585.66666666667	KC	BxRIL	Z018
B73xZ018E0114	468.894170837971	KC	BxRIL	Z018
B73xZ018E0121	402.666666666673	KC	BxRIL	Z018
B73xZ018E0122	437.294170837968	KC	BxRIL	Z018
B73xZ018E0130	561.485427094924	KC	BxRIL	Z018
B73xZ018E0138	638.894170837971	KC	BxRIL	Z018
B73xZ018E0139	477.894170837974	KC	BxRIL	Z018
B73xZ018E0141	635.294170837974	KC	BxRIL	Z018
B73xZ018E0148	586.66666666667	KC	BxRIL	Z018
B73xZ018E0150	491.666666666669	KC	BxRIL	Z018
B73xZ018E0158	558.69417083797	KC	BxRIL	Z018
B73xZ018E0160	493.49028472995	KC	BxRIL	Z018
B73xZ018E0163	534.235427094923	KC	BxRIL	Z018
B73xZ018E0164	599.494170837971	KC	BxRIL	Z018
B73xZ018E0171	577.294170837973	KC	BxRIL	Z018
B73xZ018E0172	487.094170837971	KC	BxRIL	Z018
B73xZ018E0173	608.999999999996	KC	BxRIL	Z018
B73xZ018E0177	418.894170837968	KC	BxRIL	Z018
B73xZ018E0179	542.094170837972	KC	BxRIL	Z018
B73xZ019E0004	518.509715270057	KC	BxRIL	Z019
B73xZ019E0006	667.485427094923	KC	BxRIL	Z019
B73xZ019E0011	573.000000000002	KC	BxRIL	Z019
B73xZ019E0032	550.000000000006	KC	BxRIL	Z019
B73xZ019E0069	557.833333333338	KC	BxRIL	Z019
B73xZ019E0075	596.833333333343	KC	BxRIL	Z019
B73xZ019E0111	557.333333333336	KC	BxRIL	Z019
B73xZ019E0119	420.490284729941	KC	BxRIL	Z019
B73xZ019E0124	626.500000000002	KC	BxRIL	Z019
B73xZ019E0125	433.294170837967	KC	BxRIL	Z019
B73xZ019E0138	695.000000000009	KC	BxRIL	Z019
B73xZ019E0170	253.485427094927	KC	BxRIL	Z019
B73xZ019E0177	536.694170837969	KC	BxRIL	Z019
B73xZ019E0178	446.500000000007	KC	BxRIL	Z019
B73xZ019E0194	555.494170837975	KC	BxRIL	Z019
B73xZ019E0226	522.833333333335	KC	BxRIL	Z019
B73xZ020E0009	736.529145810182	KC	BxRIL	Z020
B73xZ020E0012	447.666666666665	KC	BxRIL	Z020
B73xZ020E0015	380.666666666678	KC	BxRIL	Z020
B73xZ020E0019	529.894170837971	KC	BxRIL	Z020
B73xZ020E0025	476.985427094921	KC	BxRIL	Z020
B73xZ020E0027	464.894170837972	KC	BxRIL	Z020
B73xZ020E0029	382.494170837975	KC	BxRIL	Z020
B73xZ020E0032	444.333333333332	KC	BxRIL	Z020
B73xZ020E0034	632.5	KC	BxRIL	Z020
B73xZ020E0038	517.166666666671	KC	BxRIL	Z020
B73xZ020E0039	531.666666666669	KC	BxRIL	Z020
B73xZ020E0041	605.49417083797	KC	BxRIL	Z020
B73xZ020E0043	522.16666666667	KC	BxRIL	Z020
B73xZ020E0047	581.999999999997	KC	BxRIL	Z020
B73xZ020E0049	523.333333333335	KC	BxRIL	Z020
B73xZ020E0050	718.833333333352	KC	BxRIL	Z020
B73xZ020E0056	649.485427094923	KC	BxRIL	Z020
B73xZ020E0057	493.176381936723	KC	BxRIL	Z020
B73xZ020E0059	716.750000000007	KC	BxRIL	Z020
B73xZ020E0062	586.000000000004	KC	BxRIL	Z020
B73xZ020E0069	549.000000000001	KC	BxRIL	Z020
B73xZ020E0075	540.333333333334	KC	BxRIL	Z020
B73xZ020E0077	286.49028472993	KC	BxRIL	Z020
B73xZ020E0090	598.33333333334	KC	BxRIL	Z020
B73xZ020E0099	577.166666666667	KC	BxRIL	Z020
B73xZ020E0103	518.833333333336	KC	BxRIL	Z020
B73xZ020E0106	569.90582916203	KC	BxRIL	Z020
B73xZ020E0117	394.666666666674	KC	BxRIL	Z020
B73xZ020E0120	708.833333333343	KC	BxRIL	Z020
B73xZ020E0122	570.09417083797	KC	BxRIL	Z020
B73xZ020E0152	496.500000000003	KC	BxRIL	Z020
B73xZ020E0155	658.66666666668	KC	BxRIL	Z020
B73xZ020E0159	533.094170837971	KC	BxRIL	Z020
B73xZ021E0014	512.666666666669	KC	BxRIL	Z021
B73xZ021E0022	479.494170837969	KC	BxRIL	Z021
B73xZ021E0025	463.166666666672	KC	BxRIL	Z021
B73xZ021E0028	730.735427094923	KC	BxRIL	Z021
B73xZ021E0034	621.094170837976	KC	BxRIL	Z021
B73xZ021E0040	482.500000000003	KC	BxRIL	Z021
B73xZ021E0042	612.166666666667	KC	BxRIL	Z021
B73xZ021E0050	614.166666666677	KC	BxRIL	Z021
B73xZ021E0051	581.294170837971	KC	BxRIL	Z021
B73xZ021E0052	452.094170837968	KC	BxRIL	Z021
B73xZ021E0053	508.66666666667	KC	BxRIL	Z021
B73xZ021E0054	385.735427094921	KC	BxRIL	Z021
B73xZ021E0057	491.470854189844	KC	BxRIL	Z021
B73xZ021E0060	371.166666666668	KC	BxRIL	Z021
B73xZ021E0061	579.166666666668	KC	BxRIL	Z021
B73xZ021E0066	511.694170837971	KC	BxRIL	Z021
B73xZ021E0082	559.500000000001	KC	BxRIL	Z021
B73xZ021E0088	507.16666666667	KC	BxRIL	Z021
B73xZ021E0090	473.000000000002	KC	BxRIL	Z021
B73xZ021E0096	532.16666666667	KC	BxRIL	Z021
B73xZ021E0121	533.485427094924	KC	BxRIL	Z021
B73xZ021E0130	481.833333333335	KC	BxRIL	Z021
B73xZ021E0146	465.694170837973	KC	BxRIL	Z021
B73xZ021E0147	437.500000000003	KC	BxRIL	Z021
B73xZ021E0148	686.894170837981	KC	BxRIL	Z021
B73xZ021E0152	591.985427094925	KC	BxRIL	Z021
B73xZ021E0156	561.094170837969	KC	BxRIL	Z021
B73xZ021E0161	521.333333333337	KC	BxRIL	Z021
B73xZ021E0169	475.166666666669	KC	BxRIL	Z021
B73xZ021E0175	536.500000000003	KC	BxRIL	Z021
B73xZ021E0178	498.494170837971	KC	BxRIL	Z021
B73xZ021E0181	621.294170837972	KC	BxRIL	Z021
B73xZ021E0182	525.500000000003	KC	BxRIL	Z021
B73xZ021E0192	418.985427094925	KC	BxRIL	Z021
B73xZ021E0195	607.999999999998	KC	BxRIL	Z021
B73xZ022E0003	577.985427094922	KC	BxRIL	Z022
B73xZ022E0006	581.333333333332	KC	BxRIL	Z022
B73xZ022E0007	624.094170837972	KC	BxRIL	Z022
B73xZ022E0012	513.16666666667	KC	BxRIL	Z022
B73xZ022E0016	492.905829162035	KC	BxRIL	Z022
B73xZ022E0115	599.333333333331	KC	BxRIL	Z022
B73xZ023E0017	634	KC	BxRIL	Z023
B73xZ023E0044	497.500000000003	KC	BxRIL	Z023
B73xZ023E0056	568.970854189844	KC	BxRIL	Z023
B73xZ023E0075	366.294170837962	KC	BxRIL	Z023
B73xZ023E0085	579.833333333334	KC	BxRIL	Z023
B73xZ024E0002	468.500000000004	KC	BxRIL	Z024
B73xZ024E0004	503.000000000003	KC	BxRIL	Z024
B73xZ024E0006	371.105829162029	KC	BxRIL	Z024
B73xZ024E0008	573.000000000006	KC	BxRIL	Z024
B73xZ024E0009	333.490284729941	KC	BxRIL	Z024
B73xZ024E0017	423.862479143499	KC	BxRIL	Z024
B73xZ024E0033	523.294170837972	KC	BxRIL	Z024
B73xZ024E0044	578.894170837973	KC	BxRIL	Z024
B73xZ024E0058	566.470854189843	KC	BxRIL	Z024
B73xZ024E0083	490.333333333337	KC	BxRIL	Z024
B73xZ024E0118	506.000000000003	KC	BxRIL	Z024
B73xZ024E0120	399.73542709493	KC	BxRIL	Z024
B73xZ024E0152	567.333333333336	KC	BxRIL	Z024
B73xZ024E0158	378.094170837973	KC	BxRIL	Z024
B73xZ024E0195	262.485427094922	KC	BxRIL	Z024
B73xZ024E0203	406.09417083798	KC	BxRIL	Z024
B73xZ024E0212	358.505829162026	KC	BxRIL	Z024
B73xZ025E0055	565.166666666667	KC	BxRIL	Z025
B73xZ025E0088	433.094170837977	KC	BxRIL	Z025
