Genotype	CW	Fix	pop$	FID$
Z024E0044	10.9044831471014	1	NAMRIL	Z024
Z024E0045	13.3534543726894	1	NAMRIL	Z024
Z024E0046	11.7116378711596	1	NAMRIL	Z024
Z024E0047	12.5453293726893	1	NAMRIL	Z024
Z024E0048	15.2469231787793	1	NAMRIL	Z024
Z024E0049	9.87035949479834	1	NAMRIL	Z024
Z024E0050	6.87574028588403	1	NAMRIL	Z024
Z024E0051	10.3088828136597	1	NAMRIL	Z024
Z024E0052	16.9674005463873	1	NAMRIL	Z024
Z024E0053	7.57956523884274	1	NAMRIL	Z024
Z024E0054	9.19692317877924	1	NAMRIL	Z024
Z024E0055	8.4510312390266	1	NAMRIL	Z024
Z024E0056	11.6688828136598	1	NAMRIL	Z024
Z024E0057	12.03788281366	1	NAMRIL	Z024
Z024E0058	11.6326555071876	1	NAMRIL	Z024
Z024E0059	12.3942161476596	1	NAMRIL	Z024
Z024E0060	15.6079285624408	1	NAMRIL	Z024
Z024E0061	13.6096420027857	1	NAMRIL	Z024
Z024E0062	7.64750235194165	1	NAMRIL	Z024
Z024E0063	12.7653293726893	1	NAMRIL	Z024
Z024E0064	10.8788828136599	1	NAMRIL	Z024
Z024E0065	8.63256356985959	1	NAMRIL	Z024
Z024E0066	9.10724173781973	1	NAMRIL	Z024
Z024E0067	10.5310737805126	1	NAMRIL	Z024
Z024E0068	9.22861421779727	1	NAMRIL	Z024
Z024E0069	7.74673023652709	1	NAMRIL	Z024
Z024E0070	12.968642848155	1	NAMRIL	Z024
Z024E0071	6.89339690319305	1	NAMRIL	Z024
Z024E0072	11.4002581854542	1	NAMRIL	Z024
Z024E0073	13.1388103345596	1	NAMRIL	Z024
Z024E0074	11.195329372689	1	NAMRIL	Z024
Z024E0075	12.8350635698597	1	NAMRIL	Z024
Z024E0076	15.1800635698597	1	NAMRIL	Z024
Z024E0077	10.5350635698594	1	NAMRIL	Z024
Z024E0078	8.46888281365969	1	NAMRIL	Z024
Z024E0079	9.46488281365958	1	NAMRIL	Z024
Z024E0080	10.7588828136598	1	NAMRIL	Z024
Z024E0081	9.28321663765506	1	NAMRIL	Z024
Z024E0082	12.7365793726894	1	NAMRIL	Z024
Z024E0083	12.6097914274852	1	NAMRIL	Z024
Z024E0084	10.3884543726894	1	NAMRIL	Z024
Z024E0085	16.7488828136597	1	NAMRIL	Z024
Z024E0086	8.99224173782013	1	NAMRIL	Z024
Z024E0087	6.22956523884272	1	NAMRIL	Z024
Z024E0088	10.8533969031931	1	NAMRIL	Z024
Z024E0089	12.8625023519413	1	NAMRIL	Z024
Z024E0090	7.79967589465973	1	NAMRIL	Z024
Z024E0091	11.8007857052978	1	NAMRIL	Z024
Z024E0092	11.3584727456419	1	NAMRIL	Z024
Z024E0093	10.2300714195835	1	NAMRIL	Z024
Z024E0094	7.98942485212153	1	NAMRIL	Z024
Z024E0095	10.8864999910119	1	NAMRIL	Z024
Z024E0096	7.56161146338027	1	NAMRIL	Z024
Z024E0097	12.1614999910121	1	NAMRIL	Z024
Z024E0098	13.6199447967134	1	NAMRIL	Z024
Z024E0099	16.1891176041285	1	NAMRIL	Z024
Z024E0100	7.66256356985938	1	NAMRIL	Z024
Z024E0101	14.5932166376555	1	NAMRIL	Z024
Z024E0102	9.36282937268938	1	NAMRIL	Z024
Z024E0103	6.78724173781976	1	NAMRIL	Z024
Z024E0104	10.139079372689	1	NAMRIL	Z024
Z024E0105	10.7609719749585	1	NAMRIL	Z024
Z024E0106	12.0705953163349	1	NAMRIL	Z024
Z024E0107	10.6358828136597	1	NAMRIL	Z024
Z024E0108	9.08838434513345	1	NAMRIL	Z024
Z024E0109	5.37589572787409	1	NAMRIL	Z024
Z024E0110	9.53825543103763	1	NAMRIL	Z024
Z024E0111	12.0971443222377	1	NAMRIL	Z024
Z024E0112	11.3359719749587	1	NAMRIL	Z024
Z024E0113	10.9532417378198	1	NAMRIL	Z024
Z024E0114	9.19964520908364	1	NAMRIL	Z024
Z024E0115	9.43756356985976	1	NAMRIL	Z024
Z024E0116	6.57825543103778	1	NAMRIL	Z024
Z024E0117	11.2042302365263	1	NAMRIL	Z024
Z024E0118	12.5553703703681	1	NAMRIL	Z024
Z024E0119	15.410910052471	1	NAMRIL	Z024
Z024E0120	12.8908685387079	1	NAMRIL	Z024
Z024E0121	10.6639309233698	1	NAMRIL	Z024
Z024E0122	12.5057554310377	1	NAMRIL	Z024
Z024E0123	6.03470437268891	1	NAMRIL	Z024
Z024E0124	12.5758969031933	1	NAMRIL	Z024
Z024E0125	13.2253550097901	1	NAMRIL	Z024
Z024E0126	14.243106438771	1	NAMRIL	Z024
Z024E0127	11.7113443830737	1	NAMRIL	Z024
Z024E0128	8.76214359118452	1	NAMRIL	Z024
Z024E0129	7.83309921004455	1	NAMRIL	Z024
Z024E0130	11.7333957278736	1	NAMRIL	Z024
Z024E0131	11.0218798335894	1	NAMRIL	Z024
Z024E0132	9.81515142419359	1	NAMRIL	Z024
Z024E0133	12.9105953163344	1	NAMRIL	Z024
Z024E0134	10.754213783247	1	NAMRIL	Z024
Z024E0135	11.4078828136601	1	NAMRIL	Z024
Z024E0136	12.4457857052978	1	NAMRIL	Z024
Z024E0137	14.3647043726895	1	NAMRIL	Z024
Z024E0138	10.185359494798	1	NAMRIL	Z024
Z024E0139	11.4149100524712	1	NAMRIL	Z024
Z024E0140	9.00470437268968	1	NAMRIL	Z024
Z024E0141	13.8268645723599	1	NAMRIL	Z024
Z024E0142	8.18105453450425	1	NAMRIL	Z024
Z024E0143	11.6888809434408	1	NAMRIL	Z024
Z024E0144	6.92784566124632	1	NAMRIL	Z024
Z024E0145	13.6616114633802	1	NAMRIL	Z024
Z024E0146	11.6148828136603	1	NAMRIL	Z024
Z024E0147	11.9783969031935	1	NAMRIL	Z024
Z024E0148	14.6739309233698	1	NAMRIL	Z024
Z024E0149	9.46984566124633	1	NAMRIL	Z024
Z024E0150	10.0146452090843	1	NAMRIL	Z024
Z024E0151	11.5997568028568	1	NAMRIL	Z024
Z024E0152	9.60801139585107	1	NAMRIL	Z024
Z024E0153	8.03688786783739	1	NAMRIL	Z024
Z024E0154	11.8302417378197	1	NAMRIL	Z024
Z024E0155	7.80035949479871	1	NAMRIL	Z024
Z024E0156	10.3008957278734	1	NAMRIL	Z024
Z024E0157	6.68607378051377	1	NAMRIL	Z024
Z024E0158	10.3143601852564	1	NAMRIL	Z024
Z024E0159	13.2008828136597	1	NAMRIL	Z024
Z024E0160	18.6589100524708	1	NAMRIL	Z024
Z024E0161	7.73174028588419	1	NAMRIL	Z024
Z024E0162	8.28702616151181	1	NAMRIL	Z024
Z024E0163	7.60364284815569	1	NAMRIL	Z024
Z024E0164	10.3310737805123	1	NAMRIL	Z024
Z024E0165	10.6676979056938	1	NAMRIL	Z024
Z024E0166	8.91238109009337	1	NAMRIL	Z024
Z024E0167	7.34697618144046	1	NAMRIL	Z024
Z024E0168	13.8493645723601	1	NAMRIL	Z024
Z024E0169	11.7017880662272	1	NAMRIL	Z024
Z024E0170	11.0861627060643	1	NAMRIL	Z024
Z024E0171	8.71692485212145	1	NAMRIL	Z024
Z024E0172	10.0462491500992	1	NAMRIL	Z024
Z024E0173	13.0007857052978	1	NAMRIL	Z024
Z024E0174	5.08870313347023	1	NAMRIL	Z024
Z024E0175	10.9538828136598	1	NAMRIL	Z024
Z024E0176	10.0997568028566	1	NAMRIL	Z024
Z024E0177	11.1526374644932	1	NAMRIL	Z024
Z024E0178	10.4995824834327	1	NAMRIL	Z024
Z024E0179	9.64359151878745	1	NAMRIL	Z024
Z024E0180	9.80149999101189	1	NAMRIL	Z024
Z024E0181	13.2797006601106	1	NAMRIL	Z024
Z024E0182	10.9584543726899	1	NAMRIL	Z024
Z024E0183	11.9883957278739	1	NAMRIL	Z024
Z024E0184	10.6029385157751	1	NAMRIL	Z024
Z024E0185	9.16797404654274	1	NAMRIL	Z024
Z024E0186	11.1234543726894	1	NAMRIL	Z024
Z024E0187	5.75388281366002	1	NAMRIL	Z024
Z024E0188	9.7667302365262	1	NAMRIL	Z024
Z024E0189	11.5760992100442	1	NAMRIL	Z024
Z024E0190	10.1013103345601	1	NAMRIL	Z024
Z024E0191	9.34189389177644	1	NAMRIL	Z024
Z024E0192	6.90089690319317	1	NAMRIL	Z024
Z024E0193	10.4507857052976	1	NAMRIL	Z024
Z024E0194	11.6450594398575	1	NAMRIL	Z024
Z024E0195	9.65889082768742	1	NAMRIL	Z024
Z024E0196	8.83423023652646	1	NAMRIL	Z024
Z024E0197	14.5778062461208	1	NAMRIL	Z024
Z024E0198	8.41964520908418	1	NAMRIL	Z024
Z024E0199	10.0650635698603	1	NAMRIL	Z024
Z024E0200	9.37095437268927	1	NAMRIL	Z024
Z024E0201	21.2555276326892	1	NAMRIL	Z024
Z024E0202	8.21184614825044	1	NAMRIL	Z024
Z024E0203	13.5254160242876	1	NAMRIL	Z024
Z024E0205	6.70431250292473	1	NAMRIL	Z024
Z024E0268	20.2043125029247	1	NAMRIL	Z024
Z024E0273	11.2043125029244	1	NAMRIL	Z024
Z024E0289	14.3043125029244	1	NAMRIL	Z024
Z025E0001	12.4832166376557	1	NAMRIL	Z025
Z025E0002	16.4350791999601	1	NAMRIL	Z025
Z025E0003	16.8453049227328	1	NAMRIL	Z025
Z025E0004	16.0827272251098	1	NAMRIL	Z025
Z025E0005	18.1950791999599	1	NAMRIL	Z025
Z025E0006	15.1976394123085	1	NAMRIL	Z025
Z025E0007	12.7294974097978	1	NAMRIL	Z025
Z025E0008	15.0913710389396	1	NAMRIL	Z025
Z025E0009	19.2844974097981	1	NAMRIL	Z025
Z025E0010	14.6050635698602	1	NAMRIL	Z025
Z025E0011	28.5488906222553	1	NAMRIL	Z025
Z025E0012	18.821194894277	1	NAMRIL	Z025
Z025E0013	18.4270282276102	1	NAMRIL	Z025
Z025E0014	15.0214101695468	1	NAMRIL	Z025
Z025E0015	15.2168938917768	1	NAMRIL	Z025
Z025E0016	13.8584543726895	1	NAMRIL	Z025
Z025E0017	13.154645209084	1	NAMRIL	Z025
Z025E0018	21.4482244706927	1	NAMRIL	Z025
Z025E0019	20.2385605584434	1	NAMRIL	Z025
Z025E0020	12.7865793726892	1	NAMRIL	Z025
Z025E0021	14.3159100524709	1	NAMRIL	Z025
Z025E0022	18.6459259812264	1	NAMRIL	Z025
Z025E0023	14.9859259812268	1	NAMRIL	Z025
Z025E0024	20.0702116955125	1	NAMRIL	Z025
Z025E0025	12.9903293726896	1	NAMRIL	Z025
Z025E0026	18.3324837570156	1	NAMRIL	Z025
Z025E0027	17.8990887643714	1	NAMRIL	Z025
Z025E0028	11.8657857052979	1	NAMRIL	Z025
Z025E0029	12.9202272251097	1	NAMRIL	Z025
Z025E0030	19.5993938917767	1	NAMRIL	Z025
Z025E0031	16.4797006601106	1	NAMRIL	Z025
Z025E0032	15.384079372689	1	NAMRIL	Z025
Z025E0033	19.6694974097978	1	NAMRIL	Z025
Z025E0034	10.7550857529544	1	NAMRIL	Z025
Z025E0035	15.9975023519404	1	NAMRIL	Z025
Z025E0036	11.0660737805125	1	NAMRIL	Z025
Z025E0037	16.3625023519416	1	NAMRIL	Z025
Z025E0038	18.9785605584434	1	NAMRIL	Z025
Z025E0039	21.71806883837	1	NAMRIL	Z025
Z025E0040	10.7130688383694	1	NAMRIL	Z025
Z025E0041	16.8550791999601	1	NAMRIL	Z025
Z025E0042	10.550845661246	1	NAMRIL	Z025
Z025E0043	16.2641432661887	1	NAMRIL	Z025
Z025E0044	14.5529285624407	1	NAMRIL	Z025
Z025E0045	12.1196452090841	1	NAMRIL	Z025
Z025E0046	13.7441064387712	1	NAMRIL	Z025
Z025E0047	25.897780884464	1	NAMRIL	Z025
Z025E0048	14.1234543726892	1	NAMRIL	Z025
Z025E0049	15.1616402669409	1	NAMRIL	Z025
Z025E0050	14.792476599522	1	NAMRIL	Z025
Z025E0051	17.8764101695473	1	NAMRIL	Z025
Z025E0052	11.5717880662269	1	NAMRIL	Z025
Z025E0053	12.5698456612459	1	NAMRIL	Z025
Z025E0054	16.7121064387711	1	NAMRIL	Z025
Z025E0055	13.7202945289221	1	NAMRIL	Z025
Z025E0056	12.8503293726896	1	NAMRIL	Z025
Z025E0057	15.4339309233698	1	NAMRIL	Z025
Z025E0058	20.0369475511307	1	NAMRIL	Z025
Z025E0059	8.85204401665933	1	NAMRIL	Z025
Z025E0060	20.043845661246	1	NAMRIL	Z025
Z025E0061	11.1010605584435	1	NAMRIL	Z025
Z025E0062	26.3000857529547	1	NAMRIL	Z025
Z025E0063	11.9018938917765	1	NAMRIL	Z025
Z025E0064	20.0526084519639	1	NAMRIL	Z025
Z025E0065	18.6082166376554	1	NAMRIL	Z025
Z025E0066	12.1975023519412	1	NAMRIL	Z025
Z025E0067	14.8825857529541	1	NAMRIL	Z025
Z025E0068	12.7430294084365	1	NAMRIL	Z025
Z025E0069	9.2602272251094	1	NAMRIL	Z025
Z025E0070	7.87189389177632	1	NAMRIL	Z025
Z025E0071	18.9658969031937	1	NAMRIL	Z025
Z025E0072	17.4837258546217	1	NAMRIL	Z025
Z025E0073	15.6898911373594	1	NAMRIL	Z025
Z025E0074	15.4696452090841	1	NAMRIL	Z025
Z025E0075	26.7678615609439	1	NAMRIL	Z025
Z025E0076	21.8490578040265	1	NAMRIL	Z025
Z025E0077	13.3118938917767	1	NAMRIL	Z025
Z025E0078	15.5748821748402	1	NAMRIL	Z025
Z025E0079	16.2101084519637	1	NAMRIL	Z025
Z025E0080	16.9357781300468	1	NAMRIL	Z025
Z025E0081	16.3033969031931	1	NAMRIL	Z025
Z025E0082	9.22247527653372	1	NAMRIL	Z025
Z025E0083	19.3523545526551	1	NAMRIL	Z025
Z025E0084	18.8865887643706	1	NAMRIL	Z025
Z025E0085	17.3666402669409	1	NAMRIL	Z025
Z025E0086	16.11507919996	1	NAMRIL	Z025
Z025E0087	18.4775023519412	1	NAMRIL	Z025
Z025E0088	13.496152546803	1	NAMRIL	Z025
Z025E0089	12.8469231787795	1	NAMRIL	Z025
Z025E0090	15.8948007911069	1	NAMRIL	Z025
Z025E0091	19.291788066227	1	NAMRIL	Z025
Z025E0092	12.7708456612458	1	NAMRIL	Z025
Z025E0093	15.5136428481552	1	NAMRIL	Z025
Z025E0094	20.3602116955124	1	NAMRIL	Z025
Z025E0095	15.6366114633801	1	NAMRIL	Z025
Z025E0096	8.50030961177146	1	NAMRIL	Z025
Z025E0097	26.181367326777	1	NAMRIL	Z025
Z025E0098	12.7821064387711	1	NAMRIL	Z025
Z025E0099	8.88096735086006	1	NAMRIL	Z025
Z025E0100	11.0399559582204	1	NAMRIL	Z025
Z025E0101	16.4360915187881	1	NAMRIL	Z025
Z025E0102	15.1959190862877	1	NAMRIL	Z025
Z025E0103	18.4031064387712	1	NAMRIL	Z025
Z025E0104	14.3724752765337	1	NAMRIL	Z025
Z025E0105	15.9602808844641	1	NAMRIL	Z025
Z025E0106	11.9594083493928	1	NAMRIL	Z025
Z025E0107	12.0325023519413	1	NAMRIL	Z025
Z025E0108	15.35522722511	1	NAMRIL	Z025
Z025E0109	6.97151183831102	1	NAMRIL	Z025
Z025E0110	17.95522722511	1	NAMRIL	Z025
Z025E0111	13.2623545526553	1	NAMRIL	Z025
Z025E0112	15.3416402669404	1	NAMRIL	Z025
Z025E0113	12.4917778161852	1	NAMRIL	Z025
Z025E0114	13.6152272251099	1	NAMRIL	Z025
Z025E0115	23.1927272251102	1	NAMRIL	Z025
Z025E0116	14.9478293726893	1	NAMRIL	Z025
Z025E0117	20.4502272251104	1	NAMRIL	Z025
Z025E0118	23.0382166376554	1	NAMRIL	Z025
Z025E0119	15.9784543726893	1	NAMRIL	Z025
Z025E0120	16.4711064387712	1	NAMRIL	Z025
Z025E0121	14.4310605584431	1	NAMRIL	Z025
Z025E0122	18.9803293726888	1	NAMRIL	Z025
Z025E0123	10.6678988170537	1	NAMRIL	Z025
Z025E0124	13.263511732231	1	NAMRIL	Z025
Z025E0125	21.1272043726894	1	NAMRIL	Z025
Z025E0126	15.0446452090842	1	NAMRIL	Z025
Z025E0127	26.7253615609438	1	NAMRIL	Z025
Z025E0128	16.3730688383691	1	NAMRIL	Z025
Z025E0129	21.8423545526553	1	NAMRIL	Z025
Z025E0130	13.4036758946592	1	NAMRIL	Z025
Z025E0131	21.1410605584434	1	NAMRIL	Z025
Z025E0132	18.5645434035301	1	NAMRIL	Z025
Z025E0133	11.9584543726893	1	NAMRIL	Z025
Z025E0134	18.3663094398576	1	NAMRIL	Z025
Z025E0135	20.5571064387712	1	NAMRIL	Z025
Z025E0136	19.1110737805122	1	NAMRIL	Z025
Z025E0137	13.7909417852971	1	NAMRIL	Z025
Z025E0138	19.766910052471	1	NAMRIL	Z025
Z025E0139	20.4203594947985	1	NAMRIL	Z025
Z025E0140	12.7984561002038	1	NAMRIL	Z025
Z025E0141	24.0693571338693	1	NAMRIL	Z025
Z025E0142	16.5803293726897	1	NAMRIL	Z025
Z025E0143	11.4120992873564	1	NAMRIL	Z025
Z025E0144	19.0028293726893	1	NAMRIL	Z025
Z025E0145	13.4659259812269	1	NAMRIL	Z025
Z025E0146	26.3744101695484	1	NAMRIL	Z025
Z025E0147	26.3760737805133	1	NAMRIL	Z025
Z025E0148	15.8328293726893	1	NAMRIL	Z025
Z025E0149	11.7944974097979	1	NAMRIL	Z025
Z025E0150	12.1743938917766	1	NAMRIL	Z025
Z025E0151	21.7985605584432	1	NAMRIL	Z025
Z025E0152	17.385143591185	1	NAMRIL	Z025
Z025E0153	14.067525391344	1	NAMRIL	Z025
Z025E0154	11.8204101695468	1	NAMRIL	Z025
Z025E0155	20.6270992873565	1	NAMRIL	Z025
Z025E0156	16.2390791999596	1	NAMRIL	Z025
Z025E0157	16.8472006601102	1	NAMRIL	Z025
Z025E0158	28.0515793726893	1	NAMRIL	Z025
Z025E0159	11.9642751186304	1	NAMRIL	Z025
Z025E0160	11.0702272251098	1	NAMRIL	Z025
Z025E0161	17.8978456612461	1	NAMRIL	Z025
Z025E0162	15.5266668043792	1	NAMRIL	Z025
Z025E0163	20.235304922733	1	NAMRIL	Z025
Z025E0164	19.6720652388428	1	NAMRIL	Z025
Z025E0165	21.2047043726894	1	NAMRIL	Z025
Z025E0166	16.5599201273595	1	NAMRIL	Z025
Z025E0167	14.4622043726892	1	NAMRIL	Z025
Z025E0168	16.6432244706923	1	NAMRIL	Z025
Z025E0169	9.28684566124555	1	NAMRIL	Z025
Z025E0170	17.3514101695469	1	NAMRIL	Z025
Z025E0171	17.1910605584433	1	NAMRIL	Z025
Z025E0172	13.4402116955125	1	NAMRIL	Z025
Z025E0173	15.2784543726894	1	NAMRIL	Z025
Z025E0174	16.0050791999598	1	NAMRIL	Z025
Z025E0175	12.6607244706926	1	NAMRIL	Z025
Z025E0176	20.5482166376556	1	NAMRIL	Z025
Z025E0177	13.5326174969413	1	NAMRIL	Z025
Z025E0178	20.0394475511306	1	NAMRIL	Z025
Z025E0179	15.5122043726892	1	NAMRIL	Z025
Z025E0180	14.851497340797	1	NAMRIL	Z025
Z025E0181	17.4508135872405	1	NAMRIL	Z025
Z025E0182	20.073106438771	1	NAMRIL	Z025
Z025E0183	17.4423545526551	1	NAMRIL	Z025
Z025E0184	25.6294974097976	1	NAMRIL	Z025
Z025E0185	23.3016402669407	1	NAMRIL	Z025
Z025E0186	21.4734543726901	1	NAMRIL	Z025
Z025E0187	15.1844565992857	1	NAMRIL	Z025
Z025E0188	30.1416402669406	1	NAMRIL	Z025
Z025E0189	18.891903211227	1	NAMRIL	Z025
Z025E0190	13.2834543726894	1	NAMRIL	Z025
Z025E0191	19.060941785297	1	NAMRIL	Z025
Z025E0192	18.1535605584435	1	NAMRIL	Z025
Z025E0193	11.0510737805125	1	NAMRIL	Z025
Z025E0194	17.6209543726894	1	NAMRIL	Z025
Z025E0195	10.6269112156122	1	NAMRIL	Z025
Z025E0196	26.5934087432939	1	NAMRIL	Z025
Z025E0197	11.7160516858096	1	NAMRIL	Z025
Z025E0198	17.6661058608812	1	NAMRIL	Z025
Z025E0199	26.2040887643708	1	NAMRIL	Z025
Z025E0200	17.3880688383691	1	NAMRIL	Z025
Z025E0201	22.2850109964395	1	NAMRIL	Z025
Z025E0202	13.1987936421551	1	NAMRIL	Z025
Z025E0211	4.70431250292423	1	NAMRIL	Z025
Z025E0218	18.7973650184635	1	NAMRIL	Z025
Z025E0226	10.5543125029243	1	NAMRIL	Z025
Z025E0238	9.18876149710008	1	NAMRIL	Z025
Z025E0246	20.9543125029244	1	NAMRIL	Z025
Z025E0267	18.1043125029245	1	NAMRIL	Z025
Z026E0001	16.9106438917768	1	NAMRIL	Z026
Z026E0002	14.7940793726896	1	NAMRIL	Z026
Z026E0003	15.3452808844641	1	NAMRIL	Z026
Z026E0004	17.1702116955122	1	NAMRIL	Z026
Z026E0005	15.7837668726893	1	NAMRIL	Z026
Z026E0006	12.0751012502839	1	NAMRIL	Z026
Z026E0007	22.0803293726885	1	NAMRIL	Z026
Z026E0008	18.0284506601106	1	NAMRIL	Z026
Z026E0009	14.1952242873565	1	NAMRIL	Z026
Z026E0010	11.8340611350992	1	NAMRIL	Z026
Z026E0011	11.6570434035301	1	NAMRIL	Z026
Z026E0012	14.6381418726893	1	NAMRIL	Z026
Z026E0013	20.3087503314741	1	NAMRIL	Z026
Z026E0014	22.6338094398575	1	NAMRIL	Z026
Z026E0015	9.93567485212128	1	NAMRIL	Z026
Z026E0016	10.6714366721843	1	NAMRIL	Z026
Z026E0017	11.4528594947981	1	NAMRIL	Z026
Z026E0018	11.0302272251101	1	NAMRIL	Z026
Z026E0019	16.0188906222547	1	NAMRIL	Z026
Z026E0020	16.4087037037011	1	NAMRIL	Z026
Z026E0021	14.9260737805126	1	NAMRIL	Z026
Z026E0022	11.4868518518494	1	NAMRIL	Z026
Z026E0023	11.1583492873565	1	NAMRIL	Z026
Z026E0024	20.089140266941	1	NAMRIL	Z026
Z026E0025	10.3336412107491	1	NAMRIL	Z026
Z026E0026	15.4896452090844	1	NAMRIL	Z026
Z026E0027	19.2711142177975	1	NAMRIL	Z026
Z026E0028	17.427191785297	1	NAMRIL	Z026
Z026E0029	11.7090793726895	1	NAMRIL	Z026
Z026E0030	18.9300023519414	1	NAMRIL	Z026
Z026E0031	11.4590712554712	1	NAMRIL	Z026
Z026E0032	10.2919475511307	1	NAMRIL	Z026
Z026E0033	13.6435605584433	1	NAMRIL	Z026
Z026E0034	14.7237351852564	1	NAMRIL	Z026
Z026E0035	15.6321395361193	1	NAMRIL	Z026
Z026E0036	13.1257402858842	1	NAMRIL	Z026
Z026E0037	18.7331418726896	1	NAMRIL	Z026
Z026E0038	11.5416668043793	1	NAMRIL	Z026
Z026E0039	15.3124005463873	1	NAMRIL	Z026
Z026E0040	16.0825023519409	1	NAMRIL	Z026
Z026E0041	12.7476542529936	1	NAMRIL	Z026
Z026E0042	18.9956438917769	1	NAMRIL	Z026
Z026E0043	13.2556418726892	1	NAMRIL	Z026
Z026E0044	15.2513584519637	1	NAMRIL	Z026
Z026E0045	9.42689187268914	1	NAMRIL	Z026
Z026E0046	18.8192880662268	1	NAMRIL	Z026
Z026E0047	11.2840793726892	1	NAMRIL	Z026
Z026E0048	21.069113987961	1	NAMRIL	Z026
Z026E0049	13.5583456612462	1	NAMRIL	Z026
Z026E0050	15.4609543726894	1	NAMRIL	Z026
Z026E0051	13.1166402669409	1	NAMRIL	Z026
Z026E0052	10.4988087641386	1	NAMRIL	Z026
Z026E0053	12.1443164527769	1	NAMRIL	Z026
Z026E0054	12.4677976852565	1	NAMRIL	Z026
Z026E0055	17.4707166376555	1	NAMRIL	Z026
Z026E0056	20.0500168726894	1	NAMRIL	Z026
Z026E0057	17.6622043726893	1	NAMRIL	Z026
Z026E0058	16.09186457236	1	NAMRIL	Z026
Z026E0059	16.4860119830012	1	NAMRIL	Z026
Z026E0060	10.6352576892444	1	NAMRIL	Z026
Z026E0061	20.1249074074047	1	NAMRIL	Z026
Z026E0062	15.6014309233702	1	NAMRIL	Z026
Z026E0063	15.5960737805127	1	NAMRIL	Z026
Z026E0064	18.4978828136596	1	NAMRIL	Z026
Z026E0065	15.0231975511307	1	NAMRIL	Z026
Z026E0066	16.4644974097984	1	NAMRIL	Z026
Z026E0067	15.3075168726894	1	NAMRIL	Z026
Z026E0068	21.1000231345219	1	NAMRIL	Z026
Z026E0069	15.4128293726894	1	NAMRIL	Z026
Z026E0070	14.8867880662269	1	NAMRIL	Z026
Z026E0071	15.9367880662269	1	NAMRIL	Z026
Z026E0072	13.593783124084	1	NAMRIL	Z026
Z026E0073	13.4327116955126	1	NAMRIL	Z026
Z026E0074	12.5553293726895	1	NAMRIL	Z026
Z026E0075	11.1440793726894	1	NAMRIL	Z026
Z026E0076	15.8131418726892	1	NAMRIL	Z026
Z026E0077	18.9857700257138	1	NAMRIL	Z026
Z026E0078	18.2569248521213	1	NAMRIL	Z026
Z026E0079	18.164645209084	1	NAMRIL	Z026
Z026E0080	9.46446435192302	1	NAMRIL	Z026
Z026E0081	13.5378594947984	1	NAMRIL	Z026
Z026E0082	11.6775023519412	1	NAMRIL	Z026
Z026E0083	11.1592839934438	1	NAMRIL	Z026
Z026E0084	14.1535737805127	1	NAMRIL	Z026
Z026E0085	13.472276851923	1	NAMRIL	Z026
Z026E0086	13.4140793726893	1	NAMRIL	Z026
Z026E0087	16.3803594947989	1	NAMRIL	Z026
Z026E0088	15.3576904837199	1	NAMRIL	Z026
Z026E0089	10.4240887643711	1	NAMRIL	Z026
Z026E0090	12.3382166376558	1	NAMRIL	Z026
Z026E0091	12.4469475511307	1	NAMRIL	Z026
Z026E0092	16.7423642177974	1	NAMRIL	Z026
Z026E0093	14.1306418726893	1	NAMRIL	Z026
Z026E0094	17.3353293726893	1	NAMRIL	Z026
Z026E0095	17.2232683575332	1	NAMRIL	Z026
Z026E0096	15.7497043726891	1	NAMRIL	Z026
Z026E0097	17.4502242873565	1	NAMRIL	Z026
Z026E0098	13.1115460683701	1	NAMRIL	Z026
Z026E0099	14.1553293726894	1	NAMRIL	Z026
Z026E0100	13.2079629629604	1	NAMRIL	Z026
Z026E0101	18.1502576892444	1	NAMRIL	Z026
Z026E0102	19.3250023519413	1	NAMRIL	Z026
Z026E0103	18.6942880662271	1	NAMRIL	Z026
Z026E0104	26.9326374644941	1	NAMRIL	Z026
Z026E0105	17.5285078952401	1	NAMRIL	Z026
Z026E0106	13.8217839934441	1	NAMRIL	Z026
Z026E0107	19.8600714195835	1	NAMRIL	Z026
Z026E0108	14.5234543726892	1	NAMRIL	Z026
Z026E0109	13.0590793726893	1	NAMRIL	Z026
Z026E0110	11.3906418726893	1	NAMRIL	Z026
Z026E0111	25.1120239472363	1	NAMRIL	Z026
Z026E0112	10.3775603345592	1	NAMRIL	Z026
Z026E0113	15.3039309233699	1	NAMRIL	Z026
Z026E0114	14.7639309233698	1	NAMRIL	Z026
Z026E0115	12.6739309233699	1	NAMRIL	Z026
Z026E0116	11.8689309233699	1	NAMRIL	Z026
Z026E0117	15.3064772251111	1	NAMRIL	Z026
Z026E0118	13.8560605584438	1	NAMRIL	Z026
Z026E0119	23.6632166376551	1	NAMRIL	Z026
Z026E0120	20.0334029408207	1	NAMRIL	Z026
Z026E0121	14.7088135698598	1	NAMRIL	Z026
Z026E0122	13.1043060789751	1	NAMRIL	Z026
Z026E0123	8.43277252754774	1	NAMRIL	Z026
Z026E0124	14.4246958224045	1	NAMRIL	Z026
Z026E0125	17.1539309233697	1	NAMRIL	Z026
Z026E0126	18.2589435185899	1	NAMRIL	Z026
Z026E0127	12.7306148321015	1	NAMRIL	Z026
Z026E0128	14.4928293726892	1	NAMRIL	Z026
