Genotype	AKW	Fix	pop$	FID$
Z026E0061	0.255910788951293	1	NAMRIL	Z026
Z026E0062	0.284248700915112	1	NAMRIL	Z026
Z026E0063	0.209313378291209	1	NAMRIL	Z026
Z026E0064	0.23239410959728	1	NAMRIL	Z026
Z026E0065	0.280157384750838	1	NAMRIL	Z026
Z026E0066	0.232385291398188	1	NAMRIL	Z026
Z026E0067	0.20472478765153	1	NAMRIL	Z026
Z026E0068	0.219000643574246	1	NAMRIL	Z026
Z026E0069	0.2142783590801	1	NAMRIL	Z026
Z026E0070	0.253771711624533	1	NAMRIL	Z026
Z026E0071	0.204768701071209	1	NAMRIL	Z026
Z026E0072	0.22772478765152	1	NAMRIL	Z026
Z026E0073	0.227081930508668	1	NAMRIL	Z026
Z026E0074	0.19773735036135	1	NAMRIL	Z026
Z026E0075	0.260439073365819	1	NAMRIL	Z026
Z026E0076	0.173528359080099	1	NAMRIL	Z026
Z026E0077	0.223762798740917	1	NAMRIL	Z026
Z026E0078	0.223118701071211	1	NAMRIL	Z026
Z026E0079	0.22604621622296	1	NAMRIL	Z026
Z026E0080	0.180000975418724	1	NAMRIL	Z026
Z026E0081	0.227813378291201	1	NAMRIL	Z026
Z026E0082	0.255000878291197	1	NAMRIL	Z026
Z026E0083	0.229976538741845	1	NAMRIL	Z026
Z026E0084	0.179000878291198	1	NAMRIL	Z026
Z026E0085	0.226939664756846	1	NAMRIL	Z026
Z026E0086	0.206081930508672	1	NAMRIL	Z026
Z026E0087	0.222834211624533	1	NAMRIL	Z026
Z026E0088	0.178735542637634	1	NAMRIL	Z026
Z026E0089	0.16494362486159	1	NAMRIL	Z026
Z026E0090	0.190459211624527	1	NAMRIL	Z026
Z026E0091	0.198032384750837	1	NAMRIL	Z026
Z026E0092	0.264678260834994	1	NAMRIL	Z026
Z026E0093	0.187064073365815	1	NAMRIL	Z026
Z026E0094	0.218682467399308	1	NAMRIL	Z026
Z026E0095	0.247029996799587	1	NAMRIL	Z026
Z026E0096	0.246849787651528	1	NAMRIL	Z026
Z026E0097	0.230568376130412	1	NAMRIL	Z026
Z026E0098	0.239970989587123	1	NAMRIL	Z026
Z026E0099	0.152010501937245	1	NAMRIL	Z026
Z026E0100	0.237569974218745	1	NAMRIL	Z026
Z026E0101	0.162844884750836	1	NAMRIL	Z026
Z026E0102	0.208355044957867	1	NAMRIL	Z026
Z026E0103	0.225768701071207	1	NAMRIL	Z026
Z026E0104	0.214468624731508	1	NAMRIL	Z026
Z026E0105	0.20782174374802	1	NAMRIL	Z026
Z026E0106	0.185676538741845	1	NAMRIL	Z026
Z026E0107	0.265032467399306	1	NAMRIL	Z026
Z026E0108	0.272266454315816	1	NAMRIL	Z026
Z026E0109	0.223760501937252	1	NAMRIL	Z026
Z026E0110	0.225939073365804	1	NAMRIL	Z026
Z026E0111	0.299943624861588	1	NAMRIL	Z026
Z026E0112	0.193310776263936	1	NAMRIL	Z026
Z026E0113	0.203146711624525	1	NAMRIL	Z026
Z026E0114	0.267334211624533	1	NAMRIL	Z026
Z026E0115	0.228834211624528	1	NAMRIL	Z026
Z026E0116	0.222471171670922	1	NAMRIL	Z026
Z026E0117	0.233667544957866	1	NAMRIL	Z026
Z026E0118	0.225792544957865	1	NAMRIL	Z026
Z026E0119	0.225798700915114	1	NAMRIL	Z026
Z026E0120	0.212683598462108	1	NAMRIL	Z026
Z026E0121	0.210621171670932	1	NAMRIL	Z026
Z026E0122	0.248009556719465	1	NAMRIL	Z026
Z026E0123	0.212401874067179	1	NAMRIL	Z026
Z026E0124	0.268593701071206	1	NAMRIL	Z026
Z026E0125	0.198209211624533	1	NAMRIL	Z026
Z026E0126	0.192643105621865	1	NAMRIL	Z026
Z026E0127	0.189534924664747	1	NAMRIL	Z026
Z026E0128	0.217064073365812	1	NAMRIL	Z026
Z026E0129	0.215010501937241	1	NAMRIL	Z026
Z026E0130	0.183801958064851	1	NAMRIL	Z026
Z026E0131	0.191167544957861	1	NAMRIL	Z026
Z026E0132	0.235396711624531	1	NAMRIL	Z026
Z026E0133	0.240862350361361	1	NAMRIL	Z026
Z026E0134	0.214586984334247	1	NAMRIL	Z026
Z026E0135	0.238189073365817	1	NAMRIL	Z026
Z026E0136	0.178898700915105	1	NAMRIL	Z026
Z026E0137	0.257089556563374	1	NAMRIL	Z026
Z026E0138	0.233492644794386	1	NAMRIL	Z026
Z026E0139	0.207331930508671	1	NAMRIL	Z026
Z026E0140	0.216329996799588	1	NAMRIL	Z026
Z026E0141	0.225036575731873	1	NAMRIL	Z026
Z026E0142	0.195779996799582	1	NAMRIL	Z026
Z026E0143	0.2094706629973	1	NAMRIL	Z026
Z026E0144	0.218964458194919	1	NAMRIL	Z026
Z026E0145	0.225778359080097	1	NAMRIL	Z026
Z026E0146	0.211089458194933	1	NAMRIL	Z026
Z026E0147	0.211047791528254	1	NAMRIL	Z026
Z026E0148	0.163707935046087	1	NAMRIL	Z026
Z026E0149	0.243330264749412	1	NAMRIL	Z026
Z026E0150	0.237557834626303	1	NAMRIL	Z026
Z026E0151	0.211992644794385	1	NAMRIL	Z026
Z026E0152	0.277404916793066	1	NAMRIL	Z026
Z026E0153	0.230463982740911	1	NAMRIL	Z026
Z026E0154	0.184457935046108	1	NAMRIL	Z026
Z026E0155	0.217646711624537	1	NAMRIL	Z026
Z026E0156	0.180170037868069	1	NAMRIL	Z026
Z026E0157	0.212730044957869	1	NAMRIL	Z026
Z026E0158	0.218189073365819	1	NAMRIL	Z026
Z026E0159	0.207943624861591	1	NAMRIL	Z026
Z026E0160	0.235456930508679	1	NAMRIL	Z026
Z026E0161	0.188959211624531	1	NAMRIL	Z026
Z026E0162	0.217242387333001	1	NAMRIL	Z026
Z026E0163	0.253099787651527	1	NAMRIL	Z026
Z026E0164	0.191599787651524	1	NAMRIL	Z026
Z026E0165	0.276383930792683	1	NAMRIL	Z026
Z026E0166	0.188242644794385	1	NAMRIL	Z026
Z026E0167	0.210282467399308	1	NAMRIL	Z026
Z026E0168	0.197439073365812	1	NAMRIL	Z026
Z026E0169	0.188278359080095	1	NAMRIL	Z026
Z026E0170	0.19711235036135	1	NAMRIL	Z026
Z026E0171	0.180528359080094	1	NAMRIL	Z026
Z026E0172	0.176617644794393	1	NAMRIL	Z026
Z026E0173	0.225385501937239	1	NAMRIL	Z026
Z026E0174	0.223814073365816	1	NAMRIL	Z026
Z026E0175	0.17963550193725	1	NAMRIL	Z026
Z026E0176	0.218010501937243	1	NAMRIL	Z026
Z026E0177	0.188706930508676	1	NAMRIL	Z026
Z026E0178	0.212930757998082	1	NAMRIL	Z026
Z026E0179	0.222724787651528	1	NAMRIL	Z026
Z026E0180	0.221805757998082	1	NAMRIL	Z026
Z026E0181	0.165420317667593	1	NAMRIL	Z026
Z026E0182	0.186089556563373	1	NAMRIL	Z026
Z026E0183	0.186532467399304	1	NAMRIL	Z026
Z026E0184	0.155939073365817	1	NAMRIL	Z026
Z026E0185	0.157260501937255	1	NAMRIL	Z026
Z026E0186	0.211813378291195	1	NAMRIL	Z026
Z026E0187	0.230206930508678	1	NAMRIL	Z026
Z026E0188	0.216314073365818	1	NAMRIL	Z026
Z026E0189	0.195206930508672	1	NAMRIL	Z026
Z026E0190	0.203778359080102	1	NAMRIL	Z026
Z026E0191	0.213839458194923	1	NAMRIL	Z026
Z026E0192	0.223778359080101	1	NAMRIL	Z026
Z026E0193	0.21888529139818	1	NAMRIL	Z026
Z026E0194	0.191801958064845	1	NAMRIL	Z026
Z026E0195	0.202903359080099	1	NAMRIL	Z026
Z026E0196	0.213542544957874	1	NAMRIL	Z026
Z026E0197	0.248218624731517	1	NAMRIL	Z026
Z026E0198	0.193487217590358	1	NAMRIL	Z026
Z026E0199	0.241840609126343	1	NAMRIL	Z026
Z026E0200	0.240489556563373	1	NAMRIL	Z026
Z026E0201	0.232625211337242	1	NAMRIL	Z026
Z026E0202	0.157423355157379	1	NAMRIL	Z026
Z026E0222	0.207247576037976	1	NAMRIL	Z026
Z026E0225	0.239747576037977	1	NAMRIL	Z026
Z026E0230	0.219747576037976	1	NAMRIL	Z026
Z026E0231	0.212247576037977	1	NAMRIL	Z026
Z026E0232	0.244747576037977	1	NAMRIL	Z026
B73xZ001E0002	0.285643257944608	1	BxRIL	Z001
B73xZ001E0003	0.302556562000002	1	BxRIL	Z001
B73xZ001E0004	0.280179875666668	1	BxRIL	Z001
B73xZ001E0006	0.304460550111481	1	BxRIL	Z001
B73xZ001E0016	0.282130184500001	1	BxRIL	Z001
B73xZ001E0030	0.24429081086148	1	BxRIL	Z001
B73xZ001E0038	0.267844781000002	1	BxRIL	Z001
B73xZ001E0078	0.297744644744593	1	BxRIL	Z001
B73xZ001E0101	0.304895349999999	1	BxRIL	Z001
B73xZ001E0112	0.299242484	1	BxRIL	Z001
B73xZ001E0128	0.308167272000003	1	BxRIL	Z001
B73xZ001E0151	0.373199956833341	1	BxRIL	Z001
B73xZ001E0170	0.286751344111481	1	BxRIL	Z001
B73xZ001E0198	0.290110419611481	1	BxRIL	Z001
B73xZ002E0001	0.393548883250008	1	BxRIL	Z002
B73xZ002E0023	0.299961142144594	1	BxRIL	Z002
B73xZ002E0046	0.274663396666668	1	BxRIL	Z002
B73xZ002E0106	0.35169745436147	1	BxRIL	Z002
B73xZ002E0116	0.27328439511148	1	BxRIL	Z002
B73xZ002E0126	0.307462851166666	1	BxRIL	Z002
B73xZ002E0136	0.341111128144587	1	BxRIL	Z002
B73xZ002E0152	0.310145193833336	1	BxRIL	Z002
B73xZ002E0156	0.341102310666667	1	BxRIL	Z002
B73xZ002E0159	0.298352808944595	1	BxRIL	Z002
B73xZ002E0163	0.284600883111481	1	BxRIL	Z002
B73xZ002E0175	0.356362501333333	1	BxRIL	Z002
B73xZ002E0187	0.342114332544596	1	BxRIL	Z002
B73xZ002E0193	0.300935120500002	1	BxRIL	Z002
B73xZ002E0197	0.316638540744591	1	BxRIL	Z002
B73xZ002E0217	0.312336776544593	1	BxRIL	Z002
B73xZ003E0008	0.310059626361481	1	BxRIL	Z003
B73xZ003E0022	0.327183963944596	1	BxRIL	Z003
B73xZ003E0071	0.317619401744596	1	BxRIL	Z003
B73xZ003E0075	0.346391992111476	1	BxRIL	Z003
B73xZ003E0077	0.339111788499995	1	BxRIL	Z003
B73xZ003E0088	0.300545558000003	1	BxRIL	Z003
B73xZ003E0098	0.334455116111481	1	BxRIL	Z003
B73xZ003E0195	0.29050396761148	1	BxRIL	Z003
B73xZ003E0197	0.313366747166667	1	BxRIL	Z003
B73xZ003E0212	0.327364917499997	1	BxRIL	Z003
B73xZ004E0001	0.303186644344592	1	BxRIL	Z004
B73xZ004E0005	0.249661828944596	1	BxRIL	Z004
B73xZ004E0021	0.281715809166668	1	BxRIL	Z004
B73xZ004E0027	0.253684153344595	1	BxRIL	Z004
B73xZ004E0040	0.287289754389627	1	BxRIL	Z004
B73xZ004E0043	0.304124791944594	1	BxRIL	Z004
B73xZ004E0046	0.269307927144594	1	BxRIL	Z004
B73xZ004E0049	0.312691818250002	1	BxRIL	Z004
B73xZ004E0052	0.323889956833335	1	BxRIL	Z004
B73xZ004E0054	0.280923576500002	1	BxRIL	Z004
B73xZ004E0058	0.262183939722961	1	BxRIL	Z004
B73xZ004E0061	0.253835191744593	1	BxRIL	Z004
B73xZ004E0063	0.308888480000004	1	BxRIL	Z004
B73xZ004E0069	0.288755635655409	1	BxRIL	Z004
B73xZ004E0071	0.312457981944593	1	BxRIL	Z004
B73xZ004E0081	0.277665080344592	1	BxRIL	Z004
B73xZ004E0083	0.382213119056285	1	BxRIL	Z004
B73xZ004E0096	0.286467021344593	1	BxRIL	Z004
B73xZ004E0098	0.251794933861481	1	BxRIL	Z004
B73xZ004E0102	0.292317513861481	1	BxRIL	Z004
B73xZ004E0111	0.311249907944591	1	BxRIL	Z004
B73xZ004E0115	0.302252091861481	1	BxRIL	Z004
B73xZ004E0126	0.279010973500001	1	BxRIL	Z004
B73xZ004E0136	0.313151743944595	1	BxRIL	Z004
B73xZ004E0141	0.309809186344592	1	BxRIL	Z004
B73xZ004E0161	0.293578967500002	1	BxRIL	Z004
B73xZ004E0162	0.281146602389627	1	BxRIL	Z004
B73xZ004E0163	0.327713451544597	1	BxRIL	Z004
B73xZ004E0175	0.331207135111482	1	BxRIL	Z004
B73xZ004E0190	0.315230000389626	1	BxRIL	Z004
B73xZ004E0191	0.3300956998554	1	BxRIL	Z004
B73xZ004E0199	0.300608784333334	1	BxRIL	Z004
B73xZ004E0208	0.287245173144593	1	BxRIL	Z004
B73xZ004E0232	0.286578851344593	1	BxRIL	Z004
B73xZ005E0004	0.318712403144592	1	BxRIL	Z005
B73xZ005E0012	0.347914357544586	1	BxRIL	Z005
B73xZ005E0013	0.336542064166666	1	BxRIL	Z005
B73xZ005E0014	0.36058275933334	1	BxRIL	Z005
B73xZ005E0021	0.312493000544592	1	BxRIL	Z005
B73xZ005E0027	0.305074622611481	1	BxRIL	Z005
B73xZ005E0042	0.301028611333334	1	BxRIL	Z005
B73xZ005E0043	0.325110428544592	1	BxRIL	Z005
B73xZ005E0048	0.349535823389619	1	BxRIL	Z005
B73xZ005E0055	0.322391931000003	1	BxRIL	Z005
B73xZ005E0061	0.282594679944593	1	BxRIL	Z005
B73xZ005E0063	0.340540298361479	1	BxRIL	Z005
B73xZ005E0066	0.345760734722965	1	BxRIL	Z005
B73xZ005E0075	0.363116706344589	1	BxRIL	Z005
B73xZ005E0079	0.266312738666669	1	BxRIL	Z005
B73xZ005E0083	0.31093515374459	1	BxRIL	Z005
B73xZ005E0093	0.308135483833333	1	BxRIL	Z005
B73xZ005E0096	0.293808272759016	1	BxRIL	Z005
B73xZ005E0097	0.346880136344587	1	BxRIL	Z005
B73xZ005E0099	0.319001043666666	1	BxRIL	Z005
B73xZ005E0100	0.375038088222953	1	BxRIL	Z005
B73xZ005E0111	0.312396006759014	1	BxRIL	Z005
B73xZ005E0112	0.33184091345541	1	BxRIL	Z005
B73xZ005E0113	0.298237703666668	1	BxRIL	Z005
B73xZ005E0117	0.354910839722954	1	BxRIL	Z005
B73xZ005E0119	0.373942931861482	1	BxRIL	Z005
B73xZ005E0139	0.336955715544594	1	BxRIL	Z005
B73xZ005E0149	0.288110632000001	1	BxRIL	Z005
B73xZ005E0155	0.345751383944597	1	BxRIL	Z005
B73xZ005E0158	0.309433743344595	1	BxRIL	Z005
B73xZ005E0173	0.327804327666669	1	BxRIL	Z005
B73xZ006E0012	0.250191720249999	1	BxRIL	Z006
B73xZ006E0016	0.291924687655409	1	BxRIL	Z006
B73xZ006E0027	0.269308737000002	1	BxRIL	Z006
B73xZ006E0028	0.314708586666667	1	BxRIL	Z006
B73xZ006E0041	0.3250697975	1	BxRIL	Z006
B73xZ006E0088	0.281560200544593	1	BxRIL	Z006
B73xZ006E0124	0.232277878744593	1	BxRIL	Z006
B73xZ006E0125	0.269918575944593	1	BxRIL	Z006
B73xZ006E0147	0.29970855236148	1	BxRIL	Z006
B73xZ006E0154	0.266103340277043	1	BxRIL	Z006
B73xZ006E0160	0.297231484611481	1	BxRIL	Z006
B73xZ006E0171	0.291927988666668	1	BxRIL	Z006
B73xZ006E0179	0.295457966166668	1	BxRIL	Z006
B73xZ006E0189	0.26477075611148	1	BxRIL	Z006
B73xZ006E0193	0.270619869500001	1	BxRIL	Z006
B73xZ006E0196	0.358535516333333	1	BxRIL	Z006
B73xZ007E0015	0.295954028666668	1	BxRIL	Z007
B73xZ007E0117	0.351347390944588	1	BxRIL	Z007
B73xZ007E0123	0.323505480744594	1	BxRIL	Z007
B73xZ008E0006	0.312741325666668	1	BxRIL	Z008
B73xZ008E0009	0.324916376344592	1	BxRIL	Z008
B73xZ008E0013	0.335636015855414	1	BxRIL	Z008
B73xZ008E0017	0.310343709344594	1	BxRIL	Z008
B73xZ008E0033	0.343876943833327	1	BxRIL	Z008
B73xZ008E0040	0.304999218833333	1	BxRIL	Z008
B73xZ008E0041	0.330051487166669	1	BxRIL	Z008
B73xZ008E0047	0.329845485855416	1	BxRIL	Z008
B73xZ008E0054	0.307217678277038	1	BxRIL	Z008
B73xZ008E0056	0.27249528336148	1	BxRIL	Z008
B73xZ008E0059	0.310841496388522	1	BxRIL	Z008
B73xZ008E0062	0.277591662333334	1	BxRIL	Z008
B73xZ008E0064	0.296559023666669	1	BxRIL	Z008
B73xZ008E0072	0.32773155266667	1	BxRIL	Z008
B73xZ008E0075	0.307848488333335	1	BxRIL	Z008
B73xZ008E0094	0.314971521544593	1	BxRIL	Z008
B73xZ008E0099	0.271644790944593	1	BxRIL	Z008
B73xZ008E0123	0.280383308333335	1	BxRIL	Z008
B73xZ008E0127	0.276394233111481	1	BxRIL	Z008
B73xZ008E0134	0.308518708544591	1	BxRIL	Z008
B73xZ008E0139	0.314615678344595	1	BxRIL	Z008
B73xZ008E0141	0.282329517144593	1	BxRIL	Z008
B73xZ008E0143	0.276342630166667	1	BxRIL	Z008
B73xZ008E0172	0.247966323833336	1	BxRIL	Z008
B73xZ008E0174	0.277069347666669	1	BxRIL	Z008
B73xZ008E0177	0.295202856333335	1	BxRIL	Z008
B73xZ008E0178	0.255911005111479	1	BxRIL	Z008
B73xZ008E0183	0.275285069361481	1	BxRIL	Z008
B73xZ009E0015	0.342240191499997	1	BxRIL	Z009
B73xZ009E0025	0.272291829	1	BxRIL	Z009
B73xZ009E0031	0.351094011999997	1	BxRIL	Z009
B73xZ009E0051	0.313742948666669	1	BxRIL	Z009
B73xZ009E0055	0.33194240516667	1	BxRIL	Z009
B73xZ009E0061	0.301392382999999	1	BxRIL	Z009
B73xZ009E0062	0.329368391500003	1	BxRIL	Z009
B73xZ009E0063	0.289296209666667	1	BxRIL	Z009
B73xZ009E0082	0.346098079666666	1	BxRIL	Z009
B73xZ009E0095	0.306080170861482	1	BxRIL	Z009
B73xZ009E0096	0.289321730833335	1	BxRIL	Z009
B73xZ009E0114	0.293560247000001	1	BxRIL	Z009
B73xZ009E0125	0.311158488944593	1	BxRIL	Z009
B73xZ009E0133	0.252773399361485	1	BxRIL	Z009
B73xZ009E0136	0.312751282833334	1	BxRIL	Z009
B73xZ009E0137	0.322511163999999	1	BxRIL	Z009
B73xZ009E0143	0.326481163333337	1	BxRIL	Z009
B73xZ009E0145	0.292813754000002	1	BxRIL	Z009
B73xZ009E0149	0.308223416500001	1	BxRIL	Z009
B73xZ009E0150	0.299426867833333	1	BxRIL	Z009
B73xZ009E0153	0.321505117000001	1	BxRIL	Z009
B73xZ009E0155	0.325041092999995	1	BxRIL	Z009
B73xZ009E0167	0.333017891000002	1	BxRIL	Z009
B73xZ009E0169	0.278232817166669	1	BxRIL	Z009
B73xZ009E0170	0.325918571833335	1	BxRIL	Z009
B73xZ009E0173	0.316671951361481	1	BxRIL	Z009
B73xZ009E0176	0.309075799833333	1	BxRIL	Z009
B73xZ009E0177	0.311063037833334	1	BxRIL	Z009
B73xZ009E0178	0.320236869499999	1	BxRIL	Z009
B73xZ009E0179	0.328244271333336	1	BxRIL	Z009
B73xZ009E0193	0.337037838544601	1	BxRIL	Z009
B73xZ009E0219	0.282376324744593	1	BxRIL	Z009
B73xZ010E0001	0.319985710333335	1	BxRIL	Z010
B73xZ010E0002	0.274140542744593	1	BxRIL	Z010
B73xZ010E0009	0.265182350000001	1	BxRIL	Z010
B73xZ010E0055	0.318776968744594	1	BxRIL	Z010
B73xZ010E0062	0.264610342344595	1	BxRIL	Z010
B73xZ010E0141	0.293926472344593	1	BxRIL	Z010
B73xZ010E0146	0.281979982000001	1	BxRIL	Z010
B73xZ010E0148	0.279225771166668	1	BxRIL	Z010
B73xZ010E0149	0.25925676166667	1	BxRIL	Z010
B73xZ010E0154	0.338757430092355	1	BxRIL	Z010
B73xZ010E0175	0.323754813166666	1	BxRIL	Z010
B73xZ010E0182	0.278760410833335	1	BxRIL	Z010
B73xZ011E0008	0.321346658833333	1	BxRIL	Z011
B73xZ011E0009	0.305181244000001	1	BxRIL	Z011
B73xZ011E0012	0.292617925833335	1	BxRIL	Z011
B73xZ011E0016	0.323722457222964	1	BxRIL	Z011
B73xZ011E0062	0.32960429585541	1	BxRIL	Z011
B73xZ011E0079	0.318930428000006	1	BxRIL	Z011
B73xZ011E0144	0.333860211722964	1	BxRIL	Z011
B73xZ011E0146	0.316393331455404	1	BxRIL	Z011
B73xZ011E0160	0.297858806000001	1	BxRIL	Z011
B73xZ011E0162	0.377585027722955	1	BxRIL	Z011
B73xZ011E0169	0.302740480144592	1	BxRIL	Z011
B73xZ011E0175	0.322459379655409	1	BxRIL	Z011
B73xZ011E0182	0.331525109056295	1	BxRIL	Z011
B73xZ011E0195	0.300130495333335	1	BxRIL	Z011
B73xZ011E0198	0.281561901861481	1	BxRIL	Z011
B73xZ012E0008	0.285287429944593	1	BxRIL	Z012
B73xZ012E0012	0.341616971833331	1	BxRIL	Z012
B73xZ012E0014	0.296290688611481	1	BxRIL	Z012
B73xZ012E0026	0.306688545722961	1	BxRIL	Z012
B73xZ012E0042	0.329385375344593	1	BxRIL	Z012
B73xZ012E0055	0.300979216744593	1	BxRIL	Z012
B73xZ012E0058	0.31365730534459	1	BxRIL	Z012
B73xZ012E0098	0.34247261354459	1	BxRIL	Z012
B73xZ012E0102	0.279269197944593	1	BxRIL	Z012
B73xZ012E0117	0.305198957544592	1	BxRIL	Z012
B73xZ012E0159	0.329688023144597	1	BxRIL	Z012
B73xZ013E0060	0.286147563500001	1	BxRIL	Z013
B73xZ013E0204	0.388289303344597	1	BxRIL	Z013
B73xZ013E0207	0.281480603333334	1	BxRIL	Z013
B73xZ013E0213	0.284625725166668	1	BxRIL	Z013
B73xZ013E0216	0.287218379666668	1	BxRIL	Z013
B73xZ013E0224	0.33042090836148	1	BxRIL	Z013
B73xZ013E0227	0.283520129250001	1	BxRIL	Z013
B73xZ013E0231	0.307513592666665	1	BxRIL	Z013
B73xZ013E0233	0.295280417344593	1	BxRIL	Z013
B73xZ013E0234	0.319367688744593	1	BxRIL	Z013
B73xZ013E0236	0.33319052474459	1	BxRIL	Z013
B73xZ013E0238	0.315534855611479	1	BxRIL	Z013
B73xZ013E0239	0.330638796389628	1	BxRIL	Z013
B73xZ013E0240	0.365665206722962	1	BxRIL	Z013
B73xZ013E0251	0.320157718500003	1	BxRIL	Z013
B73xZ013E0256	0.33263137705541	1	BxRIL	Z013
B73xZ013E0288	0.329283749744597	1	BxRIL	Z013
B73xZ013E0289	0.342630034722961	1	BxRIL	Z013
B73xZ013E0290	0.369282656222958	1	BxRIL	Z013
B73xZ013E0291	0.348545332861482	1	BxRIL	Z013
B73xZ013E0292	0.303533993166669	1	BxRIL	Z013
B73xZ013E0308	0.310725793111481	1	BxRIL	Z013
B73xZ013E0311	0.363112023361479	1	BxRIL	Z013
B73xZ013E0316	0.33923190772296	1	BxRIL	Z013
B73xZ013E0319	0.320717044861479	1	BxRIL	Z013
B73xZ013E0323	0.361027549722963	1	BxRIL	Z013
B73xZ014E0005	0.3281530915	1	BxRIL	Z014
B73xZ014E0012	0.278584663500001	1	BxRIL	Z014
B73xZ014E0017	0.323614996333334	1	BxRIL	Z014
B73xZ014E0021	0.304367034333334	1	BxRIL	Z014
B73xZ014E0052	0.32529398727704	1	BxRIL	Z014
B73xZ014E0075	0.336837593166667	1	BxRIL	Z014
B73xZ014E0084	0.299633018744592	1	BxRIL	Z014
B73xZ014E0098	0.328861433611477	1	BxRIL	Z014
B73xZ014E0099	0.344774451333336	1	BxRIL	Z014
B73xZ014E0144	0.352039159655411	1	BxRIL	Z014
B73xZ014E0146	0.293662545166668	1	BxRIL	Z014
B73xZ014E0162	0.250639853744595	1	BxRIL	Z014
B73xZ014E0166	0.331865344166672	1	BxRIL	Z014
B73xZ014E0167	0.329425011166667	1	BxRIL	Z014
B73xZ014E0168	0.317571564333334	1	BxRIL	Z014
B73xZ014E0197	0.320338744144595	1	BxRIL	Z014
B73xZ014E0199	0.324303382744592	1	BxRIL	Z014
B73xZ015E0013	0.299798299544593	1	BxRIL	Z015
B73xZ015E0019	0.248101847611481	1	BxRIL	Z015
B73xZ015E0022	0.271982486500001	1	BxRIL	Z015
B73xZ015E0023	0.341202761544586	1	BxRIL	Z015
B73xZ015E0026	0.287325685344593	1	BxRIL	Z015
B73xZ015E0029	0.317962919389627	1	BxRIL	Z015
B73xZ015E0033	0.290422220000002	1	BxRIL	Z015
B73xZ015E0036	0.352023949361485	1	BxRIL	Z015
B73xZ015E0038	0.285193885611481	1	BxRIL	Z015
B73xZ015E0041	0.301733862111482	1	BxRIL	Z015
B73xZ015E0042	0.349387631722956	1	BxRIL	Z015
B73xZ015E0059	0.326335159833337	1	BxRIL	Z015
B73xZ015E0063	0.31537897565541	1	BxRIL	Z015
B73xZ015E0071	0.336311507222958	1	BxRIL	Z015
B73xZ015E0074	0.355685106666672	1	BxRIL	Z015
B73xZ015E0080	0.290678977544593	1	BxRIL	Z015
B73xZ015E0084	0.322033292000004	1	BxRIL	Z015
B73xZ015E0102	0.299806684944594	1	BxRIL	Z015
B73xZ015E0105	0.322007138000002	1	BxRIL	Z015
B73xZ015E0118	0.282289898000001	1	BxRIL	Z015
B73xZ015E0123	0.293978029574321	1	BxRIL	Z015
B73xZ015E0127	0.335036315666665	1	BxRIL	Z015
B73xZ015E0135	0.312300606056292	1	BxRIL	Z015
B73xZ015E0142	0.338178344861481	1	BxRIL	Z015
B73xZ015E0148	0.311172998361481	1	BxRIL	Z015
B73xZ015E0155	0.359696355333329	1	BxRIL	Z015
B73xZ015E0158	0.314655618666668	1	BxRIL	Z015
B73xZ015E0160	0.3407090115	1	BxRIL	Z015
B73xZ015E0163	0.335922756333335	1	BxRIL	Z015
B73xZ015E0164	0.3368313395	1	BxRIL	Z015
B73xZ015E0170	0.296915027655408	1	BxRIL	Z015
B73xZ015E0199	0.277952075144593	1	BxRIL	Z015
B73xZ015E0230	0.31900200725	1	BxRIL	Z015
B73xZ015E0236	0.302204737666668	1	BxRIL	Z015
B73xZ016E0002	0.291397218333335	1	BxRIL	Z016
B73xZ016E0019	0.282792182500001	1	BxRIL	Z016
B73xZ016E0021	0.345196670544589	1	BxRIL	Z016
B73xZ016E0027	0.298946424833334	1	BxRIL	Z016
B73xZ016E0028	0.299733995666668	1	BxRIL	Z016
B73xZ016E0030	0.248508234361483	1	BxRIL	Z016
B73xZ016E0047	0.262519013611482	1	BxRIL	Z016
B73xZ016E0058	0.282774543333334	1	BxRIL	Z016
B73xZ016E0063	0.253317240361481	1	BxRIL	Z016
B73xZ016E0065	0.249235169833333	1	BxRIL	Z016
B73xZ016E0070	0.290669538666668	1	BxRIL	Z016
B73xZ016E0075	0.263752534166668	1	BxRIL	Z016
B73xZ016E0077	0.284870036500001	1	BxRIL	Z016
B73xZ016E0079	0.285889575000001	1	BxRIL	Z016
B73xZ016E0080	0.305196499000001	1	BxRIL	Z016
B73xZ016E0081	0.278863879000001	1	BxRIL	Z016
B73xZ016E0084	0.271792246333333	1	BxRIL	Z016
B73xZ016E0103	0.256660466000001	1	BxRIL	Z016
B73xZ016E0112	0.262859720544592	1	BxRIL	Z016
B73xZ016E0115	0.34599570283334	1	BxRIL	Z016
B73xZ016E0117	0.308198137344594	1	BxRIL	Z016
B73xZ016E0118	0.32685417336148	1	BxRIL	Z016
B73xZ016E0119	0.302230299000001	1	BxRIL	Z016
B73xZ016E0121	0.300038943389628	1	BxRIL	Z016
B73xZ016E0122	0.289854808722961	1	BxRIL	Z016
B73xZ016E0128	0.280406123344594	1	BxRIL	Z016
B73xZ016E0132	0.297711715056294	1	BxRIL	Z016
B73xZ016E0133	0.302578315166668	1	BxRIL	Z016
B73xZ016E0134	0.344221910111484	1	BxRIL	Z016
B73xZ016E0135	0.277101896944593	1	BxRIL	Z016
