Genotype	KRN	Fix	pop$	FID$
Z024E0156	14.2180263120173	1	NAMRIL	Z024
Z024E0157	13.5713376893815	1	NAMRIL	Z024
Z024E0158	11.9101053207417	1	NAMRIL	Z024
Z024E0159	17.3023518651964	1	NAMRIL	Z024
Z024E0160	14.6216491544269	1	NAMRIL	Z024
Z024E0161	14.785916709553	1	NAMRIL	Z024
Z024E0162	16.020729672959	1	NAMRIL	Z024
Z024E0163	11.4207230180001	1	NAMRIL	Z024
Z024E0164	14.5502205829983	1	NAMRIL	Z024
Z024E0165	14.1103387710581	1	NAMRIL	Z024
Z024E0166	15.525514213501	1	NAMRIL	Z024
Z024E0167	12.4701111525656	1	NAMRIL	Z024
Z024E0168	18.6103387710582	1	NAMRIL	Z024
Z024E0169	12.888112587427	1	NAMRIL	Z024
Z024E0170	15.0544523269466	1	NAMRIL	Z024
Z024E0171	13.9099070100738	1	NAMRIL	Z024
Z024E0172	13.78571297897	1	NAMRIL	Z024
Z024E0173	16.4776479245457	1	NAMRIL	Z024
Z024E0174	14.3269656440644	1	NAMRIL	Z024
Z024E0175	12.4464552034422	1	NAMRIL	Z024
Z024E0176	12.8318148823358	1	NAMRIL	Z024
Z024E0177	14.7203018962659	1	NAMRIL	Z024
Z024E0178	14.5259551563471	1	NAMRIL	Z024
Z024E0179	14.0873147008035	1	NAMRIL	Z024
Z024E0180	13.1919336388313	1	NAMRIL	Z024
Z024E0181	14.7809194571167	1	NAMRIL	Z024
Z024E0182	14.5490764959741	1	NAMRIL	Z024
Z024E0183	16.9192368731193	1	NAMRIL	Z024
Z024E0184	13.7487507389821	1	NAMRIL	Z024
Z024E0185	14.7300016589651	1	NAMRIL	Z024
Z024E0186	13.6963376893814	1	NAMRIL	Z024
Z024E0187	11.6759682051051	1	NAMRIL	Z024
Z024E0188	13.6930777258552	1	NAMRIL	Z024
Z024E0189	17.253067678132	1	NAMRIL	Z024
Z024E0190	12.3426348717717	1	NAMRIL	Z024
Z024E0191	13.5490764959742	1	NAMRIL	Z024
Z024E0192	12.8540630062924	1	NAMRIL	Z024
Z024E0193	13.9929518946257	1	NAMRIL	Z024
Z024E0194	14.2218866668878	1	NAMRIL	Z024
Z024E0195	16.3877236099364	1	NAMRIL	Z024
Z024E0196	14.1873963396257	1	NAMRIL	Z024
Z024E0197	13.0819938288183	1	NAMRIL	Z024
Z024E0198	15.6930777258552	1	NAMRIL	Z024
Z024E0199	15.5138099026042	1	NAMRIL	Z024
Z024E0200	16.2871717345457	1	NAMRIL	Z024
Z024E0201	17.062591486132	1	NAMRIL	Z024
Z024E0202	13.9545908117104	1	NAMRIL	Z024
Z024E0203	14.5554006706805	1	NAMRIL	Z024
Z024E0205	14.1815028454699	1	NAMRIL	Z024
Z024E0268	15.18150284547	1	NAMRIL	Z024
Z024E0273	14.1815028454699	1	NAMRIL	Z024
Z024E0289	15.6815028454698	1	NAMRIL	Z024
Z025E0001	12.6327025927089	1	NAMRIL	Z025
Z025E0002	16.9932403434073	1	NAMRIL	Z025
Z025E0003	13.0473788734005	1	NAMRIL	Z025
Z025E0004	14.4660359260422	1	NAMRIL	Z025
Z025E0005	14.0765736767405	1	NAMRIL	Z025
Z025E0006	14.9200804826697	1	NAMRIL	Z025
Z025E0007	11.4540856420725	1	NAMRIL	Z025
Z025E0008	15.6963376893814	1	NAMRIL	Z025
Z025E0009	15.8838376893817	1	NAMRIL	Z025
Z025E0010	17.2138099026041	1	NAMRIL	Z025
Z025E0011	14.8047792540936	1	NAMRIL	Z025
Z025E0012	13.6103387710582	1	NAMRIL	Z025
Z025E0013	13.5555998099402	1	NAMRIL	Z025
Z025E0014	12.8550016589648	1	NAMRIL	Z025
Z025E0015	12.6216491544267	1	NAMRIL	Z025
Z025E0016	15.3838376893814	1	NAMRIL	Z025
Z025E0017	14.6327025927089	1	NAMRIL	Z025
Z025E0018	14.9269656440642	1	NAMRIL	Z025
Z025E0019	14.6327025927089	1	NAMRIL	Z025
Z025E0020	12.2164818557597	1	NAMRIL	Z025
Z025E0021	12.8138099026042	1	NAMRIL	Z025
Z025E0022	13.2164818557598	1	NAMRIL	Z025
Z025E0023	12.4881889697554	1	NAMRIL	Z025
Z025E0024	16.3813678245143	1	NAMRIL	Z025
Z025E0025	13.3838376893815	1	NAMRIL	Z025
Z025E0026	12.395403638487	1	NAMRIL	Z025
Z025E0027	13.9857129789699	1	NAMRIL	Z025
Z025E0028	13.753067678132	1	NAMRIL	Z025
Z025E0029	15.4496942257038	1	NAMRIL	Z025
Z025E0030	11.228567365898	1	NAMRIL	Z025
Z025E0031	13.3616735392528	1	NAMRIL	Z025
Z025E0032	13.6963376893815	1	NAMRIL	Z025
Z025E0033	16.2164818557597	1	NAMRIL	Z025
Z025E0034	11.9372118282957	1	NAMRIL	Z025
Z025E0035	12.6327025927089	1	NAMRIL	Z025
Z025E0036	14.3593389986168	1	NAMRIL	Z025
Z025E0037	13.1365452391488	1	NAMRIL	Z025
Z025E0038	14.4660359260422	1	NAMRIL	Z025
Z025E0039	14.559617541184	1	NAMRIL	Z025
Z025E0040	15.4769990439257	1	NAMRIL	Z025
Z025E0041	15.180822707142	1	NAMRIL	Z025
Z025E0042	13.0941998621984	1	NAMRIL	Z025
Z025E0043	14.5003501046441	1	NAMRIL	Z025
Z025E0044	12.2147011578476	1	NAMRIL	Z025
Z025E0045	15.5138099026042	1	NAMRIL	Z025
Z025E0046	13.1450532843311	1	NAMRIL	Z025
Z025E0047	13.9073634401411	1	NAMRIL	Z025
Z025E0048	16.2879104271882	1	NAMRIL	Z025
Z025E0049	15.3593389986168	1	NAMRIL	Z025
Z025E0050	12.0626837022365	1	NAMRIL	Z025
Z025E0051	16.6163608923704	1	NAMRIL	Z025
Z025E0052	12.3359348687125	1	NAMRIL	Z025
Z025E0053	12.894199862198	1	NAMRIL	Z025
Z025E0054	12.7147011578476	1	NAMRIL	Z025
Z025E0055	12.8453558857394	1	NAMRIL	Z025
Z025E0056	13.9167603983268	1	NAMRIL	Z025
Z025E0057	12.6216491544267	1	NAMRIL	Z025
Z025E0058	14.1546693999657	1	NAMRIL	Z025
Z025E0059	13.303650520268	1	NAMRIL	Z025
Z025E0060	14.6138099026042	1	NAMRIL	Z025
Z025E0061	13.3827025927089	1	NAMRIL	Z025
Z025E0062	16.1038784949624	1	NAMRIL	Z025
Z025E0063	13.9660359260423	1	NAMRIL	Z025
Z025E0064	13.2269990439257	1	NAMRIL	Z025
Z025E0065	12.7993692593756	1	NAMRIL	Z025
Z025E0066	16.7645062972839	1	NAMRIL	Z025
Z025E0067	14.7397999277868	1	NAMRIL	Z025
Z025E0068	11.8846929786839	1	NAMRIL	Z025
Z025E0069	12.6216491544267	1	NAMRIL	Z025
Z025E0070	14.3827025927089	1	NAMRIL	Z025
Z025E0071	9.68739633962572	1	NAMRIL	Z025
Z025E0072	12.3328494415064	1	NAMRIL	Z025
Z025E0073	15.2980344911808	1	NAMRIL	Z025
Z025E0074	14.8359348687124	1	NAMRIL	Z025
Z025E0075	12.5360982836169	1	NAMRIL	Z025
Z025E0076	16.7816927908426	1	NAMRIL	Z025
Z025E0077	14.0330275590373	1	NAMRIL	Z025
Z025E0078	14.3433090925291	1	NAMRIL	Z025
Z025E0079	13.7164818557597	1	NAMRIL	Z025
Z025E0080	15.2980344911808	1	NAMRIL	Z025
Z025E0081	18.5207296729589	1	NAMRIL	Z025
Z025E0082	14.0873147008036	1	NAMRIL	Z025
Z025E0083	17.1963376893813	1	NAMRIL	Z025
Z025E0084	15.4085722418792	1	NAMRIL	Z025
Z025E0085	13.8650261241759	1	NAMRIL	Z025
Z025E0086	13.9808227071419	1	NAMRIL	Z025
Z025E0087	12.6216491544266	1	NAMRIL	Z025
Z025E0088	15.2055251786945	1	NAMRIL	Z025
Z025E0089	14.4354047083751	1	NAMRIL	Z025
Z025E0090	16.613331343713	1	NAMRIL	Z025
Z025E0091	15.6327025927089	1	NAMRIL	Z025
Z025E0092	13.6447243226117	1	NAMRIL	Z025
Z025E0093	14.2147011578476	1	NAMRIL	Z025
Z025E0094	13.2993692593756	1	NAMRIL	Z025
Z025E0095	12.9701111525656	1	NAMRIL	Z025
Z025E0096	12.6759682051051	1	NAMRIL	Z025
Z025E0097	14.3616735392529	1	NAMRIL	Z025
Z025E0098	12.907363440141	1	NAMRIL	Z025
Z025E0099	11.8921020205437	1	NAMRIL	Z025
Z025E0100	15.3556496921809	1	NAMRIL	Z025
Z025E0101	14.180822707142	1	NAMRIL	Z025
Z025E0102	12.7939784486021	1	NAMRIL	Z025
Z025E0103	12.3285673658979	1	NAMRIL	Z025
Z025E0104	12.4703112448211	1	NAMRIL	Z025
Z025E0105	13.7993692593756	1	NAMRIL	Z025
Z025E0106	14.1327475987104	1	NAMRIL	Z025
Z025E0107	15.0547792540934	1	NAMRIL	Z025
Z025E0108	15.3359348687124	1	NAMRIL	Z025
Z025E0109	13.936765512345	1	NAMRIL	Z025
Z025E0110	13.3359348687124	1	NAMRIL	Z025
Z025E0111	14.1338376893814	1	NAMRIL	Z025
Z025E0112	16.0596175411838	1	NAMRIL	Z025
Z025E0113	14.6786892154244	1	NAMRIL	Z025
Z025E0114	18.0299920682661	1	NAMRIL	Z025
Z025E0115	14.6216491544268	1	NAMRIL	Z025
Z025E0116	15.9463376893814	1	NAMRIL	Z025
Z025E0117	14.632702592709	1	NAMRIL	Z025
Z025E0118	13.5493692593756	1	NAMRIL	Z025
Z025E0119	14.9307675700453	1	NAMRIL	Z025
Z025E0120	15.4285673658979	1	NAMRIL	Z025
Z025E0121	11.5546693999656	1	NAMRIL	Z025
Z025E0122	15.6327025927088	1	NAMRIL	Z025
Z025E0123	17.7933823635129	1	NAMRIL	Z025
Z025E0124	16.1601053221097	1	NAMRIL	Z025
Z025E0125	15.0088376893815	1	NAMRIL	Z025
Z025E0126	11.9660359260422	1	NAMRIL	Z025
Z025E0127	15.999516108173	1	NAMRIL	Z025
Z025E0128	14.7588376893814	1	NAMRIL	Z025
Z025E0129	12.2739032554697	1	NAMRIL	Z025
Z025E0130	14.1447243226117	1	NAMRIL	Z025
Z025E0131	18.4073634401408	1	NAMRIL	Z025
Z025E0132	14.4154174056487	1	NAMRIL	Z025
Z025E0133	19.0713376893813	1	NAMRIL	Z025
Z025E0134	15.6103387710581	1	NAMRIL	Z025
Z025E0135	13.3827025927089	1	NAMRIL	Z025
Z025E0136	15.4787920115696	1	NAMRIL	Z025
Z025E0137	13.310332377259	1	NAMRIL	Z025
Z025E0138	14.4138099026043	1	NAMRIL	Z025
Z025E0139	13.5493692593756	1	NAMRIL	Z025
Z025E0140	16.6677382746561	1	NAMRIL	Z025
Z025E0141	15.1919336388313	1	NAMRIL	Z025
Z025E0142	14.1338376893813	1	NAMRIL	Z025
Z025E0143	11.8941998621981	1	NAMRIL	Z025
Z025E0144	12.3838376893814	1	NAMRIL	Z025
Z025E0145	13.4881889697554	1	NAMRIL	Z025
Z025E0146	13.4229425421567	1	NAMRIL	Z025
Z025E0147	15.0502205829981	1	NAMRIL	Z025
Z025E0148	13.0736247129026	1	NAMRIL	Z025
Z025E0149	12.0480344911809	1	NAMRIL	Z025
Z025E0150	12.028567365898	1	NAMRIL	Z025
Z025E0151	11.6163608923705	1	NAMRIL	Z025
Z025E0152	12.3808227071419	1	NAMRIL	Z025
Z025E0153	13.0126932929352	1	NAMRIL	Z025
Z025E0154	13.1930777258553	1	NAMRIL	Z025
Z025E0155	15.2993692593756	1	NAMRIL	Z025
Z025E0156	14.5612126667358	1	NAMRIL	Z025
Z025E0157	15.5555998099401	1	NAMRIL	Z025
Z025E0158	15.0736247129025	1	NAMRIL	Z025
Z025E0159	13.6450532843312	1	NAMRIL	Z025
Z025E0160	12.3359348687125	1	NAMRIL	Z025
Z025E0161	13.2707296729591	1	NAMRIL	Z025
Z025E0162	16.1872118282957	1	NAMRIL	Z025
Z025E0163	13.3229425421567	1	NAMRIL	Z025
Z025E0164	18.646455203442	1	NAMRIL	Z025
Z025E0165	13.1338376893814	1	NAMRIL	Z025
Z025E0166	14.6936721043915	1	NAMRIL	Z025
Z025E0167	14.2588376893814	1	NAMRIL	Z025
Z025E0168	13.5269656440643	1	NAMRIL	Z025
Z025E0169	13.1138099026042	1	NAMRIL	Z025
Z025E0170	14.3616735392529	1	NAMRIL	Z025
Z025E0171	14.628567365898	1	NAMRIL	Z025
Z025E0172	15.6963376893813	1	NAMRIL	Z025
Z025E0173	13.8213376893815	1	NAMRIL	Z025
Z025E0174	17.246455203442	1	NAMRIL	Z025
Z025E0175	12.8347907816885	1	NAMRIL	Z025
Z025E0176	12.9372118282957	1	NAMRIL	Z025
Z025E0177	14.6270283813688	1	NAMRIL	Z025
Z025E0178	13.6327025927089	1	NAMRIL	Z025
Z025E0179	13.6436657105924	1	NAMRIL	Z025
Z025E0180	12.9307675700454	1	NAMRIL	Z025
Z025E0181	13.7430839349553	1	NAMRIL	Z025
Z025E0182	14.2993692593755	1	NAMRIL	Z025
Z025E0183	14.1919336388312	1	NAMRIL	Z025
Z025E0184	17.3453318268982	1	NAMRIL	Z025
Z025E0185	15.9769990439258	1	NAMRIL	Z025
Z025E0186	14.8838376893814	1	NAMRIL	Z025
Z025E0187	13.3709288518754	1	NAMRIL	Z025
Z025E0188	16.0736247129027	1	NAMRIL	Z025
Z025E0189	12.7588376893814	1	NAMRIL	Z025
Z025E0190	14.3593389986169	1	NAMRIL	Z025
Z025E0191	16.8103323772591	1	NAMRIL	Z025
Z025E0192	16.5502205829982	1	NAMRIL	Z025
Z025E0193	16.1327025927089	1	NAMRIL	Z025
Z025E0194	16.2588376893813	1	NAMRIL	Z025
Z025E0195	12.0106877842114	1	NAMRIL	Z025
Z025E0196	12.99308393304	1	NAMRIL	Z025
Z025E0197	14.5687965420214	1	NAMRIL	Z025
Z025E0198	16.930583934408	1	NAMRIL	Z025
Z025E0199	14.6792209853083	1	NAMRIL	Z025
Z025E0200	14.4647011578476	1	NAMRIL	Z025
Z025E0201	17.2441314416884	1	NAMRIL	Z025
Z025E0202	12.7260003881315	1	NAMRIL	Z025
Z025E0211	15.18150284547	1	NAMRIL	Z025
Z025E0218	13.2626318182798	1	NAMRIL	Z025
Z025E0226	14.6815028454699	1	NAMRIL	Z025
Z025E0238	15.2220673209303	1	NAMRIL	Z025
Z025E0246	18.1815028454697	1	NAMRIL	Z025
Z025E0267	13.6815028454699	1	NAMRIL	Z025
Z026E0001	16.0746942257038	1	NAMRIL	Z026
Z026E0002	17.7588376893815	1	NAMRIL	Z026
Z026E0003	12.5077025927089	1	NAMRIL	Z026
Z026E0004	16.3936657105924	1	NAMRIL	Z026
Z026E0005	13.5088376893814	1	NAMRIL	Z026
Z026E0006	13.7511391442154	1	NAMRIL	Z026
Z026E0007	16.1270283813689	1	NAMRIL	Z026
Z026E0008	13.9866735392528	1	NAMRIL	Z026
Z026E0009	13.1613893135957	1	NAMRIL	Z026
Z026E0010	18.3225677187711	1	NAMRIL	Z026
Z026E0011	14.4138099026042	1	NAMRIL	Z026
Z026E0012	13.1963376893814	1	NAMRIL	Z026
Z026E0013	13.8109786648274	1	NAMRIL	Z026
Z026E0014	15.9718866668877	1	NAMRIL	Z026
Z026E0015	14.8808227071419	1	NAMRIL	Z026
Z026E0016	12.5732858811175	1	NAMRIL	Z026
Z026E0017	12.3716491544267	1	NAMRIL	Z026
Z026E0018	14.9496942257039	1	NAMRIL	Z026
Z026E0019	15.5547792540935	1	NAMRIL	Z026
Z026E0020	18.8888888888887	1	NAMRIL	Z026
Z026E0021	12.8881125874269	1	NAMRIL	Z026
Z026E0022	15.546296296296	1	NAMRIL	Z026
Z026E0023	15.2503501046439	1	NAMRIL	Z026
Z026E0024	15.2269656440644	1	NAMRIL	Z026
Z026E0025	13.3126837022365	1	NAMRIL	Z026
Z026E0026	13.6216491544267	1	NAMRIL	Z026
Z026E0027	13.4660359260422	1	NAMRIL	Z026
Z026E0028	15.1019990439257	1	NAMRIL	Z026
Z026E0029	16.1025876893814	1	NAMRIL	Z026
Z026E0030	12.8359348687124	1	NAMRIL	Z026
Z026E0031	13.7709588862975	1	NAMRIL	Z026
Z026E0032	14.2577025927089	1	NAMRIL	Z026
Z026E0033	15.4080275590373	1	NAMRIL	Z026
Z026E0034	15.7017719874083	1	NAMRIL	Z026
Z026E0035	14.6976053201944	1	NAMRIL	Z026
Z026E0036	13.3433090925291	1	NAMRIL	Z026
Z026E0037	14.9463376893813	1	NAMRIL	Z026
Z026E0038	14.8469427849296	1	NAMRIL	Z026
Z026E0039	14.502196141474	1	NAMRIL	Z026
Z026E0040	14.0765736767406	1	NAMRIL	Z026
Z026E0041	15.9726053207417	1	NAMRIL	Z026
Z026E0042	15.0330275590373	1	NAMRIL	Z026
Z026E0043	14.2879104271883	1	NAMRIL	Z026
Z026E0044	14.0379104271883	1	NAMRIL	Z026
Z026E0045	14.4430777258553	1	NAMRIL	Z026
Z026E0046	19.8047792540936	1	NAMRIL	Z026
Z026E0047	11.8838376893815	1	NAMRIL	Z026
Z026E0048	14.8555878429947	1	NAMRIL	Z026
Z026E0049	14.233457637726	1	NAMRIL	Z026
Z026E0050	13.4463376893814	1	NAMRIL	Z026
Z026E0051	14.2816927908426	1	NAMRIL	Z026
Z026E0052	12.9731617386485	1	NAMRIL	Z026
Z026E0053	15.5742078906257	1	NAMRIL	Z026
Z026E0054	14.6288553207417	1	NAMRIL	Z026
Z026E0055	12.407363440141	1	NAMRIL	Z026
Z026E0056	17.5088376893814	1	NAMRIL	Z026
Z026E0057	23.1367778192321	1	NAMRIL	Z026
Z026E0058	14.5555998099402	1	NAMRIL	Z026
Z026E0059	12.2137244528615	1	NAMRIL	Z026
Z026E0060	13.7164818557597	1	NAMRIL	Z026
Z026E0061	14.3888888888885	1	NAMRIL	Z026
Z026E0062	15.157363440141	1	NAMRIL	Z026
Z026E0063	16.6270283813689	1	NAMRIL	Z026
Z026E0064	16.1464552034421	1	NAMRIL	Z026
Z026E0065	15.053067678132	1	NAMRIL	Z026
Z026E0066	15.7024746840411	1	NAMRIL	Z026
Z026E0067	15.2275876893815	1	NAMRIL	Z026
Z026E0068	13.4808276591542	1	NAMRIL	Z026
Z026E0069	18.4841712385116	1	NAMRIL	Z026
Z026E0070	15.0859348687124	1	NAMRIL	Z026
Z026E0071	17.7577025927089	1	NAMRIL	Z026
Z026E0072	15.9517307799168	1	NAMRIL	Z026
Z026E0073	15.8453318268983	1	NAMRIL	Z026
Z026E0074	16.1025876893815	1	NAMRIL	Z026
Z026E0075	14.0133622102597	1	NAMRIL	Z026
Z026E0076	16.5088376893814	1	NAMRIL	Z026
Z026E0077	14.7467805490782	1	NAMRIL	Z026
Z026E0078	21.180822707142	1	NAMRIL	Z026
Z026E0079	19.2645062972837	1	NAMRIL	Z026
Z026E0080	17.7880009114049	1	NAMRIL	Z026
Z026E0081	18.6573634401412	1	NAMRIL	Z026
Z026E0082	15.0859348687125	1	NAMRIL	Z026
Z026E0083	16.2341712385119	1	NAMRIL	Z026
Z026E0084	15.4787920115695	1	NAMRIL	Z026
Z026E0085	13.7851053207417	1	NAMRIL	Z026
Z026E0086	15.0088376893814	1	NAMRIL	Z026
Z026E0087	14.7645062972838	1	NAMRIL	Z026
Z026E0088	16.1809386568113	1	NAMRIL	Z026
Z026E0089	14.0969427849298	1	NAMRIL	Z026
Z026E0090	16.1381125874273	1	NAMRIL	Z026
Z026E0091	12.5910359260422	1	NAMRIL	Z026
Z026E0092	14.4243692593755	1	NAMRIL	Z026
Z026E0093	15.3838376893814	1	NAMRIL	Z026
Z026E0094	14.2275876893812	1	NAMRIL	Z026
Z026E0095	18.3004704422637	1	NAMRIL	Z026
Z026E0096	13.0713376893816	1	NAMRIL	Z026
Z026E0097	13.4164176965642	1	NAMRIL	Z026
Z026E0098	13.4841712385116	1	NAMRIL	Z026
Z026E0099	15.8639761369465	1	NAMRIL	Z026
Z026E0100	15.6174375779293	1	NAMRIL	Z026
Z026E0101	17.3827025927088	1	NAMRIL	Z026
Z026E0102	15.6216491544266	1	NAMRIL	Z026
Z026E0103	17.9787920115692	1	NAMRIL	Z026
Z026E0104	15.9150876893813	1	NAMRIL	Z026
Z026E0105	16.7585593799472	1	NAMRIL	Z026
Z026E0106	13.8200068725855	1	NAMRIL	Z026
Z026E0107	15.4062193531169	1	NAMRIL	Z026
Z026E0108	14.0400876893814	1	NAMRIL	Z026
Z026E0109	14.3838376893818	1	NAMRIL	Z026
Z026E0110	14.0088376893814	1	NAMRIL	Z026
Z026E0111	14.6683713563583	1	NAMRIL	Z026
Z026E0112	13.5523518651961	1	NAMRIL	Z026
Z026E0113	14.8359348687125	1	NAMRIL	Z026
Z026E0114	15.2276479245455	1	NAMRIL	Z026
Z026E0115	13.1930777258554	1	NAMRIL	Z026
Z026E0116	15.0623963396258	1	NAMRIL	Z026
Z026E0117	15.7413608923706	1	NAMRIL	Z026
Z026E0118	15.6930777258548	1	NAMRIL	Z026
Z026E0119	14.138112587427	1	NAMRIL	Z026
Z026E0120	16.5209588862975	1	NAMRIL	Z026
Z026E0121	16.0623963396262	1	NAMRIL	Z026
Z026E0122	13.3122118282957	1	NAMRIL	Z026
Z026E0123	12.6058276591544	1	NAMRIL	Z026
Z026E0124	13.589637694437	1	NAMRIL	Z026
Z026E0125	17.7645062972836	1	NAMRIL	Z026
Z026E0126	13.5663553207414	1	NAMRIL	Z026
Z026E0127	16.9664818557597	1	NAMRIL	Z026
Z026E0128	14.2645062972839	1	NAMRIL	Z026
Z026E0129	13.2739032554698	1	NAMRIL	Z026
Z026E0130	15.2588376893813	1	NAMRIL	Z026
Z026E0131	16.9073634401413	1	NAMRIL	Z026
Z026E0132	13.3002205829982	1	NAMRIL	Z026
Z026E0133	13.1983594575093	1	NAMRIL	Z026
Z026E0134	15.0068332798038	1	NAMRIL	Z026
Z026E0135	14.6963376893815	1	NAMRIL	Z026
Z026E0136	14.8047792540933	1	NAMRIL	Z026
Z026E0137	11.9029899159741	1	NAMRIL	Z026
Z026E0138	14.2900876893814	1	NAMRIL	Z026
Z026E0139	13.9775876893814	1	NAMRIL	Z026
Z026E0140	17.9167603983268	1	NAMRIL	Z026
Z026E0141	14.7822162916	1	NAMRIL	Z026
Z026E0142	15.4426218230137	1	NAMRIL	Z026
Z026E0143	14.8241918762475	1	NAMRIL	Z026
Z026E0144	14.9167603983269	1	NAMRIL	Z026
Z026E0145	16.2275876893815	1	NAMRIL	Z026
Z026E0146	15.8745161081733	1	NAMRIL	Z026
Z026E0147	15.9085722418791	1	NAMRIL	Z026
Z026E0148	17.0464552034423	1	NAMRIL	Z026
Z026E0149	15.8555555560417	1	NAMRIL	Z026
Z026E0150	14.0713408203231	1	NAMRIL	Z026
Z026E0151	16.5379104271882	1	NAMRIL	Z026
Z026E0152	14.1833333328467	1	NAMRIL	Z026
Z026E0153	15.5351053207416	1	NAMRIL	Z026
Z026E0154	14.2799920682661	1	NAMRIL	Z026
Z026E0155	14.3663608923705	1	NAMRIL	Z026
Z026E0156	14.1891609924872	1	NAMRIL	Z026
Z026E0157	15.9496942257037	1	NAMRIL	Z026
Z026E0158	13.702474684041	1	NAMRIL	Z026
Z026E0159	13.9625367946242	1	NAMRIL	Z026
Z026E0160	12.6338376893815	1	NAMRIL	Z026
Z026E0161	14.1454586787124	1	NAMRIL	Z026
Z026E0162	16.4226053201945	1	NAMRIL	Z026
Z026E0163	14.5088376893815	1	NAMRIL	Z026
Z026E0164	17.6338376893814	1	NAMRIL	Z026
Z026E0165	12.7777777789937	1	NAMRIL	Z026
Z026E0166	15.4307675700454	1	NAMRIL	Z026
Z026E0167	13.8881125874269	1	NAMRIL	Z026
Z026E0168	17.8838376893813	1	NAMRIL	Z026
Z026E0169	15.3213376893814	1	NAMRIL	Z026
Z026E0170	16.0953318268983	1	NAMRIL	Z026
Z026E0171	18.8236247129025	1	NAMRIL	Z026
Z026E0172	15.5400876893815	1	NAMRIL	Z026
Z026E0173	17.9881889697558	1	NAMRIL	Z026
Z026E0174	14.3838376893814	1	NAMRIL	Z026
Z026E0175	14.6338376893814	1	NAMRIL	Z026
Z026E0176	15.4307675700454	1	NAMRIL	Z026
Z026E0177	14.0239032554696	1	NAMRIL	Z026
Z026E0178	14.8936657105923	1	NAMRIL	Z026
Z026E0179	14.3213376893813	1	NAMRIL	Z026
Z026E0180	14.6436657105924	1	NAMRIL	Z026
Z026E0181	14.0707986943143	1	NAMRIL	Z026
Z026E0182	12.5480344911809	1	NAMRIL	Z026
Z026E0183	16.3034444858991	1	NAMRIL	Z026
Z026E0184	20.1205050674029	1	NAMRIL	Z026
Z026E0185	16.6963376893816	1	NAMRIL	Z026
Z026E0186	14.4073634401409	1	NAMRIL	Z026
Z026E0187	16.6919336388314	1	NAMRIL	Z026
Z026E0188	13.1963376893811	1	NAMRIL	Z026
Z026E0189	17.6650876893813	1	NAMRIL	Z026
Z026E0190	16.5953318268984	1	NAMRIL	Z026
Z026E0191	14.8213376893816	1	NAMRIL	Z026
Z026E0192	14.0596175411842	1	NAMRIL	Z026
Z026E0193	13.9824090386435	1	NAMRIL	Z026
Z026E0194	17.7324090386436	1	NAMRIL	Z026
Z026E0195	16.5088376893814	1	NAMRIL	Z026
Z026E0196	14.657363440141	1	NAMRIL	Z026
Z026E0197	14.5713376893814	1	NAMRIL	Z026
Z026E0198	17.772494325821	1	NAMRIL	Z026
Z026E0199	17.2841042432275	1	NAMRIL	Z026
Z026E0200	16.2879104271883	1	NAMRIL	Z026
Z026E0201	17.4346117631169	1	NAMRIL	Z026
Z026E0202	14.1487030293783	1	NAMRIL	Z026
Z026E0222	14.1815028454698	1	NAMRIL	Z026
Z026E0225	15.1815028454699	1	NAMRIL	Z026
Z026E0230	13.6815028454699	1	NAMRIL	Z026
Z026E0231	11.1815028454699	1	NAMRIL	Z026
Z026E0232	10.1815028454699	1	NAMRIL	Z026
B73xZ001E0002	17.0000000000002	1	BxRIL	Z001
B73xZ001E0003	16	1	BxRIL	Z001
B73xZ001E0004	17.9999999999999	1	BxRIL	Z001
B73xZ001E0006	14.9999999999998	1	BxRIL	Z001
B73xZ001E0016	16	1	BxRIL	Z001
B73xZ001E0030	16.9999999890553	1	BxRIL	Z001
B73xZ001E0038	16.9999999999999	1	BxRIL	Z001
B73xZ001E0078	15.3333333333334	1	BxRIL	Z001
B73xZ001E0101	15.9999999999999	1	BxRIL	Z001
B73xZ001E0112	15	1	BxRIL	Z001
B73xZ001E0128	14.6666666666667	1	BxRIL	Z001
B73xZ001E0151	16.9999999999999	1	BxRIL	Z001
B73xZ001E0170	17.6666666666665	1	BxRIL	Z001
B73xZ001E0198	15.9999999781107	1	BxRIL	Z001
B73xZ002E0001	15.1999999956218	1	BxRIL	Z002
B73xZ002E0023	16.9999999999999	1	BxRIL	Z002
B73xZ002E0046	18.6666666666665	1	BxRIL	Z002
B73xZ002E0106	17.1999999956221	1	BxRIL	Z002
B73xZ002E0116	16.7999999956221	1	BxRIL	Z002
B73xZ002E0126	16.3333333333332	1	BxRIL	Z002
B73xZ002E0136	16.399999995622	1	BxRIL	Z002
B73xZ002E0152	16.9999999999999	1	BxRIL	Z002
B73xZ002E0156	15.3333333333332	1	BxRIL	Z002
B73xZ002E0159	15.0000000000002	1	BxRIL	Z002
B73xZ002E0163	15.4999999890553	1	BxRIL	Z002
B73xZ002E0175	16.6666666666666	1	BxRIL	Z002
B73xZ002E0187	17.3333333333333	1	BxRIL	Z002
B73xZ002E0193	19.6666666666665	1	BxRIL	Z002
B73xZ002E0197	16.7999999956221	1	BxRIL	Z002
B73xZ002E0217	16.7999999956221	1	BxRIL	Z002
B73xZ003E0008	16.9999999890553	1	BxRIL	Z003
B73xZ003E0022	17.6666666666665	1	BxRIL	Z003
