Genotype	CD	Fix	pop$	FID$
Z015E0041	26.1995825634096	1	NAMRIL	Z015
Z015E0042	31.0005621159539	1	NAMRIL	Z015
Z015E0043	30.258627551375	1	NAMRIL	Z015
Z015E0044	26.290743715453	1	NAMRIL	Z015
Z015E0045	29.9334244488003	1	NAMRIL	Z015
Z015E0046	25.6535965008689	1	NAMRIL	Z015
Z015E0047	29.9346234775614	1	NAMRIL	Z015
Z015E0048	27.3364536437256	1	NAMRIL	Z015
Z015E0049	28.3468096471368	1	NAMRIL	Z015
Z015E0050	27.8666877061166	1	NAMRIL	Z015
Z015E0051	22.6818826046667	1	NAMRIL	Z015
Z015E0052	26.3211275513753	1	NAMRIL	Z015
Z015E0053	27.8876276507291	1	NAMRIL	Z015
Z015E0054	29.9776362794394	1	NAMRIL	Z015
Z015E0055	26.9335965008692	1	NAMRIL	Z015
Z015E0056	29.4035965008677	1	NAMRIL	Z015
Z015E0057	23.7293954065453	1	NAMRIL	Z015
Z015E0058	31.2364536437263	1	NAMRIL	Z015
Z015E0059	27.1395895675661	1	NAMRIL	Z015
Z015E0060	27.2906810420956	1	NAMRIL	Z015
Z015E0061	27.6188776507278	1	NAMRIL	Z015
Z015E0062	24.1832770190872	1	NAMRIL	Z015
Z015E0063	26.4036396746577	1	NAMRIL	Z015
Z015E0064	24.5814536437263	1	NAMRIL	Z015
Z015E0065	27.8995650513741	1	NAMRIL	Z015
Z015E0066	26.039604372782	1	NAMRIL	Z015
Z015E0067	26.5418107865835	1	NAMRIL	Z015
Z015E0068	28.9828822151546	1	NAMRIL	Z015
Z015E0069	27.1622109840619	1	NAMRIL	Z015
Z015E0070	28.2242525513747	1	NAMRIL	Z015
Z015E0071	27.6956481481468	1	NAMRIL	Z015
Z015E0072	25.5164811057392	1	NAMRIL	Z015
Z015E0073	27.7507393580126	1	NAMRIL	Z015
Z015E0074	30.9593765067669	1	NAMRIL	Z015
Z015E0075	24.0308150513748	1	NAMRIL	Z015
Z015E0076	24.9581513141089	1	NAMRIL	Z015
Z015E0077	32.5198775513743	1	NAMRIL	Z015
Z015E0078	27.9449117114751	1	NAMRIL	Z015
Z015E0079	26.5389400513745	1	NAMRIL	Z015
Z015E0080	28.4351851851827	1	NAMRIL	Z015
Z015E0081	30.233164090673	1	NAMRIL	Z015
Z015E0082	28.431578378142	1	NAMRIL	Z015
Z015E0083	27.5782473627645	1	NAMRIL	Z015
Z015E0084	29.2394690273112	1	NAMRIL	Z015
Z015E0085	29.0308307391083	1	NAMRIL	Z015
Z015E0086	29.4709609840621	1	NAMRIL	Z015
Z015E0087	22.9670849305182	1	NAMRIL	Z015
Z015E0088	28.4464400513744	1	NAMRIL	Z015
Z015E0089	28.7998490381163	1	NAMRIL	Z015
Z015E0090	30.368136279442	1	NAMRIL	Z015
Z015E0091	27.7882830319514	1	NAMRIL	Z015
Z015E0092	30.103247362763	1	NAMRIL	Z015
Z015E0093	25.3712546711308	1	NAMRIL	Z015
Z015E0094	28.5398775513741	1	NAMRIL	Z015
Z015E0095	25.7892943173947	1	NAMRIL	Z015
Z015E0096	28.5830025513745	1	NAMRIL	Z015
Z015E0097	30.1810990381172	1	NAMRIL	Z015
Z015E0098	23.2969310420958	1	NAMRIL	Z015
Z015E0099	29.5305025513735	1	NAMRIL	Z015
Z015E0100	32.0846679294401	1	NAMRIL	Z015
Z015E0101	29.0651164533947	1	NAMRIL	Z015
Z015E0102	28.8409690455427	1	NAMRIL	Z015
Z015E0103	24.5850210394486	1	NAMRIL	Z015
Z015E0104	25.3238841998933	1	NAMRIL	Z015
Z015E0105	20.5932693868848	1	NAMRIL	Z015
Z015E0106	26.8473775513744	1	NAMRIL	Z015
Z015E0107	27.4890783781416	1	NAMRIL	Z015
Z015E0108	31.3516223160632	1	NAMRIL	Z015
Z015E0109	27.0596362794401	1	NAMRIL	Z015
Z015E0110	22.665231105739	1	NAMRIL	Z015
Z015E0111	26.3911710503523	1	NAMRIL	Z015
Z015E0112	24.7272055905167	1	NAMRIL	Z015
Z015E0113	31.0400250722982	1	NAMRIL	Z015
Z015E0114	26.5068841998925	1	NAMRIL	Z015
Z015E0115	31.3619323714485	1	NAMRIL	Z015
Z015E0116	30.1676362794402	1	NAMRIL	Z015
Z015E0117	28.1249556493979	1	NAMRIL	Z015
Z015E0118	28.2335187103598	1	NAMRIL	Z015
Z015E0119	28.3799855799609	1	NAMRIL	Z015
Z015E0120	27.1418776725533	1	NAMRIL	Z015
Z015E0121	31.2714913048027	1	NAMRIL	Z015
Z015E0122	27.5630724240207	1	NAMRIL	Z015
Z015E0123	31.2986713652508	1	NAMRIL	Z015
Z015E0124	30.0336617114758	1	NAMRIL	Z015
Z015E0125	25.9164599305178	1	NAMRIL	Z015
Z015E0126	29.6281640906731	1	NAMRIL	Z015
Z015E0127	30.4408333333316	1	NAMRIL	Z015
Z015E0128	25.4620650513745	1	NAMRIL	Z015
Z015E0129	23.91609650087	1	NAMRIL	Z015
Z015E0130	29.426127551375	1	NAMRIL	Z015
Z015E0131	23.0609609840617	1	NAMRIL	Z015
Z015E0132	26.0240877170184	1	NAMRIL	Z015
Z015E0133	26.9136275513746	1	NAMRIL	Z015
Z015E0134	28.2962410100253	1	NAMRIL	Z015
Z015E0135	28.6816666666655	1	NAMRIL	Z015
Z015E0136	28.8853283781406	1	NAMRIL	Z015
Z015E0137	24.8820650513747	1	NAMRIL	Z015
Z015E0138	29.7992525513742	1	NAMRIL	Z015
Z015E0139	26.9483543727829	1	NAMRIL	Z015
Z015E0140	24.041818791335	1	NAMRIL	Z015
Z015E0141	27.4959369253968	1	NAMRIL	Z015
Z015E0142	27.2347446849853	1	NAMRIL	Z015
Z015E0143	25.0086275513748	1	NAMRIL	Z015
Z015E0144	27.8459609840619	1	NAMRIL	Z015
Z015E0145	25.9581620987351	1	NAMRIL	Z015
Z015E0146	26.9880443173952	1	NAMRIL	Z015
Z015E0147	25.0813075323791	1	NAMRIL	Z015
Z015E0148	29.3487902202175	1	NAMRIL	Z015
Z015E0149	26.0408841998921	1	NAMRIL	Z015
Z015E0150	28.2287815916576	1	NAMRIL	Z015
Z015E0151	28.3818107865844	1	NAMRIL	Z015
Z015E0152	29.4408954065434	1	NAMRIL	Z015
Z015E0153	30.0546137116583	1	NAMRIL	Z015
Z015E0154	30.4157450448077	1	NAMRIL	Z015
Z015E0155	26.8419436893834	1	NAMRIL	Z015
Z015E0156	26.7066234775628	1	NAMRIL	Z015
Z015E0157	28.4682393580112	1	NAMRIL	Z015
Z015E0158	24.712115941761	1	NAMRIL	Z015
Z015E0159	27.5286603821205	1	NAMRIL	Z015
Z015E0160	26.1525987972323	1	NAMRIL	Z015
Z015E0161	23.6499117114759	1	NAMRIL	Z015
Z015E0162	30.2432450448104	1	NAMRIL	Z015
Z015E0163	24.8082612179438	1	NAMRIL	Z015
Z015E0164	28.7966852574049	1	NAMRIL	Z015
Z015E0165	26.4876900513744	1	NAMRIL	Z015
Z015E0166	25.8277204375078	1	NAMRIL	Z015
Z015E0167	29.9693096471371	1	NAMRIL	Z015
Z015E0168	25.2539536437266	1	NAMRIL	Z015
Z015E0169	29.2033089918621	1	NAMRIL	Z015
Z015E0170	23.972661697333	1	NAMRIL	Z015
Z015E0171	26.5718107865836	1	NAMRIL	Z015
Z015E0172	25.7964400513744	1	NAMRIL	Z015
Z015E0173	30.6103822151547	1	NAMRIL	Z015
Z015E0174	26.7123530202288	1	NAMRIL	Z015
Z015E0175	27.5757450448097	1	NAMRIL	Z015
Z015E0176	27.96190216768	1	NAMRIL	Z015
Z015E0177	28.1355508658923	1	NAMRIL	Z015
Z015E0178	27.9865450248227	1	NAMRIL	Z015
Z015E0179	25.0483150513743	1	NAMRIL	Z015
Z015E0180	25.2876900513744	1	NAMRIL	Z015
Z015E0181	25.0608841998907	1	NAMRIL	Z015
Z015E0182	27.6234244488001	1	NAMRIL	Z015
Z015E0183	27.6518107865843	1	NAMRIL	Z015
Z015E0184	27.5525627333733	1	NAMRIL	Z015
Z015E0185	27.6555025513752	1	NAMRIL	Z015
Z015E0186	24.9698841998926	1	NAMRIL	Z015
Z015E0187	25.0440196985151	1	NAMRIL	Z015
Z015E0188	25.5771679294405	1	NAMRIL	Z015
Z015E0189	27.6610965008698	1	NAMRIL	Z015
Z015E0190	28.2707437154535	1	NAMRIL	Z015
Z015E0191	27.2053377170201	1	NAMRIL	Z015
Z015E0192	25.5586617114752	1	NAMRIL	Z015
Z015E0193	27.6318107865838	1	NAMRIL	Z015
Z015E0194	27.5483543727812	1	NAMRIL	Z015
Z015E0195	24.8103822151556	1	NAMRIL	Z015
Z015E0196	32.4571620987332	1	NAMRIL	Z015
Z015E0197	27.1539400513742	1	NAMRIL	Z015
Z015E0198	24.6091877061153	1	NAMRIL	Z015
Z015E0199	27.6805439986512	1	NAMRIL	Z015
Z015E0200	29.6310196985153	1	NAMRIL	Z015
Z015E0201	30.0252664401252	1	NAMRIL	Z015
Z015E0202	27.2261668906741	1	NAMRIL	Z015
Z015E0203	31.0235812773848	1	NAMRIL	Z015
Z015E0230	25.8576315156263	1	NAMRIL	Z015
Z015E0232	25.0235812773852	1	NAMRIL	Z015
Z015E0235	30.0235812773836	1	NAMRIL	Z015
Z015E0236	30.5024687645906	1	NAMRIL	Z015
Z015E0237	28.0235812773843	1	NAMRIL	Z015
Z015E0238	30.5235812773833	1	NAMRIL	Z015
Z015E0242	28.5235812773839	1	NAMRIL	Z015
Z015E0243	31.0235812773841	1	NAMRIL	Z015
Z015E0282	26.5235812773842	1	NAMRIL	Z015
Z016E0001	22.9350303783255	1	NAMRIL	Z016
Z016E0002	24.8838888888871	1	NAMRIL	Z016
Z016E0003	23.058940051374	1	NAMRIL	Z016
Z016E0004	27.3846679294401	1	NAMRIL	Z016
Z016E0005	27.759955649396	1	NAMRIL	Z016
Z016E0006	27.2704735962519	1	NAMRIL	Z016
Z016E0007	25.8575250722977	1	NAMRIL	Z016
Z016E0008	26.2081477724062	1	NAMRIL	Z016
Z016E0009	26.2970650513737	1	NAMRIL	Z016
Z016E0010	26.5589536437265	1	NAMRIL	Z016
Z016E0011	28.6530610714103	1	NAMRIL	Z016
Z016E0012	26.5714811057387	1	NAMRIL	Z016
Z016E0013	32.1989536437251	1	NAMRIL	Z016
Z016E0014	26.0791877061159	1	NAMRIL	Z016
Z016E0015	27.6903822151544	1	NAMRIL	Z016
Z016E0016	24.8875250722983	1	NAMRIL	Z016
Z016E0017	27.2800210394496	1	NAMRIL	Z016
Z016E0018	26.6646679294405	1	NAMRIL	Z016
Z016E0019	23.6682693868838	1	NAMRIL	Z016
Z016E0020	27.0790783781418	1	NAMRIL	Z016
Z016E0021	29.3153703703702	1	NAMRIL	Z016
Z016E0022	29.049667929441	1	NAMRIL	Z016
Z016E0023	26.9260965008688	1	NAMRIL	Z016
Z016E0024	28.6364842243726	1	NAMRIL	Z016
Z016E0025	28.7974117114746	1	NAMRIL	Z016
Z016E0026	27.3574117114757	1	NAMRIL	Z016
Z016E0027	25.732979073267	1	NAMRIL	Z016
Z016E0028	26.5534847243751	1	NAMRIL	Z016
Z016E0029	27.1793096471363	1	NAMRIL	Z016
Z016E0030	27.707419657494	1	NAMRIL	Z016
Z016E0031	33.2939400513743	1	NAMRIL	Z016
Z016E0032	24.0710965008692	1	NAMRIL	Z016
Z016E0033	27.2108543727826	1	NAMRIL	Z016
Z016E0034	24.549676890072	1	NAMRIL	Z016
Z016E0035	29.7458150513746	1	NAMRIL	Z016
Z016E0036	29.9321533232239	1	NAMRIL	Z016
Z016E0037	28.7512815916576	1	NAMRIL	Z016
Z016E0038	29.2460965008681	1	NAMRIL	Z016
Z016E0039	25.2385537708409	1	NAMRIL	Z016
Z016E0040	26.6260965008701	1	NAMRIL	Z016
Z016E0041	25.8845650513751	1	NAMRIL	Z016
Z016E0042	28.9418107865839	1	NAMRIL	Z016
Z016E0043	24.6939811057386	1	NAMRIL	Z016
Z016E0044	29.2510965008693	1	NAMRIL	Z016
Z016E0045	28.6912674730091	1	NAMRIL	Z016
Z016E0046	30.234387104174	1	NAMRIL	Z016
Z016E0047	29.4490330705947	1	NAMRIL	Z016
Z016E0048	27.2168107865831	1	NAMRIL	Z016
Z016E0049	24.6635067506791	1	NAMRIL	Z016
Z016E0050	28.0450210394486	1	NAMRIL	Z016
Z016E0051	28.943239358011	1	NAMRIL	Z016
Z016E0052	26.6211341619439	1	NAMRIL	Z016
Z016E0053	26.4418107865837	1	NAMRIL	Z016
Z016E0054	27.9762697100937	1	NAMRIL	Z016
Z016E0055	25.0225250722979	1	NAMRIL	Z016
Z016E0056	26.7753822151553	1	NAMRIL	Z016
Z016E0057	27.2825250722969	1	NAMRIL	Z016
Z016E0058	24.9213943868848	1	NAMRIL	Z016
Z016E0059	25.872314439072	1	NAMRIL	Z016
Z016E0060	27.573940051374	1	NAMRIL	Z016
Z016E0061	24.4608150513749	1	NAMRIL	Z016
Z016E0062	25.613940051374	1	NAMRIL	Z016
Z016E0063	24.1872222222209	1	NAMRIL	Z016
Z016E0064	27.765382215154	1	NAMRIL	Z016
Z016E0065	25.078223007991	1	NAMRIL	Z016
Z016E0066	25.5883150513747	1	NAMRIL	Z016
Z016E0067	27.6389400513757	1	NAMRIL	Z016
Z016E0068	24.2426900513747	1	NAMRIL	Z016
Z016E0069	28.5166346842143	1	NAMRIL	Z016
Z016E0070	24.3660965008694	1	NAMRIL	Z016
Z016E0071	25.8045650513736	1	NAMRIL	Z016
Z016E0072	28.8810965008698	1	NAMRIL	Z016
Z016E0073	25.6601900513746	1	NAMRIL	Z016
Z016E0074	30.7803822151548	1	NAMRIL	Z016
Z016E0075	21.8897546711315	1	NAMRIL	Z016
Z016E0076	26.0951900513748	1	NAMRIL	Z016
Z016E0077	26.1827441162743	1	NAMRIL	Z016
Z016E0078	29.8447172883006	1	NAMRIL	Z016
Z016E0079	24.8337490532539	1	NAMRIL	Z016
Z016E0080	26.1362904128706	1	NAMRIL	Z016
Z016E0081	28.4249360535507	1	NAMRIL	Z016
Z016E0082	25.3957450448093	1	NAMRIL	Z016
Z016E0083	28.9314400513738	1	NAMRIL	Z016
Z016E0084	24.0597277202172	1	NAMRIL	Z016
Z016E0085	26.4664400513745	1	NAMRIL	Z016
Z016E0086	26.1068107865842	1	NAMRIL	Z016
Z016E0087	26.0815877170172	1	NAMRIL	Z016
Z016E0088	26.178315051374	1	NAMRIL	Z016
Z016E0089	25.356440051374	1	NAMRIL	Z016
Z016E0090	33.6883307391092	1	NAMRIL	Z016
Z016E0091	30.37109650087	1	NAMRIL	Z016
Z016E0092	27.4622674730084	1	NAMRIL	Z016
Z016E0093	25.0473144390721	1	NAMRIL	Z016
Z016E0094	28.0989400513736	1	NAMRIL	Z016
Z016E0095	28.139309647137	1	NAMRIL	Z016
Z016E0096	28.3164400513738	1	NAMRIL	Z016
Z016E0097	28.1268107865843	1	NAMRIL	Z016
Z016E0098	30.8454735962521	1	NAMRIL	Z016
Z016E0099	22.813940051375	1	NAMRIL	Z016
Z016E0100	26.5126164533944	1	NAMRIL	Z016
Z016E0101	31.2298490381177	1	NAMRIL	Z016
Z016E0102	28.8190157047836	1	NAMRIL	Z016
Z016E0103	26.6265268310317	1	NAMRIL	Z016
Z016E0104	24.8639400513745	1	NAMRIL	Z016
Z016E0105	29.2543871041739	1	NAMRIL	Z016
Z016E0106	25.063961648478	1	NAMRIL	Z016
Z016E0107	26.2970650513743	1	NAMRIL	Z016
Z016E0108	26.8964400513741	1	NAMRIL	Z016
Z016E0109	25.9689536437253	1	NAMRIL	Z016
Z016E0110	30.2610965008697	1	NAMRIL	Z016
Z016E0111	27.3678810757079	1	NAMRIL	Z016
Z016E0112	29.7249999999979	1	NAMRIL	Z016
Z016E0113	27.9070610714103	1	NAMRIL	Z016
Z016E0114	26.577349038117	1	NAMRIL	Z016
Z016E0115	28.6173691162751	1	NAMRIL	Z016
Z016E0116	25.8111045056203	1	NAMRIL	Z016
Z016E0117	29.3292592592587	1	NAMRIL	Z016
Z016E0118	26.9080610535503	1	NAMRIL	Z016
Z016E0119	27.2718518518505	1	NAMRIL	Z016
Z016E0120	28.5470650513746	1	NAMRIL	Z016
Z016E0121	27.1497687103595	1	NAMRIL	Z016
Z016E0122	27.0781874066004	1	NAMRIL	Z016
Z016E0123	28.4839400513747	1	NAMRIL	Z016
Z016E0124	23.5589811057381	1	NAMRIL	Z016
Z016E0125	29.3551900513731	1	NAMRIL	Z016
Z016E0126	29.8953822151551	1	NAMRIL	Z016
Z016E0127	29.5146679294398	1	NAMRIL	Z016
Z016E0128	24.8002243453453	1	NAMRIL	Z016
Z016E0129	26.4433841998924	1	NAMRIL	Z016
Z016E0130	27.1940450248232	1	NAMRIL	Z016
Z016E0131	29.9832393580123	1	NAMRIL	Z016
Z016E0132	27.6483333333327	1	NAMRIL	Z016
Z016E0133	28.0223526972439	1	NAMRIL	Z016
Z016E0134	25.687019386885	1	NAMRIL	Z016
Z016E0135	27.4975925925908	1	NAMRIL	Z016
Z016E0136	26.3468110535506	1	NAMRIL	Z016
Z016E0137	25.0343110535508	1	NAMRIL	Z016
Z016E0138	28.3245193868844	1	NAMRIL	Z016
Z016E0139	27.969078378142	1	NAMRIL	Z016
Z016E0140	25.2360977087619	1	NAMRIL	Z016
Z016E0141	29.0756823714498	1	NAMRIL	Z016
Z016E0142	26.3395650513744	1	NAMRIL	Z016
Z016E0143	28.7930610535504	1	NAMRIL	Z016
Z016E0144	29.0618110535505	1	NAMRIL	Z016
Z016E0145	27.0816223160632	1	NAMRIL	Z016
Z016E0146	27.3665783781423	1	NAMRIL	Z016
Z016E0147	28.3749117114753	1	NAMRIL	Z016
Z016E0148	27.820382215155	1	NAMRIL	Z016
Z016E0149	28.1172687103594	1	NAMRIL	Z016
Z016E0150	27.3524360535508	1	NAMRIL	Z016
Z016E0151	29.0446679294412	1	NAMRIL	Z016
Z016E0152	29.2653822151552	1	NAMRIL	Z016
Z016E0153	28.1509801158892	1	NAMRIL	Z016
Z016E0154	31.078315051376	1	NAMRIL	Z016
Z016E0155	27.4268107865832	1	NAMRIL	Z016
Z016E0156	24.68109650087	1	NAMRIL	Z016
Z016E0157	26.2722277202175	1	NAMRIL	Z016
Z016E0158	25.7861045056207	1	NAMRIL	Z016
Z016E0159	30.4496679294412	1	NAMRIL	Z016
Z016E0160	23.4438888888873	1	NAMRIL	Z016
Z016E0161	25.4497277202178	1	NAMRIL	Z016
Z016E0162	27.2398148148135	1	NAMRIL	Z016
Z016E0163	25.9208150513743	1	NAMRIL	Z016
Z016E0164	24.223485458478	1	NAMRIL	Z016
Z016E0165	25.6732393580124	1	NAMRIL	Z016
Z016E0166	26.6520650513735	1	NAMRIL	Z016
Z016E0167	25.7518107865835	1	NAMRIL	Z016
Z016E0168	26.9145650513743	1	NAMRIL	Z016
Z016E0169	29.1570650513748	1	NAMRIL	Z016
Z016E0170	26.4703822151551	1	NAMRIL	Z016
Z016E0171	26.2789616484775	1	NAMRIL	Z016
Z016E0172	25.4325250722982	1	NAMRIL	Z016
Z016E0173	28.3333543727834	1	NAMRIL	Z016
Z016E0174	26.2358150513748	1	NAMRIL	Z016
Z016E0175	24.1610965008698	1	NAMRIL	Z016
Z016E0176	24.7218107865836	1	NAMRIL	Z016
Z016E0177	29.8681777982946	1	NAMRIL	Z016
Z016E0178	25.619667929441	1	NAMRIL	Z016
Z016E0179	27.6273490381172	1	NAMRIL	Z016
Z016E0180	25.9674117114748	1	NAMRIL	Z016
Z016E0181	24.5010537708408	1	NAMRIL	Z016
Z016E0182	25.6895594761848	1	NAMRIL	Z016
Z016E0183	24.7968107865839	1	NAMRIL	Z016
Z016E0184	25.3200239328512	1	NAMRIL	Z016
Z016E0185	30.5403822151548	1	NAMRIL	Z016
Z016E0186	29.6724210503527	1	NAMRIL	Z016
Z016E0187	25.4889616484776	1	NAMRIL	Z016
Z016E0188	28.878315051374	1	NAMRIL	Z016
Z016E0189	25.1232393580118	1	NAMRIL	Z016
Z016E0190	25.5853822151551	1	NAMRIL	Z016
Z016E0191	27.0010965008689	1	NAMRIL	Z016
Z016E0192	28.3939811057382	1	NAMRIL	Z016
Z016E0193	26.8545650513753	1	NAMRIL	Z016
Z016E0194	25.3615011204319	1	NAMRIL	Z016
Z016E0195	26.7475250722976	1	NAMRIL	Z016
Z016E0196	29.0620650513734	1	NAMRIL	Z016
Z016E0197	27.3124117114757	1	NAMRIL	Z016
Z016E0198	28.4653714355935	1	NAMRIL	Z016
Z016E0199	29.4489536437264	1	NAMRIL	Z016
Z016E0200	25.4489536437267	1	NAMRIL	Z016
Z016E0201	28.5367803299064	1	NAMRIL	Z016
Z016E0202	25.4685955668416	1	NAMRIL	Z016
Z016E0213	30.5235812773837	1	NAMRIL	Z016
Z016E0220	25.3868637665199	1	NAMRIL	Z016
Z016E0251	28.5495277270866	1	NAMRIL	Z016
Z016E0254	25.9651462556564	1	NAMRIL	Z016
Z016E0274	29.0235812773851	1	NAMRIL	Z016
Z017E0001	28.5602764679733	1	NAMRIL	Z017
Z017E0002	21.9843207689518	1	NAMRIL	Z017
Z017E0003	28.1229321020535	1	NAMRIL	Z017
Z017E0004	25.9717899787069	1	NAMRIL	Z017
Z017E0005	21.1007226067555	1	NAMRIL	Z017
Z017E0006	26.6445666666647	1	NAMRIL	Z017
Z017E0007	25.8355146020051	1	NAMRIL	Z017
Z017E0008	27.6731808898679	1	NAMRIL	Z017
Z017E0009	25.8893222222203	1	NAMRIL	Z017
Z017E0010	24.5493568868846	1	NAMRIL	Z017
Z017E0011	25.3068819739554	1	NAMRIL	Z017
Z017E0012	26.8899185501362	1	NAMRIL	Z017
Z017E0013	22.718825852792	1	NAMRIL	Z017
Z017E0014	25.4399268310322	1	NAMRIL	Z017
Z017E0015	28.8460094369521	1	NAMRIL	Z017
Z017E0016	23.9459184879394	1	NAMRIL	Z017
Z017E0017	24.8462876407668	1	NAMRIL	Z017
Z017E0018	24.8634888888874	1	NAMRIL	Z017
Z017E0019	29.5345947634095	1	NAMRIL	Z017
Z017E0020	26.5321633789249	1	NAMRIL	Z017
Z017E0021	23.3684248310991	1	NAMRIL	Z017
Z017E0022	25.8369210387265	1	NAMRIL	Z017
Z017E0023	27.8450922133366	1	NAMRIL	Z017
Z017E0024	24.3214094059377	1	NAMRIL	Z017
Z017E0025	28.079215169661	1	NAMRIL	Z017
Z017E0026	24.2641863767605	1	NAMRIL	Z017
Z017E0027	26.5364315512491	1	NAMRIL	Z017
Z017E0028	28.3297631259583	1	NAMRIL	Z017
Z017E0029	26.5739495637605	1	NAMRIL	Z017
Z017E0030	22.4170352780455	1	NAMRIL	Z017
Z017E0031	23.4298500980741	1	NAMRIL	Z017
Z017E0032	21.7805780967428	1	NAMRIL	Z017
Z017E0033	29.2561446985386	1	NAMRIL	Z017
Z017E0034	26.135494333452	1	NAMRIL	Z017
Z017E0035	25.0946438622134	1	NAMRIL	Z017
Z017E0036	24.4742950688645	1	NAMRIL	Z017
Z017E0037	29.8703568868839	1	NAMRIL	Z017
Z017E0038	26.7636248310985	1	NAMRIL	Z017
Z017E0039	26.1745943868839	1	NAMRIL	Z017
Z017E0040	24.7282830319531	1	NAMRIL	Z017
Z017E0041	23.6677239388326	1	NAMRIL	Z017
Z017E0042	26.9354639810602	1	NAMRIL	Z017
Z017E0043	22.7079859807853	1	NAMRIL	Z017
Z017E0044	28.3036890049443	1	NAMRIL	Z017
Z017E0045	24.8832101643643	1	NAMRIL	Z017
Z017E0046	30.3820795889892	1	NAMRIL	Z017
Z017E0047	23.8864773693295	1	NAMRIL	Z017
Z017E0048	23.308077369329	1	NAMRIL	Z017
Z017E0049	25.8969547598282	1	NAMRIL	Z017
Z017E0050	28.2664398403248	1	NAMRIL	Z017
Z017E0051	26.8598828294671	1	NAMRIL	Z017
Z017E0052	26.7743207689525	1	NAMRIL	Z017
Z017E0053	27.8046773403251	1	NAMRIL	Z017
Z017E0054	24.0908436987286	1	NAMRIL	Z017
Z017E0055	24.6405368453427	1	NAMRIL	Z017
Z017E0056	30.3189558898689	1	NAMRIL	Z017
Z017E0057	24.6753759417613	1	NAMRIL	Z017
Z017E0058	25.2779471215644	1	NAMRIL	Z017
Z017E0059	29.3525590693389	1	NAMRIL	Z017
Z017E0060	29.0840707689531	1	NAMRIL	Z017
Z017E0061	25.5895993453436	1	NAMRIL	Z017
Z017E0062	26.3230759417614	1	NAMRIL	Z017
Z017E0063	24.8714237462035	1	NAMRIL	Z017
Z017E0064	25.8233638910415	1	NAMRIL	Z017
Z017E0065	25.1818056858043	1	NAMRIL	Z017
Z017E0066	25.2419447836236	1	NAMRIL	Z017
Z017E0067	25.7590499796916	1	NAMRIL	Z017
Z017E0068	28.8177204375078	1	NAMRIL	Z017
Z017E0069	22.8152722608134	1	NAMRIL	Z017
Z017E0070	26.5849780967424	1	NAMRIL	Z017
Z017E0071	27.4575019264815	1	NAMRIL	Z017
Z017E0072	24.9703119026853	1	NAMRIL	Z017
Z017E0073	24.67974476341	1	NAMRIL	Z017
Z017E0074	24.6304294949853	1	NAMRIL	Z017
Z017E0075	24.0937398403255	1	NAMRIL	Z017
Z017E0076	28.1019350688636	1	NAMRIL	Z017
Z017E0077	30.0023601007201	1	NAMRIL	Z017
Z017E0078	24.5300681629841	1	NAMRIL	Z017
Z017E0079	26.0028816210304	1	NAMRIL	Z017
Z017E0080	26.0716346842144	1	NAMRIL	Z017
Z017E0081	26.8697774116731	1	NAMRIL	Z017
Z017E0082	24.6258059831019	1	NAMRIL	Z017
Z017E0083	24.0005888910421	1	NAMRIL	Z017
Z017E0084	25.1022094059377	1	NAMRIL	Z017
Z017E0085	23.587376391042	1	NAMRIL	Z017
Z017E0086	25.4246522237314	1	NAMRIL	Z017
Z017E0087	28.3304523176321	1	NAMRIL	Z017
Z017E0088	28.5358094604888	1	NAMRIL	Z017
Z017E0089	27.3893828294669	1	NAMRIL	Z017
Z017E0090	23.3274868453444	1	NAMRIL	Z017
Z017E0091	24.6676275042135	1	NAMRIL	Z017
Z017E0092	24.5448207689528	1	NAMRIL	Z017
Z017E0093	28.2825031398835	1	NAMRIL	Z017
Z017E0094	25.0775567069429	1	NAMRIL	Z017
Z017E0095	23.4943964430504	1	NAMRIL	Z017
Z017E0096	23.3723321290407	1	NAMRIL	Z017
Z017E0097	27.5766762030676	1	NAMRIL	Z017
Z017E0098	24.6289536437262	1	NAMRIL	Z017
Z017E0099	29.3740803239656	1	NAMRIL	Z017
Z017E0100	18.4200736181816	1	NAMRIL	Z017
Z017E0101	25.7335114300753	1	NAMRIL	Z017
Z017E0102	23.7693484476588	1	NAMRIL	Z017
Z017E0103	25.3742525513744	1	NAMRIL	Z017
Z017E0104	29.5051346842146	1	NAMRIL	Z017
Z017E0105	24.5019076098539	1	NAMRIL	Z017
Z017E0106	26.6551777982932	1	NAMRIL	Z017
Z017E0107	26.4018111111094	1	NAMRIL	Z017
Z017E0108	23.7058307391085	1	NAMRIL	Z017
Z017E0109	23.0023377656095	1	NAMRIL	Z017
Z017E0110	21.8394913360078	1	NAMRIL	Z017
Z017E0111	26.9458614072787	1	NAMRIL	Z017
Z017E0112	25.7557222222208	1	NAMRIL	Z017
Z017E0113	26.2049940353282	1	NAMRIL	Z017
Z017E0114	25.2822067069416	1	NAMRIL	Z017
Z017E0115	24.8189694923388	1	NAMRIL	Z017
Z017E0116	25.6707943465356	1	NAMRIL	Z017
Z017E0117	24.9280444444428	1	NAMRIL	Z017
Z017E0118	25.3304222222205	1	NAMRIL	Z017
Z017E0119	24.7847868453438	1	NAMRIL	Z017
Z017E0120	24.7846013910417	1	NAMRIL	Z017
Z017E0121	26.9755930822569	1	NAMRIL	Z017
Z017E0122	20.5882618453448	1	NAMRIL	Z017
