Genotype	TKW	Fix	pop$	FID$
Z025E0019	66.6692450634132	1	NAMRIL	Z025
Z025E0020	64.7442241964987	1	NAMRIL	Z025
Z025E0021	50.6546855946687	1	NAMRIL	Z025
Z025E0022	71.3910704957847	1	NAMRIL	Z025
Z025E0023	47.0007196191787	1	NAMRIL	Z025
Z025E0024	90.6714190342255	1	NAMRIL	Z025
Z025E0025	69.2479741964992	1	NAMRIL	Z025
Z025E0026	72.8640915249217	1	NAMRIL	Z025
Z025E0027	71.1941837864529	1	NAMRIL	Z025
Z025E0028	44.7430613554581	1	NAMRIL	Z025
Z025E0029	82.6850783967454	1	NAMRIL	Z025
Z025E0030	74.9675783967466	1	NAMRIL	Z025
Z025E0031	86.3355917901029	1	NAMRIL	Z025
Z025E0032	61.3935991964982	1	NAMRIL	Z025
Z025E0033	70.4010704957855	1	NAMRIL	Z025
Z025E0034	56.0968470892417	1	NAMRIL	Z025
Z025E0035	50.8757143404044	1	NAMRIL	Z025
Z025E0036	66.649538640283	1	NAMRIL	Z025
Z025E0037	70.5673810070708	1	NAMRIL	Z025
Z025E0038	87.8009117300811	1	NAMRIL	Z025
Z025E0039	69.8482133529278	1	NAMRIL	Z025
Z025E0040	53.3260704957847	1	NAMRIL	Z025
Z025E0041	69.6388118890887	1	NAMRIL	Z025
Z025E0042	41.7262982230706	1	NAMRIL	Z025
Z025E0043	68.2166162486252	1	NAMRIL	Z025
Z025E0044	64.3772760563606	1	NAMRIL	Z025
Z025E0045	53.81239578314	1	NAMRIL	Z025
Z025E0046	53.4782214273966	1	NAMRIL	Z025
Z025E0047	76.9837345397468	1	NAMRIL	Z025
Z025E0048	58.6579741964987	1	NAMRIL	Z025
Z025E0049	70.863213352927	1	NAMRIL	Z025
Z025E0050	38.8985723122684	1	NAMRIL	Z025
Z025E0051	82.7834501278222	1	NAMRIL	Z025
Z025E0052	53.0716814974256	1	NAMRIL	Z025
Z025E0053	35.1162982230702	1	NAMRIL	Z025
Z025E0054	71.6742214273972	1	NAMRIL	Z025
Z025E0055	57.4519062107264	1	NAMRIL	Z025
Z025E0056	59.069224196498	1	NAMRIL	Z025
Z025E0057	57.5981100688547	1	NAMRIL	Z025
Z025E0058	60.3928330359988	1	NAMRIL	Z025
Z025E0059	34.3000367260881	1	NAMRIL	Z025
Z025E0060	81.5212982230684	1	NAMRIL	Z025
Z025E0061	53.2958118890883	1	NAMRIL	Z025
Z025E0062	138.670180422574	1	NAMRIL	Z025
Z025E0063	58.5750783967474	1	NAMRIL	Z025
Z025E0064	94.4763550378304	1	NAMRIL	Z025
Z025E0065	62.2045386402834	1	NAMRIL	Z025
Z025E0066	55.9333932578226	1	NAMRIL	Z025
Z025E0067	61.3473438583898	1	NAMRIL	Z025
Z025E0068	26.5875319135847	1	NAMRIL	Z025
Z025E0069	44.6300783967473	1	NAMRIL	Z025
Z025E0070	32.6534117300797	1	NAMRIL	Z025
Z025E0071	61.6179652028077	1	NAMRIL	Z025
Z025E0072	72.9581938159303	1	NAMRIL	Z025
Z025E0073	52.9897523675602	1	NAMRIL	Z025
Z025E0074	60.99239578314	1	NAMRIL	Z025
Z025E0075	70.9165456215213	1	NAMRIL	Z025
Z025E0076	72.8089190342281	1	NAMRIL	Z025
Z025E0077	53.5200783967475	1	NAMRIL	Z025
Z025E0078	46.8353889221888	1	NAMRIL	Z025
Z025E0079	52.706355037832	1	NAMRIL	Z025
Z025E0080	75.635075177225	1	NAMRIL	Z025
Z025E0081	58.8812985361406	1	NAMRIL	Z025
Z025E0082	44.6275750214761	1	NAMRIL	Z025
Z025E0083	72.2624990672136	1	NAMRIL	Z025
Z025E0084	58.1455672286353	1	NAMRIL	Z025
Z025E0085	65.7839190342267	1	NAMRIL	Z025
Z025E0086	69.5600200450777	1	NAMRIL	Z025
Z025E0087	62.4245386402825	1	NAMRIL	Z025
Z025E0088	35.8052358834478	1	NAMRIL	Z025
Z025E0089	58.5487584474912	1	NAMRIL	Z025
Z025E0090	67.2444822603118	1	NAMRIL	Z025
Z025E0091	61.3402529259973	1	NAMRIL	Z025
Z025E0092	37.2850200450765	1	NAMRIL	Z025
Z025E0093	40.9221163295508	1	NAMRIL	Z025
Z025E0094	72.7684117300807	1	NAMRIL	Z025
Z025E0095	98.0265933247592	1	NAMRIL	Z025
Z025E0096	25.6602253669597	1	NAMRIL	Z025
Z025E0097	95.9730917900987	1	NAMRIL	Z025
Z025E0098	54.7762214273966	1	NAMRIL	Z025
Z025E0099	30.3164109350424	1	NAMRIL	Z025
Z025E0100	10.2150127558859	1	NAMRIL	Z025
Z025E0101	51.9075599244897	1	NAMRIL	Z025
Z025E0102	52.4968470892416	1	NAMRIL	Z025
Z025E0103	74.4632214273962	1	NAMRIL	Z025
Z025E0104	63.457575021476	1	NAMRIL	Z025
Z025E0105	45.4412345397463	1	NAMRIL	Z025
Z025E0106	38.4139653788062	1	NAMRIL	Z025
Z025E0107	43.234047673737	1	NAMRIL	Z025
Z025E0108	53.4400783967472	1	NAMRIL	Z025
Z025E0109	31.3044247977219	1	NAMRIL	Z025
Z025E0110	63.1342450634148	1	NAMRIL	Z025
Z025E0111	44.4674990672136	1	NAMRIL	Z025
Z025E0112	61.2189276386419	1	NAMRIL	Z025
Z025E0113	49.6842214273966	1	NAMRIL	Z025
Z025E0114	58.0455971881868	1	NAMRIL	Z025
Z025E0115	77.7482982230712	1	NAMRIL	Z025
Z025E0116	55.0773491964983	1	NAMRIL	Z025
Z025E0117	56.7438118890882	1	NAMRIL	Z025
Z025E0118	76.0595386402832	1	NAMRIL	Z025
Z025E0119	52.5185991964989	1	NAMRIL	Z025
Z025E0120	54.8172214273967	1	NAMRIL	Z025
Z025E0121	45.9175971881864	1	NAMRIL	Z025
Z025E0122	69.6396419243549	1	NAMRIL	Z025
Z025E0123	52.6123957831398	1	NAMRIL	Z025
Z025E0124	68.1514501278223	1	NAMRIL	Z025
Z025E0125	70.4160991964986	1	NAMRIL	Z025
Z025E0126	68.6302529259983	1	NAMRIL	Z025
Z025E0127	116.03057255882	1	NAMRIL	Z025
Z025E0128	80.1924990672137	1	NAMRIL	Z025
Z025E0129	70.5824990672164	1	NAMRIL	Z025
Z025E0130	37.5874206540627	1	NAMRIL	Z025
Z025E0131	76.2225783967473	1	NAMRIL	Z025
Z025E0132	70.5149845597851	1	NAMRIL	Z025
Z025E0133	53.8067241964981	1	NAMRIL	Z025
Z025E0134	108.483802057995	1	NAMRIL	Z025
Z025E0135	84.3812214273984	1	NAMRIL	Z025
Z025E0136	79.0416814974241	1	NAMRIL	Z025
Z025E0137	49.7730217044985	1	NAMRIL	Z025
Z025E0138	69.1666855946689	1	NAMRIL	Z025
Z025E0139	74.8273957831401	1	NAMRIL	Z025
Z025E0140	51.5553306904262	1	NAMRIL	Z025
Z025E0141	86.8635449009804	1	NAMRIL	Z025
Z025E0142	62.550340376707	1	NAMRIL	Z025
Z025E0143	36.8392819679618	1	NAMRIL	Z025
Z025E0144	111.724849196498	1	NAMRIL	Z025
Z025E0145	49.9489276386418	1	NAMRIL	Z025
Z025E0146	127.020450127823	1	NAMRIL	Z025
Z025E0147	82.2381100688559	1	NAMRIL	Z025
Z025E0148	76.6954741965002	1	NAMRIL	Z025
Z025E0149	64.4667847814986	1	NAMRIL	Z025
Z025E0150	46.0767450634149	1	NAMRIL	Z025
Z025E0151	60.6317450634139	1	NAMRIL	Z025
Z025E0152	56.5346279659704	1	NAMRIL	Z025
Z025E0153	21.2445401351081	1	NAMRIL	Z025
Z025E0154	32.3984501278253	1	NAMRIL	Z025
Z025E0155	74.5165478107647	1	NAMRIL	Z025
Z025E0156	67.0148118890883	1	NAMRIL	Z025
Z025E0157	84.6697584567706	1	NAMRIL	Z025
Z025E0158	65.3916155903472	1	NAMRIL	Z025
Z025E0159	48.296355037832	1	NAMRIL	Z025
Z025E0160	61.4409117300827	1	NAMRIL	Z025
Z025E0161	76.6742982230692	1	NAMRIL	Z025
Z025E0162	58.6339118052779	1	NAMRIL	Z025
Z025E0163	57.8576248799109	1	NAMRIL	Z025
Z025E0164	48.1050200450758	1	NAMRIL	Z025
Z025E0165	64.5542241964985	1	NAMRIL	Z025
Z025E0166	77.4947102059154	1	NAMRIL	Z025
Z025E0167	79.7610991964986	1	NAMRIL	Z025
Z025E0168	58.5058301923716	1	NAMRIL	Z025
Z025E0169	34.2192982230705	1	NAMRIL	Z025
Z025E0170	39.4452099260222	1	NAMRIL	Z025
Z025E0171	77.9525783967468	1	NAMRIL	Z025
Z025E0172	57.7389276386425	1	NAMRIL	Z025
Z025E0173	76.1460991964979	1	NAMRIL	Z025
Z025E0174	62.7437700450765	1	NAMRIL	Z025
Z025E0175	46.4405857008927	1	NAMRIL	Z025
Z025E0176	68.4067265911523	1	NAMRIL	Z025
Z025E0177	57.5179391186599	1	NAMRIL	Z025
Z025E0178	74.9526855946691	1	NAMRIL	Z025
Z025E0179	55.9223491964965	1	NAMRIL	Z025
Z025E0180	66.7782994823317	1	NAMRIL	Z025
Z025E0181	69.037679991734	1	NAMRIL	Z025
Z025E0182	86.8842214273962	1	NAMRIL	Z025
Z025E0183	47.3617847814998	1	NAMRIL	Z025
Z025E0184	87.9446419243553	1	NAMRIL	Z025
Z025E0185	82.6324990672126	1	NAMRIL	Z025
Z025E0186	57.0173491964986	1	NAMRIL	Z025
Z025E0187	95.7056348762463	1	NAMRIL	Z025
Z025E0188	74.5324990672136	1	NAMRIL	Z025
Z025E0189	66.2230148985115	1	NAMRIL	Z025
Z025E0190	45.8059013046337	1	NAMRIL	Z025
Z025E0191	66.5530217044986	1	NAMRIL	Z025
Z025E0192	68.5817450634134	1	NAMRIL	Z025
Z025E0193	46.1881100688542	1	NAMRIL	Z025
Z025E0194	68.2979741964997	1	NAMRIL	Z025
Z025E0195	34.5038886618989	1	NAMRIL	Z025
Z025E0196	133.117140938044	1	NAMRIL	Z025
Z025E0197	30.0124047076899	1	NAMRIL	Z025
Z025E0198	63.4604624873033	1	NAMRIL	Z025
Z025E0199	57.1041837864544	1	NAMRIL	Z025
Z025E0200	71.3514190342253	1	NAMRIL	Z025
Z025E0201	78.7124599627479	1	NAMRIL	Z025
Z025E0202	50.3554814084078	1	NAMRIL	Z025
Z025E0218	39.4169464633788	1	NAMRIL	Z025
Z025E0226	47.853219741366	1	NAMRIL	Z025
Z025E0238	44.2012880403426	1	NAMRIL	Z025
Z025E0246	105.453219741367	1	NAMRIL	Z025
Z025E0267	82.3032197413656	1	NAMRIL	Z025
Z026E0001	65.5288283967482	1	NAMRIL	Z026
Z026E0002	44.2364118052771	1	NAMRIL	Z026
Z026E0003	40.5621279659706	1	NAMRIL	Z026
Z026E0004	26.5871419243563	1	NAMRIL	Z026
Z026E0005	40.2183163662322	1	NAMRIL	Z026
Z026E0006	46.9675703529085	1	NAMRIL	Z026
Z026E0007	38.6017689481338	1	NAMRIL	Z026
Z026E0008	83.4879279611135	1	NAMRIL	Z026
Z026E0010	58.3276519671995	1	NAMRIL	Z026
Z026E0011	47.8088471897839	1	NAMRIL	Z026
Z026E0012	46.7078700302475	1	NAMRIL	Z026
Z026E0013	47.3110562867642	1	NAMRIL	Z026
Z026E0014	54.2981770579944	1	NAMRIL	Z026
Z026E0015	37.8733932578229	1	NAMRIL	Z026
Z026E0016	6.96474069883493	1	NAMRIL	Z026
Z026E0017	44.4302529259964	1	NAMRIL	Z026
Z026E0018	49.444311889089	1	NAMRIL	Z026
Z026E0019	45.1848810070715	1	NAMRIL	Z026
Z026E0020	49.3160206839696	1	NAMRIL	Z026
Z026E0021	40.4907143404037	1	NAMRIL	Z026
Z026E0022	35.7077333267602	1	NAMRIL	Z026
Z026E0023	36.4416162486252	1	NAMRIL	Z026
Z026E0024	71.0632059531593	1	NAMRIL	Z026
Z026E0025	51.9061740504853	1	NAMRIL	Z026
Z026E0026	55.0934672117099	1	NAMRIL	Z026
Z026E0027	50.1674240504853	1	NAMRIL	Z026
Z026E0028	52.7501050378323	1	NAMRIL	Z026
Z026E0029	64.1273491964982	1	NAMRIL	Z026
Z026E0030	44.7282143404043	1	NAMRIL	Z026
Z026E0031	27.2749113755161	1	NAMRIL	Z026
Z026E0032	33.3429845597848	1	NAMRIL	Z026
Z026E0033	41.4296617300789	1	NAMRIL	Z026
Z026E0034	51.5867033526621	1	NAMRIL	Z026
Z026E0035	43.495756781078	1	NAMRIL	Z026
Z026E0036	28.5122599214308	1	NAMRIL	Z026
Z026E0037	56.0314116964982	1	NAMRIL	Z026
Z026E0038	34.4229765911556	1	NAMRIL	Z026
Z026E0039	48.1970614754983	1	NAMRIL	Z026
Z026E0040	65.4858932578237	1	NAMRIL	Z026
Z026E0041	44.4597955282968	1	NAMRIL	Z026
Z026E0042	47.8796617300802	1	NAMRIL	Z026
Z026E0043	43.1404741964989	1	NAMRIL	Z026
Z026E0044	26.9034056743572	1	NAMRIL	Z026
Z026E0045	29.7273491964985	1	NAMRIL	Z026
Z026E0046	54.827575021477	1	NAMRIL	Z026
Z026E0047	31.0414118052781	1	NAMRIL	Z026
Z026E0048	61.317261295112	1	NAMRIL	Z026
Z026E0049	41.0897516689463	1	NAMRIL	Z026
Z026E0050	44.4673957831398	1	NAMRIL	Z026
Z026E0051	33.917252367559	1	NAMRIL	Z026
Z026E0052	28.703979265134	1	NAMRIL	Z026
Z026E0053	43.3624100874174	1	NAMRIL	Z026
Z026E0054	47.3958346358926	1	NAMRIL	Z026
Z026E0055	47.51489578314	1	NAMRIL	Z026
Z026E0056	82.814849196498	1	NAMRIL	Z026
Z026E0057	75.6873298760619	1	NAMRIL	Z026
Z026E0058	70.0698490942483	1	NAMRIL	Z026
Z026E0059	42.9128546573098	1	NAMRIL	Z026
Z026E0060	33.2553243148223	1	NAMRIL	Z026
Z026E0061	64.4864296493122	1	NAMRIL	Z026
Z026E0062	66.4098810070712	1	NAMRIL	Z026
Z026E0063	62.3363243545685	1	NAMRIL	Z026
Z026E0064	53.9784739605617	1	NAMRIL	Z026
Z026E0065	40.7029845597848	1	NAMRIL	Z026
Z026E0066	54.2033348384899	1	NAMRIL	Z026
Z026E0067	43.7551870189189	1	NAMRIL	Z026
Z026E0068	52.7609765059223	1	NAMRIL	Z026
Z026E0069	46.1060991964978	1	NAMRIL	Z026
Z026E0070	52.1741814974265	1	NAMRIL	Z026
Z026E0071	50.870893257823	1	NAMRIL	Z026
Z026E0072	55.284522877215	1	NAMRIL	Z026
Z026E0073	61.3435704957832	1	NAMRIL	Z026
Z026E0074	53.7004741964983	1	NAMRIL	Z026
Z026E0075	42.9029741964981	1	NAMRIL	Z026
Z026E0076	62.1114116964973	1	NAMRIL	Z026
Z026E0077	66.0738109726301	1	NAMRIL	Z026
Z026E0078	63.3917265911558	1	NAMRIL	Z026
Z026E0079	70.9438243545701	1	NAMRIL	Z026
Z026E0080	44.3618421093076	1	NAMRIL	Z026
Z026E0081	60.1431100688543	1	NAMRIL	Z026
Z026E0082	65.7973957831411	1	NAMRIL	Z026
Z026E0083	59.1322584567676	1	NAMRIL	Z026
Z026E0084	52.9623957831399	1	NAMRIL	Z026
Z026E0085	47.7970158526629	1	NAMRIL	Z026
Z026E0086	47.7735991964976	1	NAMRIL	Z026
Z026E0087	46.735967211711	1	NAMRIL	Z026
Z026E0088	54.4070846358927	1	NAMRIL	Z026
Z026E0089	44.0689005619681	1	NAMRIL	Z026
Z026E0090	56.0173810070737	1	NAMRIL	Z026
Z026E0091	36.9789845597848	1	NAMRIL	Z026
Z026E0092	65.5302214273967	1	NAMRIL	Z026
Z026E0093	58.2604741964988	1	NAMRIL	Z026
Z026E0094	58.9965476737349	1	NAMRIL	Z026
Z026E0095	65.8967196191797	1	NAMRIL	Z026
Z026E0096	48.6395366964999	1	NAMRIL	Z026
Z026E0097	15.3091162486257	1	NAMRIL	Z026
Z026E0098	68.411867690089	1	NAMRIL	Z026
Z026E0099	40.9967241965001	1	NAMRIL	Z026
Z026E0100	46.5858333333239	1	NAMRIL	Z026
Z026E0101	60.608984559785	1	NAMRIL	Z026
Z026E0102	58.8056100688534	1	NAMRIL	Z026
Z026E0103	77.4767265911563	1	NAMRIL	Z026
Z026E0104	63.4533348384896	1	NAMRIL	Z026
Z026E0105	46.1980740321699	1	NAMRIL	Z026
Z026E0106	56.5580917901022	1	NAMRIL	Z026
Z026E0107	59.2595549778833	1	NAMRIL	Z026
Z026E0108	57.2660991964984	1	NAMRIL	Z026
Z026E0109	62.9570366964985	1	NAMRIL	Z026
Z026E0110	60.4187584474908	1	NAMRIL	Z026
Z026E0111	89.3278403767071	1	NAMRIL	Z026
Z026E0112	40.9202253669583	1	NAMRIL	Z026
Z026E0113	52.0352529259974	1	NAMRIL	Z026
Z026E0114	49.2438243545684	1	NAMRIL	Z026
Z026E0115	58.6856100688538	1	NAMRIL	Z026
Z026E0116	49.7952529259966	1	NAMRIL	Z026
Z026E0117	63.0550783967498	1	NAMRIL	Z026
Z026E0118	49.7567450634134	1	NAMRIL	Z026
Z026E0119	44.9682143404043	1	NAMRIL	Z026
Z026E0120	64.9559079308075	1	NAMRIL	Z026
Z026E0121	64.4654652028078	1	NAMRIL	Z026
Z026E0122	34.4667532322405	1	NAMRIL	Z026
Z026E0123	34.2104198392512	1	NAMRIL	Z026
Z026E0124	69.2033118890873	1	NAMRIL	Z026
Z026E0125	67.3373957831389	1	NAMRIL	Z026
Z026E0126	55.7970387804058	1	NAMRIL	Z026
Z026E0127	59.094204332641	1	NAMRIL	Z026
Z026E0128	47.5373957831405	1	NAMRIL	Z026
Z026E0129	59.3507133529273	1	NAMRIL	Z026
Z026E0130	45.4430441617767	1	NAMRIL	Z026
Z026E0131	47.1106100688518	1	NAMRIL	Z026
Z026E0132	54.780252925998	1	NAMRIL	Z026
Z026E0133	54.2651690342266	1	NAMRIL	Z026
Z026E0134	37.5769655878757	1	NAMRIL	Z026
Z026E0135	42.6292241964975	1	NAMRIL	Z026
Z026E0136	37.222381007071	1	NAMRIL	Z026
Z026E0137	38.3741291574873	1	NAMRIL	Z026
Z026E0138	72.1160991964985	1	NAMRIL	Z026
Z026E0139	59.6932866964974	1	NAMRIL	Z026
Z026E0140	48.0747196191795	1	NAMRIL	Z026
Z026E0141	52.2106876919487	1	NAMRIL	Z026
Z026E0142	68.0791496995652	1	NAMRIL	Z026
Z026E0143	49.9797002898926	1	NAMRIL	Z026
Z026E0144	41.6963118890897	1	NAMRIL	Z026
Z026E0145	58.7910991964992	1	NAMRIL	Z026
Z026E0146	43.9517689481358	1	NAMRIL	Z026
Z026E0147	43.2849832338503	1	NAMRIL	Z026
Z026E0148	24.2175750214784	1	NAMRIL	Z026
Z026E0149	77.0825463529255	1	NAMRIL	Z026
Z026E0150	22.8724832338495	1	NAMRIL	Z026
Z026E0151	42.2317241964974	1	NAMRIL	Z026
Z026E0152	50.507639996053	1	NAMRIL	Z026
Z026E0153	58.6234971137392	1	NAMRIL	Z026
Z026E0154	11.9791437514718	1	NAMRIL	Z026
Z026E0155	56.1842450634133	1	NAMRIL	Z026
Z026E0156	46.3433699828727	1	NAMRIL	Z026
Z026E0157	77.2779950634152	1	NAMRIL	Z026
Z026E0158	47.7478562100697	1	NAMRIL	Z026
Z026E0159	72.1864304225755	1	NAMRIL	Z026
Z026E0160	90.6360449009797	1	NAMRIL	Z026
Z026E0161	46.2316814974272	1	NAMRIL	Z026
Z026E0162	56.9652796093088	1	NAMRIL	Z026
Z026E0163	53.7542241964984	1	NAMRIL	Z026
Z026E0164	58.9642241964987	1	NAMRIL	Z026
Z026E0165	52.9283074738381	1	NAMRIL	Z026
Z026E0166	42.8167241964993	1	NAMRIL	Z026
Z026E0167	39.8430441617765	1	NAMRIL	Z026
Z026E0168	64.1285991964995	1	NAMRIL	Z026
Z026E0169	63.6245366964984	1	NAMRIL	Z026
Z026E0170	59.2828562100711	1	NAMRIL	Z026
Z026E0171	59.9942241964992	1	NAMRIL	Z026
Z026E0172	43.8260991964982	1	NAMRIL	Z026
Z026E0173	72.3721419243565	1	NAMRIL	Z026
Z026E0174	65.522974196499	1	NAMRIL	Z026
Z026E0175	56.7554741964983	1	NAMRIL	Z026
Z026E0176	58.4492241964987	1	NAMRIL	Z026
Z026E0177	37.379999067214	1	NAMRIL	Z026
Z026E0178	50.8576050378319	1	NAMRIL	Z026
Z026E0179	65.0223491964988	1	NAMRIL	Z026
Z026E0180	50.9013550378321	1	NAMRIL	Z026
Z026E0181	14.1121874166693	1	NAMRIL	Z026
Z026E0182	26.7052358834475	1	NAMRIL	Z026
Z026E0183	64.8828883112177	1	NAMRIL	Z026
Z026E0184	56.6254741964995	1	NAMRIL	Z026
Z026E0185	44.4804741964987	1	NAMRIL	Z026
Z026E0186	63.0252529259979	1	NAMRIL	Z026
Z026E0187	30.0070386402831	1	NAMRIL	Z026
Z026E0188	34.4934672117115	1	NAMRIL	Z026
Z026E0189	53.9704741964999	1	NAMRIL	Z026
Z026E0190	64.5674990672146	1	NAMRIL	Z026
Z026E0191	51.7710546624199	1	NAMRIL	Z026
Z026E0192	60.278927638643	1	NAMRIL	Z026
Z026E0193	51.7500015051558	1	NAMRIL	Z026
Z026E0194	48.6958348384895	1	NAMRIL	Z026
Z026E0195	67.4882866964966	1	NAMRIL	Z026
Z026E0196	40.0488243545693	1	NAMRIL	Z026
Z026E0197	54.5844727332049	1	NAMRIL	Z026
Z026E0198	64.4231114256901	1	NAMRIL	Z026
Z026E0199	52.5559026140026	1	NAMRIL	Z026
Z026E0200	45.4736576481555	1	NAMRIL	Z026
Z026E0201	83.4335930352493	1	NAMRIL	Z026
Z026E0202	24.5711322553738	1	NAMRIL	Z026
Z026E0222	66.6032197413663	1	NAMRIL	Z026
Z026E0225	55.2032197413663	1	NAMRIL	Z026
Z026E0230	26.0032197413664	1	NAMRIL	Z026
Z026E0231	43.7032197413662	1	NAMRIL	Z026
Z026E0232	26.6532197413662	1	NAMRIL	Z026
B73xZ001E0002	146.35725996456	1	BxRIL	Z001
B73xZ001E0003	139.331666666667	1	BxRIL	Z001
B73xZ001E0004	156.09	1	BxRIL	Z001
B73xZ001E0006	137.000649911386	1	BxRIL	Z001
B73xZ001E0016	162.026666666668	1	BxRIL	Z001
B73xZ001E0030	141.133149911386	1	BxRIL	Z001
B73xZ001E0038	164	1	BxRIL	Z001
B73xZ001E0078	145.295259964555	1	BxRIL	Z001
B73xZ001E0101	185.466666666664	1	BxRIL	Z001
B73xZ001E0112	137.165000000001	1	BxRIL	Z001
B73xZ001E0128	139.056666666667	1	BxRIL	Z001
B73xZ001E0151	139.093333333333	1	BxRIL	Z001
B73xZ001E0170	146.528149911386	1	BxRIL	Z001
B73xZ001E0198	131.060649911386	1	BxRIL	Z001
B73xZ002E0001	144.245	1	BxRIL	Z002
B73xZ002E0023	185.841259964557	1	BxRIL	Z002
B73xZ002E0046	151.915000000001	1	BxRIL	Z002
B73xZ002E0106	139.290649911388	1	BxRIL	Z002
B73xZ002E0116	155.300649911387	1	BxRIL	Z002
B73xZ002E0126	167.798333333332	1	BxRIL	Z002
B73xZ002E0136	166.333259964553	1	BxRIL	Z002
B73xZ002E0152	173.073333333336	1	BxRIL	Z002
B73xZ002E0156	162.555	1	BxRIL	Z002
B73xZ002E0159	163.739259964557	1	BxRIL	Z002
B73xZ002E0163	141.635649911387	1	BxRIL	Z002
B73xZ002E0175	209.959999999999	1	BxRIL	Z002
B73xZ002E0187	173.095259964556	1	BxRIL	Z002
B73xZ002E0193	194.148333333337	1	BxRIL	Z002
B73xZ002E0197	155.635259964554	1	BxRIL	Z002
B73xZ002E0217	158.441259964555	1	BxRIL	Z002
B73xZ003E0008	166.358149911387	1	BxRIL	Z003
B73xZ003E0022	100.249259964552	1	BxRIL	Z003
B73xZ003E0071	137.345259964554	1	BxRIL	Z003
B73xZ003E0075	126.775649911388	1	BxRIL	Z003
B73xZ003E0077	105.761666666672	1	BxRIL	Z003
B73xZ003E0088	158.236666666668	1	BxRIL	Z003
B73xZ003E0098	127.408149911387	1	BxRIL	Z003
B73xZ003E0195	96.9981499113914	1	BxRIL	Z003
B73xZ003E0197	160.13	1	BxRIL	Z003
B73xZ003E0212	140.461666666668	1	BxRIL	Z003
B73xZ004E0001	177.021259964554	1	BxRIL	Z004
B73xZ004E0005	108.311259964558	1	BxRIL	Z004
B73xZ004E0021	157.986666666668	1	BxRIL	Z004
B73xZ004E0027	147.123259964555	1	BxRIL	Z004
B73xZ004E0040	163.772966489438	1	BxRIL	Z004
B73xZ004E0043	161.487259964556	1	BxRIL	Z004
B73xZ004E0046	160.503259964554	1	BxRIL	Z004
B73xZ004E0049	92.2324999999988	1	BxRIL	Z004
B73xZ004E0052	139.123333333334	1	BxRIL	Z004
B73xZ004E0054	119.238333333339	1	BxRIL	Z004
B73xZ004E0058	138.606299822772	1	BxRIL	Z004
B73xZ004E0061	165.075259964555	1	BxRIL	Z004
B73xZ004E0063	131.988333333332	1	BxRIL	Z004
B73xZ004E0069	206.342740035441	1	BxRIL	Z004
B73xZ004E0071	135.397259964555	1	BxRIL	Z004
B73xZ004E0081	129.277259964554	1	BxRIL	Z004
B73xZ004E0083	103.886299822777	1	BxRIL	Z004
B73xZ004E0096	138.359259964556	1	BxRIL	Z004
B73xZ004E0098	144.978149911387	1	BxRIL	Z004
B73xZ004E0102	147.148149911386	1	BxRIL	Z004
B73xZ004E0111	130.591259964556	1	BxRIL	Z004
B73xZ004E0115	191.240649911388	1	BxRIL	Z004
B73xZ004E0126	171.565	1	BxRIL	Z004
B73xZ004E0136	133.845259964554	1	BxRIL	Z004
B73xZ004E0141	176.333259964554	1	BxRIL	Z004
B73xZ004E0161	130.709999999999	1	BxRIL	Z004
B73xZ004E0162	175.09296648944	1	BxRIL	Z004
B73xZ004E0163	94.0312599645495	1	BxRIL	Z004
B73xZ004E0175	200.120649911387	1	BxRIL	Z004
B73xZ004E0190	152.632966489439	1	BxRIL	Z004
B73xZ004E0191	177.30674003544	1	BxRIL	Z004
B73xZ004E0199	125.655000000001	1	BxRIL	Z004
B73xZ004E0208	140.625259964555	1	BxRIL	Z004
B73xZ004E0232	155.445259964556	1	BxRIL	Z004
B73xZ005E0004	179.081259964554	1	BxRIL	Z005
B73xZ005E0012	145.119259964555	1	BxRIL	Z005
B73xZ005E0013	179.551666666666	1	BxRIL	Z005
B73xZ005E0014	144.695000000001	1	BxRIL	Z005
B73xZ005E0021	168.287259964554	1	BxRIL	Z005
B73xZ005E0027	210.143149911386	1	BxRIL	Z005
B73xZ005E0042	168.615	1	BxRIL	Z005
B73xZ005E0043	171.449259964554	1	BxRIL	Z005
B73xZ005E0048	145.196299822773	1	BxRIL	Z005
B73xZ005E0055	161.988333333334	1	BxRIL	Z005
B73xZ005E0061	151.067259964555	1	BxRIL	Z005
B73xZ005E0063	157.780649911386	1	BxRIL	Z005
B73xZ005E0066	99.922966489436	1	BxRIL	Z005
B73xZ005E0075	187.695259964553	1	BxRIL	Z005
B73xZ005E0079	154.133333333333	1	BxRIL	Z005
B73xZ005E0083	137.831259964556	1	BxRIL	Z005
B73xZ005E0093	168.474999999999	1	BxRIL	Z005
B73xZ005E0096	122.18456672574	1	BxRIL	Z005
B73xZ005E0097	175.955259964552	1	BxRIL	Z005
B73xZ005E0099	165.806666666666	1	BxRIL	Z005
B73xZ005E0100	106.241299822776	1	BxRIL	Z005
B73xZ005E0111	171.044566725743	1	BxRIL	Z005
B73xZ005E0112	189.116740035447	1	BxRIL	Z005
B73xZ005E0113	147.566666666667	1	BxRIL	Z005
B73xZ005E0117	158.696299822771	1	BxRIL	Z005
B73xZ005E0119	168.883149911387	1	BxRIL	Z005
B73xZ005E0139	192.839259964556	1	BxRIL	Z005
B73xZ005E0149	156.765	1	BxRIL	Z005
