Genotype	pop	FID	CD	KRN	AKW	CL	CW	KC	TKW
Z008E0007	NAMRIL	Z008	27.978330739108	15.9776479245458	0.178904017028037	122.653328624827	16.0214999910125	299.229036511121	55.1856877581302
Z008E0008	NAMRIL	Z008	25.8888783763877	15.292547565517	0.196135291398171	127.742102136503	15.9590660359222	342.469688283004	62.7251870189193
Z008E0009	NAMRIL	Z008	29.1945193868847	13.9309386540751	0.264275289018706	143.276970859516	20.677068518591	299.861602516586	74.4689046093104
Z008E0010	NAMRIL	Z008	28.1876900513734	12.5088376893821	0.262831930508696	144.462400452981	22.8140793726873	276.763493433177	71.5817241965025
Z008E0011	NAMRIL	Z008	23.8457450448092	12.854063006292	0.205521171670929	139.447622319482	14.4392302365253	265.414669079296	53.1912985361416
Z008E0012	NAMRIL	Z008	26.1411508920823	14.0350593595596	0.172048700915094	132.524025916422	16.1704381241199	267.73180458218	42.0105971881894
Z008E0013	NAMRIL	Z008	27.4092441162757	13.5101053212887	0.186864226474946	132.849294687894	13.4033179116178	288.734423546946	53.9743533748173
Z008E0014	NAMRIL	Z008	27.6025250722974	11.6216491544271	0.220792544957841	125.640257595827	17.6853594947999	209.811155086145	53.3109672117053
Z008E0015	NAMRIL	Z008	22.1307450448076	12.1873963396256	0.189571171670894	120.617622319476	11.1125635698584	243.679262993547	44.1854652028044
Z008E0016	NAMRIL	Z008	26.4445650513744	14.0088376893816	0.197439073365769	132.678671203476	15.3253293726914	256.544451617549	55.0473491965082
Z008E0017	NAMRIL	Z008	25.4474360531345	11.7017719874091	0.210292609764707	124.519887526187	16.3504018519227	183.295474708651	39.5445387804152
Z008E0018	NAMRIL	Z008	24.5615783781422	14.5490764959731	0.198371171670914	101.241900053388	12.4525635698618	172.955507725049	38.5854652028003
Z008E0019	NAMRIL	Z008	25.3764400513744	13.7588376893815	0.233760501937248	140.402421203477	16.9390793726894	285.54565199244	67.5504741965105
Z008E0020	NAMRIL	Z008	25.4108150513745	16.6963376893827	0.149796216222931	112.082421203474	12.4615793726891	341.319467775258	48.9417241964995
Z008E0021	NAMRIL	Z008	27.5777204375074	15.7879104271876	0.20332826083495	144.963311106598	19.0236142177985	404.352160776063	76.6062345397417
Z008E0022	NAMRIL	Z008	29.0571667899935	11.2164818557597	0.234618257998057	125.837990841928	17.9324005463881	129.60662372047	34.6463471897882
Z008E0023	NAMRIL	Z008	24.7725250722978	13.6930777258548	0.219167544957893	122.494543310105	17.1346452090865	310.800660872355	68.5923957831436
Z008E0024	NAMRIL	Z008	19.7734609840649	10.9483594575094	0.161695683694731	105.537713576218	7.14239113736079	207.111575090026	31.4455857008939
Z008E0025	NAMRIL	Z008	24.8593871041745	15.9660359260441	0.182278260834947	100.258061572762	10.8244475511302	284.03299442572	49.6904012064142
Z008E0026	NAMRIL	Z008	29.8701420296075	17.4789176965646	0.188247973195627	98.692570316528	17.6395992873587	285.242093330532	51.6680319679614
Z008E0027	NAMRIL	Z008	26.7539536437265	14.7645062972826	0.240584211624553	140.968114738674	17.2175635698599	404.323882534006	93.2546318694688
Z008E0028	NAMRIL	Z008	26.3677204375078	12.1327025927094	0.232928260834989	124.113061572757	16.2411142177976	250.282865277153	60.802067873082
Z008E0029	NAMRIL	Z008	24.8494937154539	15.3813678245153	0.182762027319243	129.517755556594	14.338278130046	288.582955599313	46.4050751772262
Z008E0030	NAMRIL	Z008	27.6988920296059	13.9789176965646	0.208247973195596	115.477570316532	16.6620992873566	189.63770715675	37.9667819679626
Z008E0031	NAMRIL	Z008	25.8760965008688	12.9073634401402	0.230542544957855	110.763114738681	14.6346452090833	219.06349634754	52.3516814974301
Z008E0032	NAMRIL	Z008	26.5133150513744	13.3213376893818	0.180801958064886	135.101796203459	16.1203293726895	263.775831634247	46.9266155903501
Z008E0033	NAMRIL	Z008	26.7905506216347	13.3881125874265	0.214848700915123	127.828691416428	12.9988906222546	185.277607534949	39.2573810070622
Z008E0034	NAMRIL	Z008	24.8353822151542	12.6216491544261	0.216264767182859	118.130733781539	11.151788066225	266.335404254581	53.4954910217078
Z008E0035	NAMRIL	Z008	27.1538839549678	14.2214459207617	0.202998700915128	119.256191416418	13.9897239555871	286.924876104404	60.149047673752
Z008E0036	NAMRIL	Z008	27.2840783781427	16.0207296729589	0.224121171670887	120.554288986145	17.4000635698598	273.561456849665	63.2462985361437
Z008E0037	NAMRIL	Z008	25.681383954968	12.3546693999654	0.203895435046101	131.808742952873	16.7397239555894	234.114971896571	58.8308779659699
Z008E0038	NAMRIL	Z008	27.3298238995807	16.0534444858994	0.186282467399302	123.716440950263	11.9310545345033	258.635623429797	58.7162216445523
Z008E0039	NAMRIL	Z008	26.8476164533937	12.9701111525663	0.211862350361384	117.886046909558	19.3800714195833	143.103416152801	45.1562216445584
Z008E0040	NAMRIL	Z008	25.012299692793	13.734244774628	0.201916522100688	139.014221049879	16.7870974852731	210.965053052948	41.2440052617401
Z008E0041	NAMRIL	Z008	27.7757532131924	12.5667163000528	0.2773277157964	124.257916375194	15.136246909877	233.154575342224	64.1665272755833
Z008E0042	NAMRIL	Z008	25.1911878819655	15.0480344911807	0.165070683694654	144.408328624822	16.8950714195835	385.568575926176	62.3028306152593
Z008E0043	NAMRIL	Z008	29.3727204375081	14.6327025927094	0.201828260835019	142.384728239423	20.0119475511329	400.412439487328	80.9212345397547
Z008E0044	NAMRIL	Z008	23.0101276507297	12.9741918762475	0.211770662997246	108.135335815885	9.40239113735678	241.66070781624	48.6097002898956
Z008E0045	NAMRIL	Z008	26.0828810757085	13.0736247129025	0.233993257998063	122.810133699068	11.9802576892461	167.616184297686	38.6827757612129
Z008E0046	NAMRIL	Z008	26.1351900513744	16.1930777258541	0.152510501937209	95.1980462034647	11.6159543726903	259.338580390934	39.4279741964997
Z008E0047	NAMRIL	Z008	27.5368518518512	14.8518518518528	0.243657769409613	136.245555555527	21.3359259259234	279.829568742742	71.1848555752419
Z008E0048	NAMRIL	Z008	22.1031640906757	14.0068332798043	0.193218624731463	124.551387850789	14.7540660359218	275.707430191471	54.8773298760693
Z008E0049	NAMRIL	Z008	23.3958150513736	13.0088376893813	0.151403359080072	133.479921203463	16.1728293726898	298.953908695869	44.9498491964985
Z008E0050	NAMRIL	Z008	21.6075480195668	10.6153334960045	0.219410932034206	132.029210164729	9.82780492273346	151.836401901268	31.2657218489028
Z008E0051	NAMRIL	Z008	23.8314400513754	14.1919336388305	0.206117644794363	111.839921203458	13.984079372689	229.997708402736	48.9210991965058
Z008E0052	NAMRIL	Z008	24.6675330770488	14.8826570706441	0.179818624861602	104.623685097155	12.0566668043777	306.97383570665	54.4624832338486
Z008E0053	NAMRIL	Z008	23.979045024824	12.9701111525661	0.179632467399382	102.3169000534	10.8064999910144	277.224148529498	48.3795549778839
Z008E0054	NAMRIL	Z008	25.2714674989071	13.9467805484522	0.196934460423344	106.278224228743	11.4679135765405	184.818496208008	34.4893395693748
Z008E0055	NAMRIL	Z008	31.4245650513749	19.4073634401414	0.185939073365791	116.469296203462	16.8478293726895	273.320681082023	53.2323491965026
Z008E0056	NAMRIL	Z008	26.7250160120098	14.013270911262	0.181037466392215	119.533528231752	14.5730664527777	230.278329787765	43.3234838529203
Z008E0057	NAMRIL	Z008	24.7183150513749	15.0088376893803	0.191439073365835	125.220546203465	13.7272043726896	331.151879413015	60.7667241965028
Z008E0058	NAMRIL	Z008	27.7451900513751	16.0088376893812	0.183224787651592	129.33429620347	14.6372043726891	426.926341186162	75.694849196496
Z008E0059	NAMRIL	Z008	26.9655673059437	12.7816927908427	0.2226533590801	138.123546909559	13.2930688383698	270.491317059592	59.7603562100713
Z008E0060	NAMRIL	Z008	22.2876900513751	10.383837689382	0.261796216222955	128.383046203459	10.4234543726911	178.353363473037	46.9879741964879
Z008E0061	NAMRIL	Z008	27.2918107865835	16.264506297284	0.165584211624577	119.412400452967	11.2317880662267	409.497348143315	61.5438243545691
Z008E0062	NAMRIL	Z008	21.970224345343	14.4299375779289	0.15686587220583	123.925908009897	10.0159831194413	253.58680474299	37.3811692585176
Z008E0063	NAMRIL	Z008	27.5895650513747	13.6338376893797	0.21815335908011	133.314757196257	17.5553293726891	210.663814645267	44.7504741964994
Z008E0064	NAMRIL	Z008	29.9151851851842	15.9814814814816	0.194452761673677	131.5272222222	20.0475925925893	386.737785672302	70.6973666469673
Z008E0065	NAMRIL	Z008	25.1976900513738	14.2925475655172	0.191831930508619	100.544921203454	11.4078293726915	211.199692991541	42.4344727332012
Z008E0066	NAMRIL	Z008	25.1175067506791	11.980822707142	0.243432384945952	143.517959097779	16.0821435911847	247.207931437396	60.7794441405194
Z008E0067	NAMRIL	Z008	27.7955482695332	15.0229425421556	0.181723432034288	117.15477191509	15.0774745607722	243.284510176772	44.2768374994188
Z008E0068	NAMRIL	Z008	26.7301900513754	14.8838376893815	0.186546216222952	143.879921203465	14.5090793726884	298.689519590798	55.7217241964982
Z008E0069	NAMRIL	Z008	29.8970650513758	14.8838376893835	0.215375878291223	137.867421203469	15.5303293726888	263.976999151042	58.3566814974256
Z008E0070	NAMRIL	Z008	24.4520650513745	13.3593389986172	0.185224787651564	116.814819496173	13.6934543726872	245.965777853952	48.3442043326469
Z008E0071	NAMRIL	Z008	27.4450649773702	13.7059699904708	0.207595989587145	113.99130680835	11.4128615609454	230.324663252154	46.1707122881857
Z008E0072	NAMRIL	Z008	25.3260965008692	13.193077725855	0.235125878291207	140.043829024396	14.2746452090816	207.925209447533	42.941681497423
Z008E0073	NAMRIL	Z008	26.7125250722973	14.5088376893816	0.186081930508707	123.429921203461	13.8172043726907	372.981319630645	67.8767241964985
Z008E0074	NAMRIL	Z008	25.5648826046663	12.7269656440644	0.198112027319161	128.824569544616	16.0807031334699	299.929445834068	56.8398301923666
Z008E0075	NAMRIL	Z008	25.7795193868844	13.0552871222907	0.235593011761543	136.522804192858	14.8479018519229	285.686474780054	59.0630296093138
Z008E0076	NAMRIL	Z008	27.4108150513759	14.3213376893818	0.211474787651517	122.262276556218	14.6490793726883	294.300759383715	61.1163471897837
Z008E0077	NAMRIL	Z008	25.3919958773709	12.4881889697552	0.242189073365819	134.727478673022	15.523783124084	229.233906372325	52.0232133529228
Z008E0078	NAMRIL	Z008	24.9255673059438	13.488188969755	0.188367644794465	104.558546909551	11.048783124088	233.314485318716	41.868334838478
Z008E0079	NAMRIL	Z008	22.1533150513751	11.7397999277864	0.209868701071186	121.176796203464	9.8409543726898	168.736817171817	34.5367265911453
Z008E0080	NAMRIL	Z008	25.0676900513745	13.7588376893816	0.219153359080082	152.06554620347	14.637829372689	293.611966399603	60.4685991964958
Z008E0081	NAMRIL	Z008	24.2970650513737	13.2588376893812	0.191117644794406	118.496796203468	12.0428293726881	270.965454369278	49.5567241964962
Z008E0082	NAMRIL	Z008	25.0726900513744	12.6139761369469	0.210093624731519	114.670546203457	11.6240793726889	145.131729233356	35.6451870189128
Z008E0083	NAMRIL	Z008	27.7332473627641	15.5969427849293	0.229901958194926	165.38511366857	18.1638096615213	345.236604182574	79.4796260909926
Z008E0084	NAMRIL	Z008	27.8410965008685	19.1930777258555	0.138000878291206	114.808114738675	12.6510737805123	385.819937538297	55.448110068853
Z008E0085	NAMRIL	Z008	27.3764400513752	16.7588376893821	0.187546216222932	142.963671203462	13.9897043726897	403.156507159557	70.0523491965011
Z008E0086	NAMRIL	Z008	25.1427204375078	12.913809902605	0.221328260834992	116.292228239431	12.5661142177979	201.514272896356	46.6629012064055
Z008E0087	NAMRIL	Z008	25.4605067506791	13.9192368731187	0.187807384945973	109.268959097788	15.0021435911841	157.077268115331	37.5141992606926
Z008E0088	NAMRIL	Z008	29.1248144390749	16.9808227071416	0.234057384945957	139.457959097786	12.2752581854538	290.865513442746	74.4141992606857
Z008E0089	NAMRIL	Z008	30.2354198762286	15.9841712385121	0.213012656253767	115.162122823798	21.8461889255143	364.327598792969	73.388653404372
Z008E0090	NAMRIL	Z008	27.2833150513749	13.1338376893817	0.219403359080104	132.19492120347	12.139704372689	173.709240337099	36.5504741965066
Z008E0091	NAMRIL	Z008	25.7741970449936	17.0875367946242	0.183943624861582	129.303129460592	12.0175857529526	314.644605206633	52.6110137559119
Z008E0092	NAMRIL	Z008	24.2028810757082	13.2588376893815	0.190334211624547	121.442614339107	10.6759719749611	318.766368970333	51.1106329040675
Z008E0093	NAMRIL	Z008	27.2646296296263	14.5925925925937	0.217927095261519	128.232158009899	17.0888888888866	284.302487057111	54.9318037102601
Z008E0094	NAMRIL	Z008	27.6748384933158	12.4496834322874	0.285609132339971	100.082638746009	14.116123959638	162.349622088984	42.5911211567157
Z008E0095	NAMRIL	Z008	22.7243871041775	13.1327025927087	0.173028260834997	109.758061572776	10.2702808844639	300.366051908328	54.8087345397459
Z008E0096	NAMRIL	Z008	25.0125250722982	16.2645062972826	0.219167544957909	135.497400452963	13.4475023519429	327.32949193813	65.1331100688499
Z008E0097	NAMRIL	Z008	25.622690051376	14.0502205829986	0.219903359080093	106.156185767677	10.5575023519406	264.579424400179	53.9995386402815
Z008E0098	NAMRIL	Z008	26.8219958773729	15.4483594575098	0.204581930508645	119.740335815891	14.405925981231	235.537892254933	45.4589276386453
Z008E0099	NAMRIL	Z008	24.2110224627633	14.977312143769	0.237385732013934	115.470675115503	10.729938379037	260.626716869991	52.8307858334779
Z008E0100	NAMRIL	Z008	22.7126164533945	14.4776479245453	0.152820683694677	126.799757196253	12.3000714195848	376.77579157283	54.1392591866815
Z008E0101	NAMRIL	Z008	20.7589400513764	12.7588376893818	0.185260501937252	112.657421203463	8.81657937268944	271.539862798231	44.2094727332066
Z008E0102	NAMRIL	Z008	25.5582393580123	12.6216491544273	0.216125878291207	127.033114738685	13.6389309233707	278.846966901765	56.7331100688527
Z008E0103	NAMRIL	Z008	27.8151900513744	15.4463376893817	0.218468624731496	131.138046203463	19.3872043726897	365.614779291515	71.3241681718339
Z008E0104	NAMRIL	Z008	24.3553069478158	13.5782618512325	0.178932467399276	125.554244993638	12.6904946073501	265.264671396064	46.4923298760611
Z008E0105	NAMRIL	Z008	26.2641877061168	13.6163608923702	0.163084211624583	98.2807973757031	12.412727225109	159.228030901021	25.1784117300767
Z008E0106	NAMRIL	Z008	28.6789536437273	12.5502205829984	0.247125878291181	134.400971881537	20.4075023519394	226.04487554615	57.5373957831408
Z008E0107	NAMRIL	Z008	25.5352674730084	13.8126837022368	0.170268701071226	118.4056941431	9.01407919996098	215.413295441347	33.7699240504973
Z008E0108	NAMRIL	Z008	26.4083307391098	17.1919336388314	0.18469568369469	129.664042910527	13.5286428481562	397.213633506586	70.2635449009765
Z008E0109	NAMRIL	Z008	25.0566234775626	13.1365452391489	0.193660042536899	104.209460036535	9.27991005247049	166.38671981081	38.2864858834477
Z008E0110	NAMRIL	Z008	20.4267943173981	12.5596175411851	0.173570683694724	103.741764387306	9.03905780402677	216.896762677252	35.9297523675629
Z008E0111	NAMRIL	Z008	25.8125303783248	13.1004704422636	0.180779996799552	120.104796127256	11.7434190862887	215.958676770676	37.7707196191781
Z008E0112	NAMRIL	Z008	25.9561878819661	13.6919336388315	0.198737350361394	148.452955652803	17.0322142767269	295.865846062916	54.9421163295482
Z008E0113	NAMRIL	Z008	23.3651276507253	17.0316927908436	0.122021171670927	119.116046909551	7.25239113735996	404.00074823067	50.2914190342247
Z008E0114	NAMRIL	Z008	24.0118484476587	15.3229425421561	0.165685305226095	113.183551395223	11.3947603540817	229.780352573437	49.9829391186609
Z008E0115	NAMRIL	Z008	26.3670650513744	16.8213376893827	0.203724787651546	126.309921203466	13.9578293726891	275.633486755555	56.3729741964956
Z008E0116	NAMRIL	Z008	26.2995650513753	13.5502205829973	0.205581930508669	128.420546203461	16.545954372689	269.278759486849	52.9317241965004
Z008E0117	NAMRIL	Z008	29.2102490795898	17.6651482156698	0.193166276176547	123.638072124609	15.6997568028565	240.828563511196	66.071265765646
Z008E0118	NAMRIL	Z008	24.2250210394528	11.9496942257041	0.207250878291266	120.632464042379	13.0785605584448	208.384623216376	41.4384117300847
Z008E0119	NAMRIL	Z008	23.1168107865839	13.4787920115699	0.157167544957874	141.058455652811	12.3110737805111	341.716493968379	49.1559672117134
Z008E0120	NAMRIL	Z008	28.0573144390715	14.2432403434066	0.207018701071209	150.697204870515	18.2669248521221	272.833165354253	54.2250599244886
Z008E0121	NAMRIL	Z008	27.6311878819652	12.4792209853085	0.22780246755541	123.390471481968	17.2400714195844	186.798781108032	38.7705672286285
Z008E0122	NAMRIL	Z008	27.602133933142	13.8540630062922	0.2040211716709	141.276788986139	14.5608969031933	332.848300920978	66.9246318694804
Z008E0123	NAMRIL	Z008	29.8348076786775	16.3466042445938	0.183756318658169	122.070491343232	17.0972331194432	343.917774844965	56.2913775918464
Z008E0124	NAMRIL	Z008	22.8923144390732	13.4099070100745	0.168968701071166	114.191371537198	8.43359151878997	204.260944143006	35.2675599244781
Z008E0125	NAMRIL	Z008	25.3432889827301	12.777005437725	0.220285305225993	127.603131752107	11.2960312390262	263.219929418225	53.7052657609118
Z008E0126	NAMRIL	Z008	29.6280196985151	14.4203018962651	0.204273523295754	130.91221584893	19.6112417378168	313.752234676302	70.9260613554682
Z008E0127	NAMRIL	Z008	23.6302946574944	14.1851053201941	0.209251201447305	120.500813697825	10.2789024588955	242.338091439251	51.4756546093064
Z008E0128	NAMRIL	Z008	26.7589616484766	19.1585722418793	0.1942769581949	108.745113668565	11.6366668043795	322.941950163975	60.5989118052682
Z008E0129	NAMRIL	Z008	25.3877101630872	16.3453318268959	0.161581930508653	123.157478673032	12.0330688383671	332.485360889705	49.4624990672109
Z008E0130	NAMRIL	Z008	23.828944490485	12.6094265498665	0.177141713785321	138.530034182402	18.1648062461191	229.454822993488	47.2652633862852
Z008E0131	NAMRIL	Z008	27.734623477564	12.1138099026042	0.289057035200238	127.011460036532	14.8109100524722	319.100309995026	70.8296038043662
Z008E0132	NAMRIL	Z008	25.793595361422	15.9307675700456	0.174868257998033	111.827276556216	12.2581148321015	311.500902318016	49.5842043326419
Z008E0133	NAMRIL	Z008	25.7269021676814	14.8347907816882	0.179654017028045	108.061185767686	10.6972142767265	262.474847096699	51.7092591866949
Z008E0134	NAMRIL	Z008	29.236139674657	14.4748218166879	0.210374584332657	116.90266430208	17.486939194216	276.268541549087	55.1936420358954
Z008E0135	NAMRIL	Z008	26.6682450448086	14.3540630062925	0.165773523295764	114.299011202801	13.5450635698601	220.697208710212	35.7000613554613
Z008E0136	NAMRIL	Z008	24.876440051374	13.6338376893816	0.197689073365867	121.554296203461	15.2178293726909	312.734558564404	59.326099196489
Z008E0137	NAMRIL	Z008	25.6438783763889	15.4354047083738	0.140051958064915	117.818940950265	13.9633517502086	323.341862944401	47.6266155903446
Z008E0138	NAMRIL	Z008	29.3968484476593	17.1270283813687	0.208262656253817	137.417122823788	20.543331782656	282.653566024968	58.7336534043704
Z008E0139	NAMRIL	Z008	29.5694106239222	15.8689938520518	0.20573250391663	140.24022034752	20.5328215281411	341.966658906533	68.1612968422432
Z008E0140	NAMRIL	Z008	23.4448073966358	12.6133313437131	0.19534239439001	137.623881423183	13.4312676417732	239.298160842573	44.8039820971333
Z008E0141	NAMRIL	Z008	22.4238943868849	14.0601053201935	0.201447851574249	121.056137526183	10.436651851923	335.537068466263	63.8780804470728
Z008E0142	NAMRIL	Z008	26.9396679294404	14.9073634401392	0.250584211624555	143.323829024388	16.3889309233689	333.38574069831	75.8938243545703
Z008E0143	NAMRIL	Z008	24.7005416270896	14.9607877232986	0.196377856565227	127.302659944274	11.6289084828036	322.961914260284	63.377473406235
Z008E0144	NAMRIL	Z008	27.4148550727938	13.7549820858288	0.188844248908827	106.727929879923	10.411883354036	205.527291218969	38.172658257884
Z008E0145	NAMRIL	Z008	28.3975250722982	15.0088376893815	0.18858421162448	142.655546203461	19.1182166376557	406.583217083584	69.6959672117145
Z008E0146	NAMRIL	Z008	28.5165783781409	13.3540630062923	0.190721171670929	124.77428898614	15.9858969031913	260.685368979615	55.8712985361487
Z008E0147	NAMRIL	Z008	26.6863841998923	13.4941998621982	0.199671171670954	128.084743000068	14.6518456612464	228.632279054681	46.4812982230624
Z008E0148	NAMRIL	Z008	24.3829893152659	11.0888759696998	0.234448839048334	103.956516822347	9.98524769108056	81.7805093343969	19.0752623114563
Z008E0149	NAMRIL	Z008	24.5200210394482	13.2350593595591	0.175348700915117	123.377464042382	13.9518938917779	337.46736228827	56.5065971881901
Z008E0150	NAMRIL	Z008	27.1731362794404	14.9464552034411	0.216673523490827	117.846431993835	12.8948828136627	235.180011863737	52.6782760563565
Z008E0151	NAMRIL	Z008	26.3377546711294	12.2289176965643	0.227642629248367	115.656320316546	15.2281064387713	111.715229965234	23.9702735952704
Z008E0152	NAMRIL	Z008	24.0758543727822	13.2024746840412	0.160750878291229	128.290335815888	10.8914381241183	293.195898589172	44.8715971881806
Z008E0153	NAMRIL	Z008	26.2313089918611	13.4113893135956	0.249201538741847	101.419210164724	10.2514101695508	125.842061604389	30.961971848902
Z008E0154	NAMRIL	Z008	25.9154735962518	16.1873963396242	0.19648735036135	109.47832862482	11.2072142767231	276.956158482407	57.338544900982
Z008E0155	NAMRIL	Z008	21.944387104173	11.3827025927082	0.209328260835004	122.188894906093	10.6177808844696	219.470195057909	47.6829012064076
Z008E0156	NAMRIL	Z008	26.0653089918613	13.7033325017511	0.222001538741839	113.640054878632	13.5290549227335	314.141243436853	54.5144718489042
Z008E0157	NAMRIL	Z008	26.0558150513743	15.7588376893802	0.208474787651576	121.129921203461	12.8803293726878	281.511840481386	59.1542241964926
Z008E0158	NAMRIL	Z008	27.3861878819657	12.8347907816875	0.222737350361346	156.141900053398	14.9036428481573	300.342525917896	65.35211632955
Z008E0159	NAMRIL	Z008	26.4947593105369	15.2633622102606	0.215904017027998	110.459042910539	13.8143571338691	242.951288802486	48.6321163295519
Z008E0160	NAMRIL	Z008	27.0370650513749	15.133837689381	0.156689073365863	101.386796203448	13.2353293726897	312.754026754501	45.3973491965039
Z008E0161	NAMRIL	Z008	23.6283150513735	12.8838376893814	0.18701050193726	124.877400452967	10.2973545526559	175.344891130412	29.9446419243601
Z008E0162	NAMRIL	Z008	22.8357382185649	12.0736247129028	0.191326591331391	142.991562270508	15.8145434035292	310.244080169638	57.2949186183544
Z008E0163	NAMRIL	Z008	24.3932674730096	11.5612126667338	0.194768701071222	106.042242061329	9.53107919996245	180.922022500963	37.5508118890821
Z008E0164	NAMRIL	Z008	29.0665783781422	14.0207296729589	0.197521171670892	107.329288986148	12.460896903192	127.777298453246	36.7520613554579
Z008E0165	NAMRIL	Z008	28.8826900513728	14.3838376893807	0.229939073365817	146.889712865964	20.3984543726869	252.116521202009	54.8129741964942
Z008E0166	NAMRIL	Z008	26.1338839549668	13.8881125874275	0.210048700915093	116.990358083101	13.8955572889222	290.035530833657	62.1240476737434
Z008E0167	NAMRIL	Z008	20.85466792944	13.0547792540948	0.221498700915105	124.696686167255	13.4853594947983	187.083838633784	51.299881007068
Z008E0168	NAMRIL	Z008	24.9645330319535	14.1447243226125	0.176236023490906	112.052535263168	13.3545652388425	277.484681070611	43.618770045077
Z008E0169	NAMRIL	Z008	26.7748530202292	13.345331826898	0.183724787651549	115.136764387312	12.6859259812249	244.006973568155	42.2832133529271
Z008E0170	NAMRIL	Z008	28.4989913048018	11.8413140956537	0.21930432292047	170.327122823784	18.1011889255132	250.144754543602	53.5793676900906
Z008E0171	NAMRIL	Z008	24.7402204375087	13.8827025927091	0.231778260835006	118.374728239429	12.6086142177991	268.830405741454	57.2104012064137
Z008E0172	NAMRIL	Z008	24.8268107865836	14.799369259376	0.157375878291211	124.760561572764	13.7182166376566	307.639412181564	50.9845678730826
Z008E0173	NAMRIL	Z008	27.4586762030675	16.3213408203228	0.20357814013945	139.713071355691	17.968071255471	295.742813605883	68.8404462643904
Z008E0174	NAMRIL	Z008	27.0208349305197	13.3223741163805	0.210652070579161	107.856051284805	15.1737289508288	190.839370574491	38.4358178434944
Z008E0175	NAMRIL	Z008	25.7650649773713	14.4167603983275	0.190046216222958	130.676764387324	12.8630688383706	297.010161682094	54.8067847815033
Z008E0176	NAMRIL	Z008	26.6982450448077	14.6873963396264	0.183621171670975	127.391788986143	12.7575635698594	323.791434607317	57.6737985361423
Z008E0177	NAMRIL	Z008	27.3778960703352	14.2516609924873	0.2500871525833	119.265997635414	13.6788659574939	265.438136800911	58.3737189274921
Z008E0178	NAMRIL	Z008	24.1112660120099	15.2216042445957	0.198695683694721	129.911324676568	11.552024786109	290.097945244256	53.3021163295492
Z008E0179	NAMRIL	Z008	24.3276900513739	16.3213376893822	0.151617644794348	129.276171203468	14.39532937269	301.750817539782	45.1479741964991
Z008E0180	NAMRIL	Z008	30.2139400513731	14.8826570706432	0.219235291528289	137.998671203469	25.2553293726914	314.232392970915	67.4630672286343
Z008E0181	NAMRIL	Z008	26.2000303783255	14.2542034612904	0.206151958194964	113.102296127255	11.691752419622	261.146912384475	49.3201804225711
Z008E0182	NAMRIL	Z008	23.1764400513738	12.8838376893817	0.195831930508673	141.002421203465	12.1940793726896	252.812518224087	52.3954741965001
Z008E0183	NAMRIL	Z008	23.8068110535519	13.0559386540748	0.2000047719314	134.915512526192	13.7331101852549	293.568530930707	59.9553721137389
Z008E0184	NAMRIL	Z008	24.1189400513745	13.425504355632	0.211903359080094	131.569757196256	11.1840793726905	251.014403124439	57.0579741964989
Z008E0185	NAMRIL	Z008	24.9976900513745	14.6338376893811	0.19101050193721	112.407421203461	11.2453293726872	287.057836020334	50.8148491964976
Z008E0186	NAMRIL	Z008	24.6608150513749	9.88383768938256	0.267459211624538	118.805546203464	13.6603293726903	132.504540771883	36.8467241964933
Z008E0187	NAMRIL	Z008	27.692065051375	14.5088376893809	0.206117644794407	134.347276556219	17.4628293726893	330.753893113627	63.1323491965021
Z008E0188	NAMRIL	Z008	25.4933307391092	14.1792209853085	0.184252467555458	123.723328624829	12.0022142767277	299.244230640105	51.3048080256639
Z008E0189	NAMRIL	Z008	23.6803822151543	13.7645062972846	0.159084211624576	114.164288986147	7.74964520908541	298.479433520238	46.3066814974246
Z008E0190	NAMRIL	Z008	25.7108150513737	13.446337689381	0.225296216222952	129.332276556217	16.4897043726904	323.012859070904	71.3085991965054
Z008E0191	NAMRIL	Z008	25.5874817176237	14.9307675700442	0.171367644794385	131.236796203462	14.4836627064412	381.370196728122	63.3590158627531
Z008E0192	NAMRIL	Z008	24.9583150513744	12.0088376893814	0.194653359080087	100.52679620346	9.43282937268924	159.375800088067	28.2779741965002
Z008E0193	NAMRIL	Z008	30.7591437103608	15.53510532211	0.208124154129919	135.976530430435	20.3320670011543	366.339101478203	76.8324095915896
Z008E0194	NAMRIL	Z008	24.2146679294409	12.7645062972835	0.229042544957894	115.792400452967	11.7839309233701	194.259026470454	49.9423957831364
Z008E0195	NAMRIL	Z008	24.9110965008706	11.8347907816886	0.200939073365893	119.973671203457	12.0672043726898	253.481199635415	53.8079741965035
Z008E0196	NAMRIL	Z008	27.0700303783254	14.6708701279565	0.20227695819493	130.157296127258	16.5159190862881	333.046718157443	65.9551804225756
Z008E0197	NAMRIL	Z008	24.3655673059431	12.77390325547	0.232367644794403	109.601050101593	12.3410605584431	178.010988471691	33.3834117300745
Z008E0198	NAMRIL	Z008	23.8698530202296	14.0603323772578	0.16457659133145	101.881486162839	8.45021169551132	208.427215391118	33.8888550378457
Z008E0199	NAMRIL	Z008	28.4046679294418	16.7645062972824	0.197750878291237	115.752400452968	16.4539309233709	340.383681464468	65.2052529259982
Z008E0200	NAMRIL	Z008	27.2368134596967	12.446337689381	0.188526958194889	93.4611712034602	9.40095437269012	149.827783771877	28.4410546624232
